Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  21",-3.914106908153e-01,5.378297584318e+00,-6.450810445060e-06,-1.065092579614e-01,5.374611695900e+00,-9.365403738204e-06,2.849014328539e-01,-3.685888418109e-03,-2.914593293144e-06
"                  22",-6.157983377920e-01,4.765000404422e+00,-6.407976743139e-06,-3.385544686085e-01,4.761537022984e+00,-9.090603197627e-06,2.772438691835e-01,-3.463381438368e-03,-2.682626454488e-06
"                  23",-1.324813031346e-01,4.275487258467e+00,-6.525876896699e-06,1.397454035125e-01,4.272119023911e+00,-8.399150243700e-06,2.722267066471e-01,-3.368234555817e-03,-1.873273347001e-06
"                  24",4.444613892961e-01,4.327637064243e+00,-6.632130754830e-06,7.131595251707e-01,4.324430324534e+00,-7.772553987277e-06,2.686981358746e-01,-3.206739709106e-03,-1.140423232447e-06
"                  25",6.071881723669e-01,4.791421932321e+00,-6.623258356341e-06,8.716781031772e-01,4.788452969174e+00,-7.602009515610e-06,2.644899308102e-01,-2.968963147260e-03,-9.787511592687e-07
"                  26",3.262889324128e-01,5.123342657818e+00,-6.537044129398e-06,5.854893474361e-01,5.120537680006e+00,-7.867579722821e-06,2.592004150233e-01,-2.804977812879e-03,-1.330535593423e-06
"                  27",-3.444463987493e-02,5.019556992356e+00,-6.485421010003e-06,2.186852121195e-01,5.016871561457e+00,-8.368839141649e-06,2.531298519944e-01,-2.685430898810e-03,-1.883418131647e-06
"                  28",-1.449567932839e-01,4.782543121812e+00,-6.493358242863e-06,1.031457740091e-01,4.780014532401e+00,-8.522879677356e-06,2.481025672930e-01,-2.528589411168e-03,-2.029521434494e-06
"                  29",2.089988813890e-02,4.667329266486e+00,-6.535065292254e-06,2.655909451906e-01,4.664931576687e+00,-8.376513828287e-06,2.446910570517e-01,-2.397689799031e-03,-1.841448536034e-06
"                  30",2.461455363212e-01,4.835273920921e+00,-6.556812511730e-06,4.882317621177e-01,4.832884937482e+00,-8.280016479666e-06,2.420862257964e-01,-2.388983438563e-03,-1.723203967936e-06
"                  31",3.175762052789e-01,5.056574307122e+00,-6.553452999545e-06,5.565684042257e-01,5.054181495385e+00,-8.677613798026e-06,2.389921989468e-01,-2.392811736602e-03,-2.124160798482e-06
"                  32",2.199372840282e-01,5.166761636807e+00,-6.539760146218e-06,4.553032695130e-01,5.164479500584e+00,-9.181948875852e-06,2.353659854849e-01,-2.282136222376e-03,-2.642188729634e-06
"                  33",9.076697600308e-02,5.138649010360e+00,-6.544881856941e-06,3.224308742768e-01,5.136462344311e+00,-9.430347085088e-06,2.316638982737e-01,-2.186666048933e-03,-2.885465228147e-06
"                  34",4.379112685709e-02,5.063765497550e+00,-6.566060131507e-06,2.721784034627e-01,5.061631639384e+00,-9.193243150923e-06,2.283872766056e-01,-2.133858165660e-03,-2.627183019415e-06
"                  35",8.781107712996e-02,5.038940149196e+00,-6.584198976306e-06,3.135959410249e-01,5.036864309908e+00,-8.740010937421e-06,2.257848638949e-01,-2.075839288747e-03,-2.155811961115e-06
"                  36",1.566713903413e-01,5.107957880120e+00,-6.584019393660e-06,3.799920376563e-01,5.105981248359e+00,-8.507248370779e-06,2.233206473150e-01,-1.976631760850e-03,-1.923228977119e-06
"                  37",1.869852438361e-01,5.176664938951e+00,-6.573038314272e-06,4.076406910805e-01,5.174847259982e+00,-8.620404526228e-06,2.206554472445e-01,-1.817678969074e-03,-2.047366211956e-06
"                  38",1.636414851617e-01,5.243582664211e+00,-6.559944603380e-06,3.817336580229e-01,5.241922811557e+00,-8.896368356897e-06,2.180921728611e-01,-1.659852653665e-03,-2.336423753517e-06
"                  39",1.242966172479e-01,5.280823585531e+00,-6.556174319797e-06,3.399674173808e-01,5.279261111443e+00,-9.360692786610e-06,2.156708001329e-01,-1.562474088751e-03,-2.804518466813e-06
"                  40",1.066690401606e-01,5.314529616296e+00,-6.561583507478e-06,3.201176122501e-01,5.313031696572e+00,-9.560231489124e-06,2.134485720895e-01,-1.497919723902e-03,-2.998647981647e-06
"                  41",1.203797224026e-01,5.348044892146e+00,-6.565524092138e-06,3.319963287650e-01,5.346637680118e+00,-9.399329758552e-06,2.116166063623e-01,-1.407212027366e-03,-2.833805666414e-06
"                  42",1.418461072031e-01,5.410120924662e+00,-6.556677697440e-06,3.518790924511e-01,5.408854875896e+00,-9.096529878891e-06,2.100329852480e-01,-1.266048766368e-03,-2.539852181451e-06
"                  43",1.522936400474e-01,5.472229804907e+00,-6.544158551418e-06,3.606286978324e-01,5.471061870147e+00,-8.924462078070e-06,2.083350577850e-01,-1.167934759417e-03,-2.380303526652e-06
"                  44",1.460611049162e-01,5.506876606601e+00,-6.537084390534e-06,3.527720849711e-01,5.505767079304e+00,-8.682669047655e-06,2.067109800548e-01,-1.109527296610e-03,-2.145584657122e-06
"                  45",1.324957918751e-01,5.501626150301e+00,-6.534311738453e-06,3.377078338972e-01,5.500557211359e+00,-8.297771826419e-06,2.052120420221e-01,-1.068938942269e-03,-1.763460087966e-06
"                  46",1.222405105717e-01,5.489626567420e+00,-6.532562999809e-06,3.259804811058e-01,5.488569106228e+00,-7.884489794384e-06,2.037399705341e-01,-1.057461192561e-03,-1.351926794575e-06
"                  47",1.198784588196e-01,5.513691616905e+00,-6.528027726789e-06,3.225686140225e-01,5.512679260653e+00,-7.692891783490e-06,2.026901552029e-01,-1.012356251907e-03,-1.164864056701e-06
"                  48",1.257065958788e-01,5.557906813488e+00,-6.520737219623e-06,3.277393127054e-01,5.556940733307e+00,-7.777511703120e-06,2.020327168266e-01,-9.660801802832e-04,-1.256774483497e-06
"                  49",1.321925048006e-01,5.600158380795e+00,-6.511949727338e-06,3.336809314049e-01,5.599255276401e+00,-7.963250893984e-06,2.014884266043e-01,-9.031043943481e-04,-1.451301166646e-06
"                  50",1.340630314300e-01,5.643139507303e+00,-6.505415850151e-06,3.349691863553e-01,5.642347166146e+00,-7.996133102083e-06,2.009061549252e-01,-7.923411570181e-04,-1.490717251932e-06
"                  51",1.306283870134e-01,5.683384569428e+00,-6.503497255168e-06,3.310678985686e-01,5.682718449115e+00,-7.973871896217e-06,2.004395115553e-01,-6.661203127138e-04,-1.470374641049e-06
"                  52",1.248190829811e-01,5.695506284501e+00,-6.505129148433e-06,3.250226227421e-01,5.694921396240e+00,-7.903631805172e-06,2.002035397610e-01,-5.848882611013e-04,-1.398502656738e-06
"                  53",1.202857490602e-01,5.703430419798e+00,-6.511511450448e-06,3.206712820036e-01,5.702899644734e+00,-7.869555062998e-06,2.003855329435e-01,-5.307750638922e-04,-1.358043612550e-06
"                  54",1.191694486664e-01,5.717598752006e+00,-6.515095461412e-06,3.200085226641e-01,5.717105274166e+00,-7.777657673501e-06,2.008390739978e-01,-4.934778399021e-04,-1.262562212089e-06
"                  55",1.212737510463e-01,5.748900756988e+00,-6.512524200536e-06,3.226882405679e-01,5.748437938239e+00,-7.722589067645e-06,2.014144895216e-01,-4.628187483901e-04,-1.210064867109e-06
"                  56",1.227144667178e-01,5.793885292068e+00,-6.503465809214e-06,3.248278736682e-01,5.793462320596e+00,-7.651946209292e-06,2.021134069504e-01,-4.229714713479e-04,-1.148480400077e-06
"                  57",1.207354140251e-01,5.838755538627e+00,-6.490519290454e-06,3.237769945734e-01,5.838420079507e+00,-7.532689493190e-06,2.030415805483e-01,-3.354591196603e-04,-1.042170202736e-06
"                  58",1.183140544257e-01,5.864737286978e+00,-6.479478045913e-06,3.225896584899e-01,5.864503515053e+00,-7.385295942705e-06,2.042756040643e-01,-2.337719248324e-04,-9.058178967923e-07
"                  59",1.176829091964e-01,5.875945080741e+00,-6.473533147687e-06,3.235770484407e-01,5.875793270342e+00,-7.545765312117e-06,2.058941392443e-01,-1.518103984856e-04,-1.072232164430e-06
"                  60",1.204557670791e-01,5.887260671437e+00,-6.469357858506e-06,3.283150978874e-01,5.887182306525e+00,-7.967620979205e-06,2.078593308083e-01,-7.836491234226e-05,-1.498263120699e-06
"                  61",1.236530654975e-01,5.906638919808e+00,-6.462219709676e-06,3.335608632924e-01,5.906644576983e+00,-8.278656834707e-06,2.099077977949e-01,5.657175062727e-06,-1.816437125031e-06
"                  62",1.254118897375e-01,5.928609683761e+00,-6.453083748834e-06,3.373813586678e-01,5.928697029370e+00,-8.444807442636e-06,2.119694689303e-01,8.734560931717e-05,-1.991723693803e-06
"                  63",1.237085192620e-01,5.948917941625e+00,-6.443315754060e-06,3.377547664633e-01,5.949087712948e+00,-8.700856996319e-06,2.140462472014e-01,1.697713231344e-04,-2.257541242259e-06
"                  64",1.198691888401e-01,5.969395106937e+00,-6.435199473252e-06,3.360088054788e-01,5.969633124585e+00,-8.933372408834e-06,2.161396166387e-01,2.380176478046e-04,-2.498172935582e-06
"                  65",1.166174383469e-01,5.995157471010e+00,-6.428651594885e-06,3.348440604122e-01,5.995453107235e+00,-8.964040888343e-06,2.182266220654e-01,2.956362252688e-04,-2.535389293459e-06
"                  66",1.159863842112e-01,6.027359055141e+00,-6.424497270215e-06,3.361914874219e-01,6.027713974756e+00,-8.743109658014e-06,2.202051032107e-01,3.549196154349e-04,-2.318612387799e-06
"                  67",1.178864911195e-01,6.054391995848e+00,-6.421382165151e-06,3.400389566699e-01,6.054798956423e+00,-8.603238522221e-06,2.221524655504e-01,4.069605753555e-04,-2.181856357070e-06
"                  68",1.207434430825e-01,6.068035106084e+00,-6.418192539474e-06,3.447975634160e-01,6.068487220529e+00,-8.633741149663e-06,2.240541203336e-01,4.521144451843e-04,-2.215548610189e-06
"                  69",1.232095072052e-01,6.069239651176e+00,-6.415897284819e-06,3.491263413014e-01,6.069755449578e+00,-8.777421321251e-06,2.259168340962e-01,5.157984018408e-04,-2.361524036432e-06
"                  70",1.240069996646e-01,6.076716255736e+00,-6.418360128995e-06,3.517120400722e-01,6.077300454473e+00,-8.845776361710e-06,2.277050404076e-01,5.841987373254e-04,-2.427416232716e-06
"                  71",1.231985071636e-01,6.100346656130e+00,-6.426288679622e-06,3.526761359977e-01,6.101000995094e+00,-8.913731101550e-06,2.294776288342e-01,6.543389632799e-04,-2.487442421928e-06
"                  72",1.216627742822e-01,6.127599559976e+00,-6.434853906414e-06,3.529962494412e-01,6.128312415203e+00,-9.056706419984e-06,2.313334751590e-01,7.128552275420e-04,-2.621852513570e-06
"                  73",1.205813657683e-01,6.151521960695e+00,-6.445737347839e-06,3.538339306734e-01,6.152280950526e+00,-9.288203610430e-06,2.332525649050e-01,7.589898309905e-04,-2.842466262591e-06
"                  74",1.205807024019e-01,6.173636392848e+00,-6.452644629658e-06,3.558115893631e-01,6.174445936070e+00,-9.461082953594e-06,2.352308869613e-01,8.095432218812e-04,-3.008438323936e-06
"                  75",1.214374331539e-01,6.193264088441e+00,-6.455961656708e-06,3.587359460754e-01,6.194124258823e+00,-9.737162405503e-06,2.372985129215e-01,8.601703825493e-04,-3.281200748795e-06
"                  76",1.223212907546e-01,6.208362383963e+00,-6.455947007871e-06,3.617398945277e-01,6.209250316633e+00,-1.007123460498e-05,2.394186037731e-01,8.879326703127e-04,-3.615287597112e-06
"                  77",1.229741753566e-01,6.217737354116e+00,-6.452628776405e-06,3.645061331621e-01,6.218637500351e+00,-1.034400836126e-05,2.415319578055e-01,9.001462351096e-04,-3.891379584852e-06
"                  78",1.232995997355e-01,6.226368401551e+00,-6.446527213057e-06,3.669413868154e-01,6.227292845194e+00,-1.042238813993e-05,2.436417870799e-01,9.244436435469e-04,-3.975860926875e-06
"                  79",1.235163276497e-01,6.241039110131e+00,-6.441531473155e-06,3.692764131553e-01,6.241998508381e+00,-1.047626376778e-05,2.457600855055e-01,9.593982491501e-04,-4.034732294622e-06
"                  80",1.240033034071e-01,6.258247104427e+00,-6.435763445750e-06,3.719033069361e-01,6.259245616479e+00,-1.050079463845e-05,2.479000035289e-01,9.985120514717e-04,-4.065031192697e-06
"                  81",1.245921530060e-01,6.272923672385e+00,-6.425156878636e-06,3.746967807427e-01,6.273956829423e+00,-1.049308532273e-05,2.501046277368e-01,1.033157038755e-03,-4.067928444095e-06
"                  82",1.250112122387e-01,6.285680329296e+00,-6.416673152894e-06,3.773888334349e-01,6.286736687232e+00,-1.040988103031e-05,2.523776211963e-01,1.056357936501e-03,-3.993207877413e-06
"                  83",1.252752941146e-01,6.297089651484e+00,-6.415302609668e-06,3.799757799597e-01,6.298159608004e+00,-1.044918267604e-05,2.547004858451e-01,1.069956520383e-03,-4.033880066376e-06
"                  84",1.255951280746e-01,6.306182616662e+00,-6.419695419204e-06,3.826336478362e-01,6.307263784366e+00,-1.052892227914e-05,2.570385197616e-01,1.081167704814e-03,-4.109226859934e-06
"                  85",1.259405483248e-01,6.311772616158e+00,-6.422054885588e-06,3.853086886562e-01,6.312868825770e+00,-1.053146431718e-05,2.593681403314e-01,1.096209612044e-03,-4.109409431588e-06
"                  86",1.261538856136e-01,6.313771665647e+00,-6.420748527208e-06,3.878155898137e-01,6.314901668809e+00,-1.043581851860e-05,2.616617042001e-01,1.130003162244e-03,-4.015069991394e-06
"                  87",1.262068343069e-01,6.314969318649e+00,-6.422208378699e-06,3.901138276164e-01,6.316150780554e+00,-1.053731178285e-05,2.639069933096e-01,1.181461904558e-03,-4.115103404155e-06
"                  88",1.262433716939e-01,6.317562369808e+00,-6.430527623822e-06,3.923631986390e-01,6.318812426406e+00,-1.065977794049e-05,2.661198269451e-01,1.250056598475e-03,-4.229250316669e-06
"                  89",1.263868270588e-01,6.320870917644e+00,-6.441562317797e-06,3.947205547089e-01,6.322196016655e+00,-1.055557923747e-05,2.683337276501e-01,1.325099011196e-03,-4.114016919675e-06
"                  90",1.267328388709e-01,6.323445762235e+00,-6.448184971622e-06,3.972992413169e-01,6.324825585381e+00,-1.016905158245e-05,2.705664024460e-01,1.379823146038e-03,-3.720866610824e-06
"                  91",1.272591362721e-01,6.324098967435e+00,-6.449521434687e-06,4.000748739811e-01,6.325510165554e+00,-9.885019384847e-06,2.728157377090e-01,1.411198118491e-03,-3.435497950160e-06
"                  92",1.278460481653e-01,6.322367879564e+00,-6.451441569903e-06,4.029081631325e-01,6.323799009457e+00,-9.614323540572e-06,2.750621149671e-01,1.431129892959e-03,-3.162881970669e-06
"                  93",1.283185759001e-01,6.317954150424e+00,-6.456601070636e-06,4.056021325015e-01,6.319422297531e+00,-9.336737191372e-06,2.772835566014e-01,1.468147107361e-03,-2.880136120736e-06
"                  94",1.286360250202e-01,6.311055566352e+00,-6.464043027587e-06,4.081053847546e-01,6.312571759575e+00,-9.007402140673e-06,2.794693597344e-01,1.516193223653e-03,-2.543359113085e-06
"                  95",1.288277716668e-01,6.301956029098e+00,-6.470661431398e-06,4.104289271899e-01,6.303521631057e+00,-8.704093689451e-06,2.816011555231e-01,1.565601959050e-03,-2.233432258052e-06
"                  96",1.290325989546e-01,6.292150467897e+00,-6.476416700577e-06,4.126940722999e-01,6.293767757640e+00,-8.302787182193e-06,2.836614733453e-01,1.617289743312e-03,-1.826370481616e-06
"                  97",1.293236453705e-01,6.282954198589e+00,-6.480157371709e-06,4.149998587102e-01,6.284628611096e+00,-7.728225726223e-06,2.856762133397e-01,1.674412507353e-03,-1.248068354514e-06
"                  98",1.296714072255e-01,6.274889373360e+00,-6.478472203156e-06,4.173495079526e-01,6.276619154830e+00,-7.061712419364e-06,2.876781007270e-01,1.729781469866e-03,-5.832402162083e-07
"                  99",1.300786395327e-01,6.266823406153e+00,-6.472777027595e-06,4.197484863533e-01,6.268591783116e+00,-6.669099360954e-06,2.896698468207e-01,1.768376962826e-03,-1.963223333593e-07
"                 100",1.304912124947e-01,6.256453137774e+00,-6.470593106643e-06,4.221337645263e-01,6.258244116624e+00,-6.482245250065e-06,2.916425520316e-01,1.790978850288e-03,-1.165214342208e-08
"                 101",1.309089311403e-01,6.242481182746e+00,-6.473835381595e-06,4.244902439041e-01,6.244295282299e+00,-6.279452682299e-06,2.935813127638e-01,1.814099553022e-03,1.943826992964e-07
"                 102",1.312878591712e-01,6.226324504970e+00,-6.479083461235e-06,4.267711783460e-01,6.228173344306e+00,-5.868584288412e-06,2.954833191748e-01,1.848839336360e-03,6.104991728223e-07
"                 103",1.315686800557e-01,6.209219618440e+00,-6.480979185837e-06,4.289168663781e-01,6.211107439696e+00,-5.517992888136e-06,2.973481863224e-01,1.887821255444e-03,9.629862977008e-07
"                 104",1.317452519430e-01,6.192602316801e+00,-6.479336411567e-06,4.309267354502e-01,6.194528502380e+00,-5.299456552183e-06,2.991814835073e-01,1.926185578220e-03,1.179879859384e-06
"                 105",1.319148280456e-01,6.177164391341e+00,-6.475302094022e-06,4.329005408480e-01,6.179125180086e+00,-5.325161158067e-06,3.009857128024e-01,1.960788745460e-03,1.150140935956e-06
"                 106",1.321446119623e-01,6.162723448504e+00,-6.468311631694e-06,4.349193655169e-01,6.164719782922e+00,-5.457122146433e-06,3.027747535545e-01,1.996334417960e-03,1.011189485262e-06
"                 107",1.324429109884e-01,6.149432011898e+00,-6.461479126614e-06,4.370074266115e-01,6.151464398368e+00,-5.682775694836e-06,3.045645156231e-01,2.032386470161e-03,7.787034317781e-07
"                 108",1.327843853367e-01,6.136507566405e+00,-6.456532851567e-06,4.391341703987e-01,6.138570150274e+00,-5.804446456439e-06,3.063497850620e-01,2.062583869420e-03,6.520863951277e-07
"                 109",1.330814061395e-01,6.123072731263e+00,-6.451504044185e-06,4.411998952400e-01,6.125153665468e+00,-5.832143051742e-06,3.081184891005e-01,2.080934204810e-03,6.193609924425e-07
"                 110",1.332379052809e-01,6.108408054821e+00,-6.445249806841e-06,4.430935951281e-01,6.110504039021e+00,-5.648959411638e-06,3.098556898471e-01,2.095984199778e-03,7.962903952035e-07
"                 111",1.332337658329e-01,6.092568398477e+00,-6.439489966089e-06,4.447914286297e-01,6.094686924996e+00,-5.455444379728e-06,3.115576627969e-01,2.118526518997e-03,9.840455863609e-07
"                 112",1.331241820228e-01,6.076379140233e+00,-6.436737257030e-06,4.463526793546e-01,6.078525967337e+00,-5.256617847897e-06,3.132284973319e-01,2.146827104311e-03,1.180119409133e-06
"                 113",1.330000688440e-01,6.060966881537e+00,-6.437012307065e-06,4.478826147127e-01,6.063141804288e+00,-5.128850864377e-06,3.148825458687e-01,2.174922750876e-03,1.308161442687e-06
"                 114",1.329242786236e-01,6.046940549543e+00,-6.441248251157e-06,4.494442159516e-01,6.049140252976e+00,-4.963518786767e-06,3.165199373280e-01,2.199703433343e-03,1.477729464390e-06
"                 115",1.328841973571e-01,6.034039747798e+00,-6.446823142090e-06,4.510219411724e-01,6.036259983886e+00,-4.882082583650e-06,3.181377438153e-01,2.220236088011e-03,1.564740558440e-06
"                 116",1.328472352768e-01,6.021714191257e+00,-6.451645245335e-06,4.525797987762e-01,6.023948006260e+00,-4.723061937732e-06,3.197325634995e-01,2.233815002510e-03,1.728583307603e-06
"                 117",1.327826781281e-01,6.009882567648e+00,-6.455407439100e-06,4.540867348061e-01,6.012123059013e+00,-4.575399747067e-06,3.213040566780e-01,2.240491365376e-03,1.880007692033e-06
"                 118",1.326805517402e-01,5.998528604684e+00,-6.459470247340e-06,4.555306183038e-01,6.000772096950e+00,-4.374684694287e-06,3.228500665637e-01,2.243492265963e-03,2.084785553053e-06
"                 119",1.325686027791e-01,5.987991596279e+00,-6.466063260635e-06,4.569395776429e-01,5.990238275457e+00,-4.243790630351e-06,3.243709748638e-01,2.246679177974e-03,2.222272630284e-06
"                 120",1.324739473415e-01,5.978864834993e+00,-6.476046149175e-06,4.583438768719e-01,5.981117289881e+00,-4.120550807271e-06,3.258699295304e-01,2.252454887667e-03,2.355495341904e-06
"                 121",1.324243089902e-01,5.971602470178e+00,-6.487775064822e-06,4.597724845587e-01,5.973860404453e+00,-4.040665610228e-06,3.273481755685e-01,2.257934275397e-03,2.447109454594e-06
"                 122",1.324432714890e-01,5.966421145585e+00,-6.498378909397e-06,4.612525401262e-01,5.968681568818e+00,-3.809545491814e-06,3.288092686372e-01,2.260423232545e-03,2.688833417582e-06
"                 123",1.325369645521e-01,5.962955701863e+00,-6.507350359098e-06,4.627897679982e-01,5.965215912128e+00,-3.508262808636e-06,3.302528034462e-01,2.260210264455e-03,2.999087550462e-06
"                 124",1.326921503624e-01,5.960303688923e+00,-6.514856806557e-06,4.643703526122e-01,5.962562445319e+00,-3.117804168589e-06,3.316782022498e-01,2.258756396838e-03,3.397052637968e-06
"                 125",1.328854433113e-01,5.957608880143e+00,-6.521221405185e-06,4.659738310700e-01,5.959865722748e+00,-2.707182902058e-06,3.330883877587e-01,2.256842604948e-03,3.814038503127e-06
"                 126",1.330979303953e-01,5.954488819422e+00,-6.525308993528e-06,4.675844447165e-01,5.956743069182e+00,-2.181133927912e-06,3.344865143212e-01,2.254249760357e-03,4.344175065616e-06
"                 127",1.333072275405e-01,5.951008847232e+00,-6.527125384310e-06,4.691809592404e-01,5.953260176179e+00,-1.788700503750e-06,3.358737316999e-01,2.251328946191e-03,4.738424880560e-06
"                 128",1.335533945787e-01,5.948520163981e+00,-6.527446197361e-06,4.708019572055e-01,5.950767360112e+00,-1.394921032884e-06,3.372485626268e-01,2.247196130999e-03,5.132525164477e-06
"                 129",1.338010354284e-01,5.947168716230e+00,-6.527865386329e-06,4.724086820159e-01,5.949408477756e+00,-1.067123147082e-06,3.386076465875e-01,2.239761526191e-03,5.460742239247e-06
"                 130",1.339829625253e-01,5.946385654112e+00,-6.528149425301e-06,4.739301441383e-01,5.948613950799e+00,-6.469064299148e-07,3.399471816131e-01,2.228296687400e-03,5.881242995387e-06
"                 131",1.340863651042e-01,5.944981046141e+00,-6.527573953131e-06,4.753506228126e-01,5.947197486754e+00,-2.894880327968e-07,3.412642577084e-01,2.216440612324e-03,6.238085920334e-06
"                 132",1.341160137618e-01,5.942138644664e+00,-6.528063265324e-06,4.766699711264e-01,5.944344040656e+00,1.544575747759e-07,3.425539573647e-01,2.205395991477e-03,6.682520840100e-06
"                 133",1.340932311122e-01,5.937498778289e+00,-6.529497697311e-06,4.779062831583e-01,5.939694744372e+00,5.324532474718e-07,3.438130520461e-01,2.195966083418e-03,7.061950944783e-06
"                 134",1.340307457058e-01,5.931211808378e+00,-6.532157530316e-06,4.790728007913e-01,5.933399496176e+00,9.574306958182e-07,3.450420550855e-01,2.187687798792e-03,7.489588226135e-06
"                 135",1.339427569115e-01,5.923996111621e+00,-6.534810485364e-06,4.801879242364e-01,5.926176574500e+00,1.352037586971e-06,3.462451673249e-01,2.180462878622e-03,7.886848072334e-06
"                 136",1.338459776686e-01,5.916542223781e+00,-6.536488099837e-06,4.812688861609e-01,5.918715626068e+00,1.789148811179e-06,3.474229084923e-01,2.173402286351e-03,8.325636911017e-06
"                 137",1.337583577610e-01,5.909399684177e+00,-6.536900586416e-06,4.823349432982e-01,5.911564937804e+00,2.088672295136e-06,3.485765855372e-01,2.165253627326e-03,8.625572881552e-06
"                 138",1.336646088458e-01,5.903037072911e+00,-6.536577495028e-06,4.833723106500e-01,5.905192445559e+00,2.294396789856e-06,3.497077018041e-01,2.155372647817e-03,8.830974284884e-06
"                 139",1.335731235001e-01,5.897694374812e+00,-6.536451227774e-06,4.843924277888e-01,5.899838692278e+00,2.335166387853e-06,3.508193042887e-01,2.144317465634e-03,8.871617615627e-06
