Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  13",1.606710864381e+00,7.125923817898e+01,-1.111116275695e-05,2.046244100954e+00,7.129232260819e+01,-1.329962786735e-05,4.395332365738e-01,3.308442920408e-02,-2.188465110404e-06
"                  14",-8.732137261959e-01,3.905797291648e+01,-6.599750116290e-05,-4.483489963021e-01,3.908603551834e+01,-7.298616574154e-05,4.248647298938e-01,2.806260186753e-02,-6.988664578643e-06
"                  15",-4.065786179599e+00,7.613831017477e+00,-9.881469970523e-05,-3.660230624503e+00,7.640244176233e+00,-1.056211095612e-04,4.055555550951e-01,2.641315875628e-02,-6.806409856021e-06
"                  16",-4.992414274065e+00,4.494032909679e+00,-8.414100838131e-05,-4.612096924998e+00,4.518816347175e+00,-9.217346953222e-05,3.803173490673e-01,2.478343749575e-02,-8.032461150904e-06
"                  17",-3.531512593395e+00,2.232684752330e+01,-4.922659936670e-05,-3.175086530446e+00,2.235026997130e+01,-5.700280892273e-05,3.564260629491e-01,2.342244800274e-02,-7.776209556035e-06
"                  18",-1.593354133049e+00,3.795236218485e+01,-3.140417037865e-05,-1.251259371112e+00,3.797706749029e+01,-3.617906154533e-05,3.420947619365e-01,2.470530544582e-02,-4.774891166678e-06
"                  19",-9.316852366341e-01,3.808927163815e+01,-4.150732353856e-05,-6.026096781462e-01,3.811409096757e+01,-4.812504729844e-05,3.290755584880e-01,2.481932941493e-02,-6.617723759877e-06
"                  20",-1.703569248355e+00,2.802747556144e+01,-6.288761302695e-05,-1.388950395642e+00,2.805162685614e+01,-7.110256143501e-05,3.146188527128e-01,2.415129469846e-02,-8.214948408067e-06
"                  21",-2.822593515565e+00,1.989732780376e+01,-7.326633750561e-05,-2.522294437368e+00,1.992081693337e+01,-8.722129023424e-05,3.002990781969e-01,2.348912961606e-02,-1.395495272864e-05
"                  22",-3.187933568934e+00,2.014257571751e+01,-6.649785992480e-05,-2.901817563044e+00,2.016540551586e+01,-7.849743095275e-05,2.861160058900e-01,2.282979834774e-02,-1.199957102794e-05
"                  23",-2.666465855169e+00,2.576273836107e+01,-5.350168928752e-05,-2.393078653381e+00,2.578505824254e+01,-6.416292792866e-05,2.733872017878e-01,2.231988146171e-02,-1.066123864114e-05
"                  24",-1.904436242356e+00,2.989021617134e+01,-4.741126245929e-05,-1.641962081376e+00,2.991231833545e+01,-5.858534765117e-05,2.624741609805e-01,2.210216411756e-02,-1.117408519189e-05
"                  25",-1.594681442780e+00,2.911222380135e+01,-5.159115840145e-05,-1.342282580258e+00,2.913433306255e+01,-6.414462046463e-05,2.523988625228e-01,2.210926120023e-02,-1.255346206318e-05
"                  26",-1.844384067194e+00,2.559975070328e+01,-5.926042703261e-05,-1.602238144680e+00,2.562191491368e+01,-7.210894736693e-05,2.421459225134e-01,2.216421039748e-02,-1.284852033432e-05
"                  27",-2.235705891369e+00,2.323186295651e+01,-6.244629331728e-05,-2.004130501846e+00,2.325397407431e+01,-7.525026676596e-05,2.315753895228e-01,2.211111779363e-02,-1.280397344869e-05
"                  28",-2.334376744704e+00,2.365452358237e+01,-5.941415910211e-05,-2.113449638651e+00,2.367654340831e+01,-7.234880715303e-05,2.209271060525e-01,2.201982594370e-02,-1.293464805092e-05
"                  29",-2.081106981941e+00,2.552787512343e+01,-5.454215338086e-05,-1.867439724372e+00,2.554950308632e+01,-6.778413470369e-05,2.136672575692e-01,2.162796289151e-02,-1.324198132283e-05
"                  30",-1.734580878079e+00,2.662060944674e+01,-5.230375553025e-05,-1.526881133587e+00,2.664191627648e+01,-6.583921585966e-05,2.076997444920e-01,2.130682973794e-02,-1.353546032941e-05
"                  31",-1.573894011399e+00,2.586155827218e+01,-5.281291578700e-05,-1.372504689182e+00,2.588272873673e+01,-6.625267214651e-05,2.013893222170e-01,2.117046455786e-02,-1.343975635951e-05
"                  32",-1.630942628337e+00,2.419195873717e+01,-5.339493418711e-05,-1.435241457479e+00,2.421290626432e+01,-6.607400418987e-05,1.957011708580e-01,2.094752714969e-02,-1.267907000277e-05
"                  33",-1.733137828746e+00,2.309808623362e+01,-5.189377014080e-05,-1.542166939075e+00,2.311862930404e+01,-6.411560101606e-05,1.909708896703e-01,2.054307041152e-02,-1.222183087526e-05
"                  34",-1.704081524919e+00,2.305447284978e+01,-4.878016176196e-05,-1.516576225297e+00,2.307442618281e+01,-6.083459048389e-05,1.875052996217e-01,1.995333302997e-02,-1.205442872193e-05
"                  35",-1.515650744617e+00,2.336609474857e+01,-4.626715000300e-05,-1.330574403627e+00,2.338530789281e+01,-5.876571128579e-05,1.850763409894e-01,1.921314423902e-02,-1.249856128279e-05
"                  36",-1.279129532065e+00,2.315080017277e+01,-4.581863729317e-05,-1.096337207655e+00,2.316936050075e+01,-5.446327135096e-05,1.827923244102e-01,1.856032797545e-02,-8.644634057793e-06
"                  37",-1.107385943168e+00,2.217577928293e+01,-4.658970953975e-05,-9.272403424155e-01,2.219382104942e+01,-5.458031538575e-05,1.801456007522e-01,1.804176649034e-02,-7.990605845993e-06
"                  38",-1.015634208025e+00,2.083309921533e+01,-4.619144164052e-05,-8.384939672865e-01,2.085075579828e+01,-5.439292965605e-05,1.771402407383e-01,1.765658294178e-02,-8.201488015534e-06
"                  39",-9.321121556432e-01,1.968695707485e+01,-4.313622798885e-05,-7.560440593927e-01,1.970423355670e+01,-5.379793278728e-05,1.760680962505e-01,1.727648184643e-02,-1.066170479843e-05
"                  40",-7.974774274902e-01,1.896579998788e+01,-3.853969688780e-05,-6.218333809538e-01,1.898279299942e+01,-4.924214496785e-05,1.756440465365e-01,1.699301154056e-02,-1.070244808005e-05
"                  41",-6.206011784714e-01,1.851031678320e+01,-3.411862132964e-05,-4.453140206401e-01,1.852736673729e+01,-4.614744079199e-05,1.752871578313e-01,1.704995408841e-02,-1.202881946235e-05
"                  42",-4.553426612838e-01,1.804255956038e+01,-3.107463903883e-05,-2.798542944041e-01,1.806010769682e+01,-4.339615570624e-05,1.754883668797e-01,1.754813644012e-02,-1.232151666741e-05
"                  43",-3.390545445701e-01,1.733008786093e+01,-2.948876099725e-05,-1.635555624426e-01,1.734848828037e+01,-4.145434239480e-05,1.754989821275e-01,1.840041943719e-02,-1.196558139755e-05
"                  44",-2.666516950620e-01,1.650371480470e+01,-2.871743669378e-05,-9.137919228133e-02,1.652345442029e+01,-4.114734841259e-05,1.752725027806e-01,1.973961559060e-02,-1.242991171882e-05
"                  45",-2.153231976870e-01,1.584398347898e+01,-2.778059448631e-05,-4.044085256147e-02,1.586528017795e+01,-3.997705613341e-05,1.748823451255e-01,2.129669896422e-02,-1.219646164710e-05
"                  46",-1.660426632439e-01,1.555976727413e+01,-2.646612247076e-05,8.274161621830e-03,1.558218639065e+01,-3.836149262170e-05,1.743168248657e-01,2.241911651692e-02,-1.189537015094e-05
"                  47",-1.117974233414e-01,1.557094453536e+01,-2.507267449389e-05,6.235343187267e-02,1.559379764747e+01,-3.661502724894e-05,1.741508552141e-01,2.285311210412e-02,-1.154235275505e-05
"                  48",-6.666614685897e-02,1.567285328902e+01,-2.383044944432e-05,1.078080346777e-01,1.569564165735e+01,-3.553880723808e-05,1.744741815367e-01,2.278836832976e-02,-1.170835779375e-05
"                  49",-3.930842711164e-02,1.572075649264e+01,-2.291368747621e-05,1.356045342973e-01,1.574342280335e+01,-3.469275214868e-05,1.749129614089e-01,2.266631071113e-02,-1.177906467247e-05
"                  50",-2.167792216781e-02,1.566712485814e+01,-2.232958767872e-05,1.537535998069e-01,1.568983458518e+01,-3.368369109087e-05,1.754315219747e-01,2.270972703260e-02,-1.135410341215e-05
"                  51",-6.854789852748e-03,1.564119614017e+01,-2.191134540107e-05,1.693511724109e-01,1.566425837941e+01,-3.244614411549e-05,1.762059622637e-01,2.306223924627e-02,-1.053479871442e-05
"                  52",4.665058062321e-03,1.575141858144e+01,-2.180342003733e-05,1.819181706054e-01,1.577518535300e+01,-3.114601884797e-05,1.772531125431e-01,2.376677156202e-02,-9.342598810645e-06
"                  53",1.086343718770e-02,1.591343793995e+01,-2.205586906662e-05,1.896585076479e-01,1.593788354203e+01,-2.928094451974e-05,1.787950704602e-01,2.444560208457e-02,-7.225075453122e-06
"                  54",8.822787848861e-03,1.606443272231e+01,-2.251599366402e-05,1.894666642216e-01,1.608929227239e+01,-2.830913611222e-05,1.806438763727e-01,2.485955007745e-02,-5.793142448200e-06
"                  55",4.220437333791e-04,1.620302568311e+01,-2.328501890239e-05,1.833617076029e-01,1.622800525774e+01,-2.887494235388e-05,1.829396638695e-01,2.497957462995e-02,-5.589923451489e-06
"                  56",-1.226302771595e-02,1.638004376156e+01,-2.404524719276e-05,1.734721979404e-01,1.640497360760e+01,-2.960608872329e-05,1.857352256563e-01,2.492984603678e-02,-5.560841530523e-06
"                  57",-2.919014351600e-02,1.668253035112e+01,-2.447137507043e-05,1.597209090510e-01,1.670740962156e+01,-3.023852752708e-05,1.889110525670e-01,2.487927043344e-02,-5.767152456655e-06
"                  58",-5.051591957744e-02,1.713878312735e+01,-2.451241246941e-05,1.417511613102e-01,1.716370664548e+01,-2.992236021115e-05,1.922670808876e-01,2.492351813026e-02,-5.409947741743e-06
"                  59",-7.484554981588e-02,1.765522808107e+01,-2.445061340203e-05,1.211581383991e-01,1.768026362932e+01,-3.193035455709e-05,1.960036882150e-01,2.503554824759e-02,-7.479741155052e-06
"                  60",-9.715154457900e-02,1.809286145782e+01,-2.454935182962e-05,1.027430341212e-01,1.811813932210e+01,-3.262905173828e-05,1.998945787002e-01,2.527786427964e-02,-8.079699908658e-06
"                  61",-1.160388751931e-01,1.840757144412e+01,-2.503524346072e-05,8.757940475509e-02,1.843328936261e+01,-3.202525578192e-05,2.036182799482e-01,2.571791848776e-02,-6.990012321198e-06
"                  62",-1.365314150032e-01,1.867809932636e+01,-2.582568559042e-05,7.024203910208e-02,1.870444336553e+01,-2.918567700719e-05,2.067734541053e-01,2.634403917359e-02,-3.359991416770e-06
"                  63",-1.599737367607e-01,1.892980153082e+01,-2.660324365500e-05,4.932719828813e-02,1.895689614375e+01,-2.785456358387e-05,2.093009350488e-01,2.709461293487e-02,-1.251319928866e-06
"                  64",-1.868017144115e-01,1.915951217072e+01,-2.722321504691e-05,2.472156740286e-02,1.918738933889e+01,-2.909858629018e-05,2.115232818144e-01,2.787716817336e-02,-1.875371243269e-06
"                  65",-2.132708930921e-01,1.937310513472e+01,-2.760827581911e-05,1.971005701344e-04,1.940179658571e+01,-3.050482400151e-05,2.134679936622e-01,2.869145099611e-02,-2.896548182395e-06
"                  66",-2.352961289697e-01,1.961094063016e+01,-2.791785358291e-05,-2.033434744461e-02,1.964048465116e+01,-3.210561558766e-05,2.149617815251e-01,2.954402100518e-02,-4.187762004749e-06
"                  67",-2.532026684816e-01,1.989570253100e+01,-2.813466645458e-05,-3.729971195958e-02,1.992610253255e+01,-3.086292450055e-05,2.159029565220e-01,3.040000155308e-02,-2.728258045968e-06
"                  68",-2.698392328791e-01,2.019629865093e+01,-2.832660778608e-05,-5.334941647278e-02,2.022745953936e+01,-2.968679361958e-05,2.164898164063e-01,3.116088843106e-02,-1.360185833498e-06
"                  69",-2.876668762782e-01,2.046220608408e+01,-2.854084840974e-05,-7.093761642729e-02,2.049403424849e+01,-2.725865531145e-05,2.167292598509e-01,3.182816440899e-02,1.282193098289e-06
"                  70",-3.088458146773e-01,2.068146168635e+01,-2.856543240298e-05,-9.197612466346e-02,2.071377321118e+01,-2.789202194447e-05,2.168696900139e-01,3.231152482253e-02,6.734104585064e-07
"                  71",-3.311263350908e-01,2.088796339434e+01,-2.863303356004e-05,-1.140404354509e-01,2.092062830275e+01,-2.885427906400e-05,2.170858996400e-01,3.266490841516e-02,-2.212455039590e-07
"                  72",-3.517183851656e-01,2.113166413809e+01,-2.895050315086e-05,-1.343039903894e-01,2.116465711562e+01,-2.894705537353e-05,2.174143947762e-01,3.299297752502e-02,3.447777333371e-09
"                  73",-3.704715078495e-01,2.137703340769e+01,-2.954632661442e-05,-1.528900042553e-01,2.141046172312e+01,-2.952476086365e-05,2.175815035942e-01,3.342831543061e-02,2.156575076695e-08
"                  74",-3.863671576063e-01,2.160964318967e+01,-3.023955396455e-05,-1.688695022939e-01,2.164354639413e+01,-2.943504017914e-05,2.174976553124e-01,3.390320445688e-02,8.045137854134e-07
"                  75",-3.995011820621e-01,2.186459246053e+01,-3.094668922946e-05,-1.824633525059e-01,2.189895220852e+01,-3.123152420192e-05,2.170378295562e-01,3.435974798587e-02,-2.848349724562e-07
"                  76",-4.144097175570e-01,2.212362431278e+01,-3.175966839743e-05,-1.979954156003e-01,2.215830865697e+01,-3.266917902574e-05,2.164143019568e-01,3.468434418862e-02,-9.095106283090e-07
"                  77",-4.336708149598e-01,2.236081792155e+01,-3.259638557797e-05,-2.177528719852e-01,2.239572276722e+01,-3.633572354874e-05,2.159179429747e-01,3.490484566322e-02,-3.739337970766e-06
"                  78",-4.571190295941e-01,2.251753279321e+01,-3.325798308901e-05,-2.416676276536e-01,2.255256854817e+01,-4.125457624250e-05,2.154514019405e-01,3.503575495954e-02,-7.996593153488e-06
"                  79",-4.816459587712e-01,2.259579019823e+01,-3.364816197958e-05,-2.666379619040e-01,2.263088283192e+01,-4.400139061909e-05,2.150079968672e-01,3.509263368962e-02,-1.035322863951e-05
"                  80",-5.044602265442e-01,2.264019276816e+01,-3.376640741901e-05,-2.898642892949e-01,2.267531745466e+01,-4.577139389361e-05,2.145959372493e-01,3.512468649347e-02,-1.200498647460e-05
"                  81",-5.245557223913e-01,2.267759023531e+01,-3.363051158289e-05,-3.103441742576e-01,2.271273485137e+01,-4.820541980075e-05,2.142115481337e-01,3.514461606414e-02,-1.457490821786e-05
"                  82",-5.430488268836e-01,2.271589434148e+01,-3.329947538133e-05,-3.291352172022e-01,2.275103939059e+01,-4.941367955475e-05,2.139136096814e-01,3.514504911226e-02,-1.611420417342e-05
"                  83",-5.620716559276e-01,2.274150497686e+01,-3.274141089805e-05,-3.482836929327e-01,2.277663026485e+01,-5.076512560573e-05,2.137879629949e-01,3.512528798794e-02,-1.802371470767e-05
"                  84",-5.831270257506e-01,2.274585063385e+01,-3.210500647833e-05,-3.693092009955e-01,2.278093211250e+01,-5.281784210477e-05,2.138178247551e-01,3.508147865093e-02,-2.071283562645e-05
"                  85",-6.058392072627e-01,2.273444769683e+01,-3.155010144334e-05,-3.918287671603e-01,2.276946522231e+01,-5.718441286699e-05,2.140104401024e-01,3.501752548324e-02,-2.563431142365e-05
"                  86",-6.288794330074e-01,2.271646644592e+01,-3.121065851006e-05,-4.145147623268e-01,2.275141179413e+01,-6.062949853455e-05,2.143646706806e-01,3.494534820480e-02,-2.941884002449e-05
"                  87",-6.513811741445e-01,2.270522267095e+01,-3.119978504717e-05,-4.365014748925e-01,2.274009341747e+01,-6.308696519605e-05,2.148796992519e-01,3.487074652285e-02,-3.188718014888e-05
"                  88",-6.726477729789e-01,2.271301902253e+01,-3.146678630129e-05,-4.570876934946e-01,2.274780849487e+01,-6.679131929314e-05,2.155600794843e-01,3.478947233248e-02,-3.532453299185e-05
"                  89",-6.928492896251e-01,2.274171769864e+01,-3.186157661684e-05,-4.765685639439e-01,2.277642742151e+01,-7.157422727651e-05,2.162807256813e-01,3.470972287540e-02,-3.971265065967e-05
"                  90",-7.115401071651e-01,2.278568474049e+01,-3.223901254132e-05,-4.945973340811e-01,2.282032056391e+01,-7.678571893906e-05,2.169427730840e-01,3.463582342031e-02,-4.454670639774e-05
"                  91",-7.280465875514e-01,2.283831527005e+01,-3.250388103945e-05,-5.105108352468e-01,2.287287525962e+01,-7.886275075112e-05,2.175357523046e-01,3.455998956782e-02,-4.635886971167e-05
"                  92",-7.426349786678e-01,2.289501295415e+01,-3.268062137921e-05,-5.245550134796e-01,2.292948497560e+01,-8.135956158369e-05,2.180799651882e-01,3.447202144498e-02,-4.867894020448e-05
"                  93",-7.560133271376e-01,2.295244071253e+01,-3.276393061340e-05,-5.374308274629e-01,2.298682176415e+01,-8.209794985908e-05,2.185824996748e-01,3.438105161567e-02,-4.933401924569e-05
"                  94",-7.686078147700e-01,2.301663018965e+01,-3.278455958987e-05,-5.495136816891e-01,2.305090692104e+01,-8.109743106744e-05,2.190941330809e-01,3.427673139542e-02,-4.831287147758e-05
"                  95",-7.801670219880e-01,2.308847566675e+01,-3.275595357793e-05,-5.605342824476e-01,2.312262768431e+01,-7.780848487943e-05,2.196327395404e-01,3.415201755746e-02,-4.505253130149e-05
"                  96",-7.907657121610e-01,2.316370801190e+01,-3.267160226423e-05,-5.705626892777e-01,2.319771569067e+01,-7.491270582266e-05,2.202030228833e-01,3.400767877076e-02,-4.224110355842e-05
"                  97",-8.006035061461e-01,2.323618078591e+01,-3.253651484996e-05,-5.798091257366e-01,2.327002861967e+01,-7.242941651473e-05,2.207943804095e-01,3.384783376077e-02,-3.989290166477e-05
"                  98",-8.098668930547e-01,2.329900758884e+01,-3.233986782294e-05,-5.884671899146e-01,2.333268394189e+01,-6.746747270852e-05,2.213997031400e-01,3.367635304665e-02,-3.512760488557e-05
"                  99",-8.186185548299e-01,2.334973819824e+01,-3.211522874277e-05,-5.966145453039e-01,2.338323201956e+01,-6.319641734445e-05,2.220040095260e-01,3.349382132383e-02,-3.108118860168e-05
"                 100",-8.269520271649e-01,2.339067584142e+01,-3.188159518249e-05,-6.043855249190e-01,2.342398033776e+01,-5.943874698246e-05,2.225665022459e-01,3.330449633558e-02,-2.755715179997e-05
"                 101",-8.344626555870e-01,2.342641259421e+01,-3.165325503596e-05,-6.114046092238e-01,2.345952870426e+01,-5.333247121384e-05,2.230580463632e-01,3.311611004644e-02,-2.167921617787e-05
"                 102",-8.402551717028e-01,2.346065041626e+01,-3.137661281332e-05,-6.167847286685e-01,2.349358335769e+01,-4.758680178295e-05,2.234704430343e-01,3.293294143175e-02,-1.621018896963e-05
"                 103",-8.439905048771e-01,2.349468073843e+01,-3.106927848090e-05,-6.201368621761e-01,2.352744258505e+01,-4.187125699722e-05,2.238536427010e-01,3.276184661650e-02,-1.080197851633e-05
"                 104",-8.465881886116e-01,2.352835636295e+01,-3.076790047918e-05,-6.223590372864e-01,2.356098025925e+01,-3.664927267413e-05,2.242291513251e-01,3.262389629928e-02,-5.881372194950e-06
"                 105",-8.495527836981e-01,2.356053456230e+01,-3.049068345652e-05,-6.249522624307e-01,2.359308490810e+01,-3.177437685075e-05,2.246005212674e-01,3.255034579956e-02,-1.283693394230e-06
"                 106",-8.540943956097e-01,2.358145724028e+01,-3.020709708724e-05,-6.291196729269e-01,2.361397502955e+01,-2.853495776036e-05,2.249747226828e-01,3.251778927586e-02,1.672139326873e-06
"                 107",-8.603236750550e-01,2.358374559754e+01,-2.987311328222e-05,-6.349595453565e-01,2.361625197644e+01,-2.571970992468e-05,2.253641296986e-01,3.250637889944e-02,4.153403357546e-06
"                 108",-8.676713818099e-01,2.356426915962e+01,-2.946357816358e-05,-6.419023012484e-01,2.359677376693e+01,-2.389139597725e-05,2.257690805615e-01,3.250460731101e-02,5.572182186325e-06
"                 109",-8.754679861432e-01,2.352413731528e+01,-2.900256290336e-05,-6.492811589841e-01,2.355663891431e+01,-2.270183212251e-05,2.261868271591e-01,3.250159903148e-02,6.300730780854e-06
"                 110",-8.829542792727e-01,2.347597091336e+01,-2.847844150356e-05,-6.563266758956e-01,2.350846201562e+01,-2.133688054298e-05,2.266276033771e-01,3.249110226409e-02,7.141560960582e-06
"                 111",-8.895172010167e-01,2.343164754703e+01,-2.787534336958e-05,-6.624267281666e-01,2.346412302251e+01,-2.051760593672e-05,2.270904728501e-01,3.247547547201e-02,7.357737432855e-06
"                 112",-8.953876523779e-01,2.338778990133e+01,-2.716091728247e-05,-6.678088588963e-01,2.342024337348e+01,-1.966143213232e-05,2.275787934816e-01,3.245347215182e-02,7.499485150146e-06
"                 113",-9.015923260945e-01,2.333145620265e+01,-2.633068914064e-05,-6.735012283739e-01,2.336388225274e+01,-1.903094500294e-05,2.280910977206e-01,3.242605008915e-02,7.299744137699e-06
"                 114",-9.081763240958e-01,2.326554697565e+01,-2.550141364629e-05,-6.795427790024e-01,2.329794182098e+01,-1.953757382041e-05,2.286335450934e-01,3.239484533252e-02,5.963839825886e-06
"                 115",-9.144831723308e-01,2.320397347732e+01,-2.462201583163e-05,-6.852907655628e-01,2.323633823365e+01,-2.063761795305e-05,2.291924067680e-01,3.236475633698e-02,3.984397878583e-06
"                 116",-9.200577538993e-01,2.315808264819e+01,-2.377794174491e-05,-6.902893677459e-01,2.319041996571e+01,-1.973726830194e-05,2.297683861534e-01,3.233731752074e-02,4.040673442974e-06
"                 117",-9.255055111291e-01,2.312047554428e+01,-2.299418537113e-05,-6.951396701521e-01,2.315278160906e+01,-1.563788778089e-05,2.303658409770e-01,3.230606477342e-02,7.356297590238e-06
"                 118",-9.311245581380e-01,2.308246946655e+01,-2.219958495524e-05,-7.001351535569e-01,2.311473839963e+01,-8.519929729774e-06,2.309894045811e-01,3.226893308292e-02,1.367965522547e-05
"                 119",-9.369712539485e-01,2.303676676461e+01,-2.137929057557e-05,-7.053134280706e-01,2.306899610786e+01,-2.529728652111e-06,2.316578258780e-01,3.222934324642e-02,1.884956192346e-05
"                 120",-9.435194324411e-01,2.297369909495e+01,-2.047608654083e-05,-7.111408144558e-01,2.300588731994e+01,-3.149463300527e-06,2.323786179853e-01,3.218822499345e-02,1.732662324030e-05
"                 121",-9.522947713563e-01,2.287085888414e+01,-1.958043552223e-05,-7.191359249598e-01,2.290300060577e+01,-1.488429920010e-06,2.331588463965e-01,3.214172162905e-02,1.809200560222e-05
"                 122",-9.630651290861e-01,2.272512405444e+01,-1.874437992535e-05,-7.290320090395e-01,2.275721349199e+01,2.303611667053e-06,2.340331200467e-01,3.208943755459e-02,2.104799159240e-05
"                 123",-9.742573877584e-01,2.255273089705e+01,-1.810936316620e-05,-7.392310127818e-01,2.258475984714e+01,7.012892515138e-06,2.350263749766e-01,3.202895009407e-02,2.512225568134e-05
"                 124",-9.857655263820e-01,2.235587481808e+01,-1.777055889294e-05,-7.496471796113e-01,2.238783315805e+01,1.173553239078e-05,2.361183467707e-01,3.195833997586e-02,2.950609128372e-05
"                 125",-9.972539262989e-01,2.214450975447e+01,-1.776021219494e-05,-7.599859132573e-01,2.217638879744e+01,1.650954473744e-05,2.372680130416e-01,3.187904296199e-02,3.426975693238e-05
"                 126",-1.007413334710e+00,2.194594595114e+01,-1.814222711468e-05,-7.689491493737e-01,2.197772922893e+01,1.778021383438e-05,2.384641853367e-01,3.178327778329e-02,3.592244094906e-05
"                 127",-1.013876430922e+00,2.180320096475e+01,-1.899432789605e-05,-7.742099339510e-01,2.183487751439e+01,2.078692201538e-05,2.396664969710e-01,3.167654964350e-02,3.978124991143e-05
"                 128",-1.016865105677e+00,2.173289270271e+01,-2.029596883059e-05,-7.759901973172e-01,2.176446147592e+01,2.370477629138e-05,2.408749083600e-01,3.156877320910e-02,4.400074512197e-05
"                 129",-1.018957187877e+00,2.172003327526e+01,-2.190392878350e-05,-7.769251194893e-01,2.175150550829e+01,2.620141570190e-05,2.420320683882e-01,3.147223302520e-02,4.810534448540e-05
"                 130",-1.021479974548e+00,2.175578811307e+01,-2.364674026790e-05,-7.784071874616e-01,2.178719805548e+01,2.801289245392e-05,2.430727870869e-01,3.140994240515e-02,5.165963272182e-05
"                 131",-1.023582127269e+00,2.183681133716e+01,-2.528208189598e-05,-7.795910126494e-01,2.186818872673e+01,2.917193726498e-05,2.439911146199e-01,3.137738957260e-02,5.445401916096e-05
"                 132",-1.025591829365e+00,2.193502565927e+01,-2.667076749547e-05,-7.808318865463e-01,2.196637993304e+01,3.384321938474e-05,2.447599428190e-01,3.135427376398e-02,6.051398688021e-05
"                 133",-1.027959714512e+00,2.203126453246e+01,-2.775430194067e-05,-7.826328174456e-01,2.206257331518e+01,4.246874486004e-05,2.453268970665e-01,3.130878271710e-02,7.022304680071e-05
"                 134",-1.029019339943e+00,2.214384685737e+01,-2.849588346764e-05,-7.833280398919e-01,2.217510966642e+01,5.289023319322e-05,2.456913000507e-01,3.126280904646e-02,8.138611666086e-05
"                 135",-1.027950149362e+00,2.227788466097e+01,-2.890601710567e-05,-7.819999748996e-01,2.230912618535e+01,6.008214221782e-05,2.459501744626e-01,3.124152438630e-02,8.898815932349e-05
"                 136",-1.025580855334e+00,2.241825822671e+01,-2.906133622986e-05,-7.794085201035e-01,2.244949320478e+01,6.366524799356e-05,2.461723352308e-01,3.123497806312e-02,9.272658422342e-05
"                 137",-1.023133392191e+00,2.254146928878e+01,-2.913063099639e-05,-7.766942856582e-01,2.257269052465e+01,6.448744440932e-05,2.464391065327e-01,3.122123586732e-02,9.361807540571e-05
"                 138",-1.021528929533e+00,2.262928537874e+01,-2.923696562589e-05,-7.747342844061e-01,2.266047445758e+01,6.299819606138e-05,2.467946451272e-01,3.118907883849e-02,9.223516168727e-05
