Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  16",-5.940218872499e+00,1.271970998697e+01,1.603734538667e-05,-5.656321236805e+00,1.274591053521e+01,1.460211362430e-05,2.838976356942e-01,2.620054823628e-02,-1.435231762369e-06
"                  17",-3.779772693546e+00,4.048409050599e+01,1.615983795935e-05,-3.512249676249e+00,4.051177729513e+01,1.800610642373e-05,2.675230172970e-01,2.768678914405e-02,1.846268464378e-06
"                  18",-1.987952827593e+00,5.684334981657e+01,1.629339873451e-05,-1.732842962879e+00,5.687254045451e+01,2.242431872596e-05,2.551098647140e-01,2.919063794311e-02,6.130919991443e-06
"                  19",-2.075684744147e+00,5.064218309157e+01,1.687217950708e-05,-1.828347287616e+00,5.067156097461e+01,2.306846182859e-05,2.473374565316e-01,2.937788303802e-02,6.196282321510e-06
"                  20",-3.458478898344e+00,3.525998256235e+01,1.771218354647e-05,-3.223501055121e+00,3.528818165828e+01,1.944879577206e-05,2.349778432228e-01,2.819909593280e-02,1.736612225588e-06
"                  21",-4.634615993102e+00,2.825459772048e+01,1.816777315040e-05,-4.413487175705e+00,2.828242508600e+01,1.518372685870e-05,2.211288173975e-01,2.782736551983e-02,-2.984046291704e-06
"                  22",-4.722460179588e+00,3.375530095187e+01,1.824655148374e-05,-4.513119497882e+00,3.378332698950e+01,1.464997143351e-05,2.093406817059e-01,2.802603763525e-02,-3.596580050228e-06
"                  23",-4.030576873499e+00,4.306967765319e+01,1.826286878752e-05,-3.828750597487e+00,4.309837044172e+01,1.832829098144e-05,2.018262760114e-01,2.869278852679e-02,6.542219391817e-08
"                  24",-3.450665093643e+00,4.682491411519e+01,1.840872327818e-05,-3.254505149785e+00,4.685430521065e+01,2.233117994677e-05,1.961599438582e-01,2.939109546132e-02,3.922456668599e-06
"                  25",-3.507324550848e+00,4.374099270212e+01,1.884099224722e-05,-3.317580797076e+00,4.377089777683e+01,2.369081046329e-05,1.897437537725e-01,2.990507470235e-02,4.849818216066e-06
"                  26",-4.022927938566e+00,3.916079354173e+01,1.930190544514e-05,-3.841449199017e+00,3.919082177311e+01,2.231234281594e-05,1.814787395486e-01,3.002823138090e-02,3.010437370800e-06
"                  27",-4.497418867753e+00,3.804751329078e+01,1.966676917827e-05,-4.323010072726e+00,3.807751802923e+01,2.130111699595e-05,1.744087950275e-01,3.000473845014e-02,1.634347817685e-06
"                  28",-4.610875417300e+00,4.059729405714e+01,1.991167496160e-05,-4.443355294213e+00,4.062698866886e+01,2.140843212301e-05,1.675201230873e-01,2.969461172286e-02,1.496757161414e-06
"                  29",-4.434931156567e+00,4.357388255219e+01,2.002325941822e-05,-4.272669413007e+00,4.360317538587e+01,2.174158637690e-05,1.622617435597e-01,2.929283368333e-02,1.718326958680e-06
"                  30",-4.256146688242e+00,4.448778038746e+01,1.991006112356e-05,-4.099039980187e+00,4.451692553029e+01,2.148087684485e-05,1.571067080548e-01,2.914514282977e-02,1.570815721286e-06
"                  31",-4.287381946561e+00,4.358726807643e+01,1.903923200704e-05,-4.135513548232e+00,4.361641330826e+01,1.937707485801e-05,1.518683983289e-01,2.914523183616e-02,3.378428509717e-07
"                  32",-4.504851335580e+00,4.265190929961e+01,1.980085797792e-05,-4.359365744965e+00,4.268078591512e+01,1.850626278088e-05,1.454855906149e-01,2.887661551341e-02,-1.294595197031e-06
"                  33",-4.744414845014e+00,4.291755980714e+01,2.067915408033e-05,-4.604523849243e+00,4.294537893622e+01,2.039733142990e-05,1.398909957705e-01,2.781912907489e-02,-2.818226504322e-07
"                  34",-4.859877713155e+00,4.406724858511e+01,2.087096054583e-05,-4.725333549847e+00,4.409344779454e+01,2.287579383856e-05,1.345441633089e-01,2.619920942683e-02,2.004833292728e-06
"                  35",-4.848634278490e+00,4.507598962469e+01,2.055764133078e-05,-4.718711306248e+00,4.510069777962e+01,2.318539546187e-05,1.299229722424e-01,2.470815493408e-02,2.627754131089e-06
"                  36",-4.830879995785e+00,4.539356051651e+01,2.091796007849e-05,-4.705903659023e+00,4.541670819566e+01,2.299022172731e-05,1.249763367617e-01,2.314767914693e-02,2.072261648817e-06
"                  37",-4.885239954642e+00,4.527366156423e+01,2.079104355603e-05,-4.764987509567e+00,4.529581764253e+01,2.290365379581e-05,1.202524450747e-01,2.215607829846e-02,2.112610239773e-06
"                  38",-5.005881701105e+00,4.530484647669e+01,2.098169123865e-05,-4.890516591673e+00,4.532656738509e+01,2.359716144689e-05,1.153651094319e-01,2.172090839572e-02,2.615470208242e-06
"                  39",-5.130639220240e+00,4.574915320537e+01,2.114423442973e-05,-5.019655382191e+00,4.577051825587e+01,2.516570482105e-05,1.109838380486e-01,2.136505050165e-02,4.021470391316e-06
"                  40",-5.208812224241e+00,4.641075953938e+01,2.132781240750e-05,-5.101376381395e+00,4.643181038531e+01,2.655514100619e-05,1.074358428458e-01,2.105084592239e-02,5.227328598692e-06
"                  41",-5.241506808090e+00,4.692401045719e+01,2.141808981896e-05,-5.137291506309e+00,4.694486382257e+01,2.666628071414e-05,1.042153017812e-01,2.085336537898e-02,5.248190895179e-06
"                  42",-5.266324435295e+00,4.716847279483e+01,2.181345913854e-05,-5.165144592674e+00,4.718908883003e+01,2.580290299363e-05,1.011798426209e-01,2.061603519495e-02,3.989443855085e-06
"                  43",-5.315539060620e+00,4.725473161125e+01,2.179435774963e-05,-5.217833813154e+00,4.727514250743e+01,2.708583135734e-05,9.770524746565e-02,2.041089617944e-02,5.291473607706e-06
"                  44",-5.391466503868e+00,4.737938543949e+01,2.213759813060e-05,-5.297255520019e+00,4.739962705938e+01,2.905185820175e-05,9.421098384921e-02,2.024161988816e-02,6.914260071159e-06
"                  45",-5.473304082940e+00,4.766885228872e+01,2.195352104872e-05,-5.381867058659e+00,4.768917933919e+01,2.818845945269e-05,9.143702428028e-02,2.032705047743e-02,6.234938403977e-06
"                  46",-5.536450718009e+00,4.806459580278e+01,2.273289840890e-05,-5.447176674935e+00,4.808517992658e+01,2.610639095889e-05,8.927404307336e-02,2.058412380428e-02,3.373492549993e-06
"                  47",-5.575172658425e+00,4.846597808571e+01,2.373953868926e-05,-5.487729261285e+00,4.848688786967e+01,2.391758078519e-05,8.744339714032e-02,2.090978395075e-02,1.780420959290e-07
"                  48",-5.606406713558e+00,4.874106763005e+01,2.389433898359e-05,-5.520832362436e+00,4.876227236711e+01,2.221119970601e-05,8.557435112220e-02,2.120473706336e-02,-1.683139277575e-06
"                  49",-5.644520473601e+00,4.889941796581e+01,2.432537861714e-05,-5.560979523503e+00,4.892082353217e+01,2.234252225713e-05,8.354095009846e-02,2.140556636828e-02,-1.982856360011e-06
"                  50",-5.697376222725e+00,4.900960254887e+01,2.406909297402e-05,-5.615795348704e+00,4.903110100411e+01,2.293489829705e-05,8.158087402052e-02,2.149845524501e-02,-1.134194676972e-06
"                  51",-5.758378396027e+00,4.918664876608e+01,2.429610599755e-05,-5.678729404091e+00,4.920821329713e+01,2.146993461264e-05,7.964899193582e-02,2.156453105119e-02,-2.826171384907e-06
"                  52",-5.817809672729e+00,4.946417897870e+01,2.464638680879e-05,-5.739915704662e+00,4.948583121901e+01,1.964216284674e-05,7.789396806606e-02,2.165224031150e-02,-5.004223962048e-06
"                  53",-5.868806637950e+00,4.977822844173e+01,2.496240571640e-05,-5.792309320577e+00,4.980005860806e+01,1.728296547438e-05,7.649731737325e-02,2.183016633267e-02,-7.679440242022e-06
"                  54",-5.913290595607e+00,5.003657947994e+01,2.524153370999e-05,-5.838026241934e+00,5.005863043306e+01,1.433577023899e-05,7.526435367331e-02,2.205095312048e-02,-1.090576347101e-05
"                  55",-5.957790879889e+00,5.020844825108e+01,2.547077939520e-05,-5.883704385911e+00,5.023069616592e+01,1.225173917204e-05,7.408649397809e-02,2.224791484432e-02,-1.321904022315e-05
"                  56",-6.005204379033e+00,5.033828136294e+01,2.543519533902e-05,-5.932219150284e+00,5.036066245097e+01,1.011549498601e-05,7.298522874897e-02,2.238108802898e-02,-1.531970035301e-05
"                  57",-6.055213419052e+00,5.049495642579e+01,2.549043463276e-05,-5.983340449188e+00,5.051740482293e+01,1.060413620123e-05,7.187296986444e-02,2.244839714422e-02,-1.488629843154e-05
"                  58",-6.104100320074e+00,5.071693758035e+01,2.603630285250e-05,-6.033465128760e+00,5.073942407512e+01,7.136459916295e-06,7.063519131406e-02,2.248649477038e-02,-1.889984293621e-05
"                  59",-6.150617450251e+00,5.099637008784e+01,2.704830645737e-05,-6.081121395110e+00,5.101891857858e+01,3.065011553769e-06,6.949605514143e-02,2.254849073969e-02,-2.398329490360e-05
"                  60",-6.196021801414e+00,5.127548711694e+01,2.810046742998e-05,-6.127672599597e+00,5.129806086067e+01,-8.004240525286e-07,6.834920181738e-02,2.257374373146e-02,-2.890089148251e-05
"                  61",-6.239805818409e+00,5.149627560583e+01,2.887929921177e-05,-6.172620533345e+00,5.151873408719e+01,-5.584158726207e-06,6.718528506407e-02,2.245848135285e-02,-3.446345793797e-05
"                  62",-6.277965439866e+00,5.166129744325e+01,2.909314841339e-05,-6.211901694961e+00,5.168342889125e+01,-1.402240757759e-05,6.606374490488e-02,2.213144799526e-02,-4.311555599098e-05
"                  63",-6.314531100070e+00,5.180676538550e+01,2.914571474106e-05,-6.249250010646e+00,5.182849619595e+01,-1.844930742082e-05,6.528108942462e-02,2.173081044408e-02,-4.759502216188e-05
"                  64",-6.353353841864e+00,5.198293039666e+01,2.863791729102e-05,-6.288880512577e+00,5.200425168439e+01,-1.498938667161e-05,6.447332928765e-02,2.132128773538e-02,-4.362730396263e-05
"                  65",-6.392176493200e+00,5.220485881992e+01,2.808021880504e-05,-6.328527510343e+00,5.222583396328e+01,-4.826189570111e-06,6.364898285735e-02,2.097514335840e-02,-3.290640837515e-05
"                  66",-6.425911863640e+00,5.246840645343e+01,2.625519801859e-05,-6.363257411154e+00,5.248907635078e+01,-1.076599983645e-05,6.265445248530e-02,2.066989735881e-02,-3.702119785504e-05
"                  67",-6.453090229492e+00,5.272991190700e+01,2.397180753818e-05,-6.391485723567e+00,5.275027699144e+01,-1.908422181168e-05,6.160450592531e-02,2.036508444343e-02,-4.305602934985e-05
"                  68",-6.475250468743e+00,5.293436590429e+01,2.195987763433e-05,-6.414737849535e+00,5.295431987914e+01,-3.107509475077e-05,6.051261920807e-02,1.995397484413e-02,-5.303497238510e-05
"                  69",-6.498351060311e+00,5.308352716154e+01,2.060425427535e-05,-6.438783908346e+00,5.310306640214e+01,-2.473729927235e-05,5.956715196447e-02,1.953924060896e-02,-4.534155354770e-05
"                  70",-6.523086492039e+00,5.321873190297e+01,1.897670467053e-05,-6.464368318648e+00,5.323785274459e+01,-6.820706605506e-06,5.871817339128e-02,1.912084161968e-02,-2.579741127604e-05
"                  71",-6.549530628723e+00,5.338447986143e+01,1.726278185454e-05,-6.491542719271e+00,5.340323899721e+01,4.666507091876e-06,5.798790945243e-02,1.875913578070e-02,-1.259627476266e-05
"                  72",-6.574230388587e+00,5.359508343093e+01,1.622751718251e-05,-6.516822604197e+00,5.361347389159e+01,3.473164066582e-06,5.740778439000e-02,1.839046065740e-02,-1.275435311593e-05
"                  73",-6.594316175829e+00,5.382962297761e+01,1.564953482700e-05,-6.537392949854e+00,5.384754455471e+01,4.028311228235e-06,5.692322597466e-02,1.792157709875e-02,-1.162122359876e-05
"                  74",-6.610666271674e+00,5.403998069786e+01,1.579475328000e-05,-6.554069481554e+00,5.405739996443e+01,9.501578153385e-06,5.659679012055e-02,1.741926656511e-02,-6.293175126617e-06
"                  75",-6.627876786381e+00,5.419244218790e+01,1.561143492379e-05,-6.571396241551e+00,5.420934268738e+01,2.738245025222e-05,5.648054483038e-02,1.690049948083e-02,1.177101532843e-05
"                  76",-6.647542852724e+00,5.429232761583e+01,1.469518054249e-05,-6.590854603162e+00,5.430879536412e+01,2.984037201892e-05,5.668824956201e-02,1.646774829652e-02,1.514519147644e-05
"                  77",-6.664620047926e+00,5.438329714291e+01,1.457113331546e-05,-6.607429641870e+00,5.439940864124e+01,4.012907744595e-05,5.719040605569e-02,1.611149833129e-02,2.555794413049e-05
"                  78",-6.676756084214e+00,5.449115247417e+01,1.568641364098e-05,-6.618995428945e+00,5.450695273032e+01,5.550412506365e-05,5.776065526860e-02,1.580025614768e-02,3.981771142266e-05
"                  79",-6.692319308244e+00,5.463240365394e+01,1.783261975032e-05,-6.633778520410e+00,5.464803586798e+01,7.901031204850e-05,5.854078783441e-02,1.563221404361e-02,6.117769229818e-05
"                  80",-6.713052655674e+00,5.479541467201e+01,2.060009271206e-05,-6.653676962575e+00,5.481099121858e+01,1.120318957045e-04,5.937569309933e-02,1.557654657712e-02,9.143180299245e-05
"                  81",-6.734403248644e+00,5.495788042760e+01,2.269317419213e-05,-6.674334949227e+00,5.497340388566e+01,1.433997165371e-04,6.006829941706e-02,1.552345805856e-02,1.207065423450e-04
"                  82",-6.754306411651e+00,5.511218000333e+01,2.352671417306e-05,-6.693800091647e+00,5.512754444823e+01,1.563847803764e-04,6.050632000373e-02,1.536444489514e-02,1.328580662033e-04
"                  83",-6.771977281143e+00,5.524764311751e+01,2.410769213603e-05,-6.711143165605e+00,5.526271792405e+01,1.661596455014e-04,6.083411553775e-02,1.507480654369e-02,1.420519533654e-04
"                  84",-6.788337480371e+00,5.536968438954e+01,2.461383038134e-05,-6.727087095012e+00,5.538430848921e+01,1.591547213274e-04,6.125038535813e-02,1.462409967022e-02,1.345408909461e-04
"                  85",-6.804210261917e+00,5.548667040140e+01,2.451400582449e-05,-6.742397444670e+00,5.550067310412e+01,1.609395010744e-04,6.181281724676e-02,1.400270272357e-02,1.364254952500e-04
"                  86",-6.816156653726e+00,5.559235704933e+01,2.350727831476e-05,-6.753559168323e+00,5.560579121435e+01,1.562324498947e-04,6.259748540315e-02,1.343416502147e-02,1.327251715799e-04
"                  87",-6.824635232034e+00,5.569259123645e+01,2.314563157569e-05,-6.761311193311e+00,5.570557916967e+01,1.345398695311e-04,6.332403872331e-02,1.298793322626e-02,1.113942379554e-04
"                  88",-6.830508806502e+00,5.579265018470e+01,2.235230213183e-05,-6.766565853390e+00,5.580526294889e+01,1.193928550808e-04,6.394295311237e-02,1.261276418531e-02,9.704055294901e-05
"                  89",-6.833472053056e+00,5.589892293426e+01,1.989284937520e-05,-6.769239837836e+00,5.591123609890e+01,8.918848780472e-05,6.423221521992e-02,1.231316463809e-02,6.929563842952e-05
"                  90",-6.830944176001e+00,5.601458412395e+01,1.724933527039e-05,-6.766666031742e+00,5.602664002678e+01,4.675981719302e-05,6.427814425888e-02,1.205590282668e-02,2.951048192263e-05
"                  91",-6.827138388052e+00,5.612186742572e+01,1.515408620888e-05,-6.762939984518e+00,5.613368530196e+01,1.152431097990e-05,6.419840353402e-02,1.181787623767e-02,-3.629775228981e-06
"                  92",-6.824573933893e+00,5.622303914553e+01,1.411070002151e-05,-6.760687940038e+00,5.623471535090e+01,4.442893039731e-06,6.388599385446e-02,1.167620537001e-02,-9.667806981780e-06
"                  93",-6.822014251192e+00,5.634051324872e+01,1.393121645178e-05,-6.758715340394e+00,5.635210195005e+01,3.497913842184e-06,6.329891079786e-02,1.158870132462e-02,-1.043330260960e-05
"                  94",-6.817901801892e+00,5.648679817592e+01,1.326394757745e-05,-6.755327812287e+00,5.649827872262e+01,2.442675766991e-05,6.257398960484e-02,1.148054669847e-02,1.116281009245e-05
"                  95",-6.812476294894e+00,5.664958158941e+01,1.143630725505e-05,-6.750636351299e+00,5.666088185944e+01,6.805508601020e-05,6.183994359506e-02,1.130027003803e-02,5.661877875515e-05
"                  96",-6.807435558922e+00,5.679810624926e+01,8.860632477467e-06,-6.746184438995e+00,5.680923782497e+01,1.085473769542e-04,6.125111992733e-02,1.113157571313e-02,9.968674447677e-05
"                  97",-6.802816622541e+00,5.692121661414e+01,6.045232534931e-06,-6.742049666721e+00,5.693230266475e+01,1.355469081924e-04,6.076695582000e-02,1.108605061492e-02,1.295016756575e-04
"                  98",-6.796819846876e+00,5.703787809321e+01,4.252033066185e-06,-6.736389770120e+00,5.704912509048e+01,1.523616510322e-04,6.043007675666e-02,1.124699726908e-02,1.481096179660e-04
"                  99",-6.786706785935e+00,5.716957049915e+01,3.607869301604e-06,-6.726472128168e+00,5.718101226050e+01,1.594029277961e-04,6.023465776695e-02,1.144176134497e-02,1.557950584945e-04
"                 100",-6.772881810032e+00,5.731602989614e+01,5.021176466224e-06,-6.712707657549e+00,5.732754043358e+01,1.681224301743e-04,6.017415248315e-02,1.151053743838e-02,1.631012537081e-04
"                 101",-6.758118579619e+00,5.746803818541e+01,7.255129717007e-06,-6.697955305263e+00,5.747937660681e+01,1.846659791832e-04,6.016327435566e-02,1.133842139685e-02,1.774108494662e-04
"                 102",-6.744136874766e+00,5.761053046063e+01,7.631351042602e-06,-6.683968876195e+00,5.762157130657e+01,2.016607358149e-04,6.016799857125e-02,1.104084593953e-02,1.940293847723e-04
"                 103",-6.732555754315e+00,5.773830108663e+01,5.695981835260e-06,-6.672224465565e+00,5.774918207373e+01,2.292053861540e-04,6.033128875054e-02,1.088098710250e-02,2.235094043187e-04
"                 104",-6.723770529265e+00,5.786389558696e+01,2.777886613796e-06,-6.663219925659e+00,5.787480349818e+01,2.650153424726e-04,6.055060360658e-02,1.090791121268e-02,2.622374558588e-04
"                 105",-6.716578357435e+00,5.799574413398e+01,1.460814471287e-06,-6.655950186814e+00,5.800685898871e+01,2.993778509390e-04,6.062817062062e-02,1.111485472613e-02,2.979170364677e-04
"                 106",-6.707768244784e+00,5.811695734128e+01,2.875329705298e-06,-6.647177656936e+00,5.812826222325e+01,3.376478993521e-04,6.059058784814e-02,1.130488197586e-02,3.347725696468e-04
"                 107",-6.694449560085e+00,5.821431098377e+01,6.639035335492e-06,-6.633873156989e+00,5.822567823892e+01,3.701037480618e-04,6.057640309629e-02,1.136725514956e-02,3.634647127263e-04
"                 108",-6.679094965768e+00,5.829577962948e+01,1.279566850227e-05,-6.618626910561e+00,5.830711930437e+01,3.946351889549e-04,6.046805520664e-02,1.133967488900e-02,3.818395204527e-04
"                 109",-6.663526465048e+00,5.839229134762e+01,1.923297220150e-05,-6.603384136860e+00,5.840365352246e+01,4.298647330881e-04,6.014232818798e-02,1.136217483717e-02,4.106317608866e-04
"                 110",-6.649085845249e+00,5.852472766598e+01,2.698041743149e-05,-6.589514603391e+00,5.853620009840e+01,4.519519422770e-04,5.957124185835e-02,1.147243242169e-02,4.249715248455e-04
"                 111",-6.637939256716e+00,5.868519143322e+01,3.780628414185e-05,-6.579364247485e+00,5.869681352137e+01,4.696712484577e-04,5.857500923101e-02,1.162208814502e-02,4.318649643158e-04
"                 112",-6.625029115481e+00,5.883271925272e+01,5.268710402381e-05,-6.567691224470e+00,5.884442571725e+01,4.706030025970e-04,5.733789101069e-02,1.170646453479e-02,4.179158985732e-04
"                 113",-6.608196070334e+00,5.894276698038e+01,6.964616979311e-05,-6.552265888088e+00,5.895436749572e+01,4.509897302238e-04,5.593018224541e-02,1.160051534078e-02,3.813435604307e-04
"                 114",-6.587177937277e+00,5.901503673974e+01,8.803043766397e-05,-6.532871501462e+00,5.902644322635e+01,4.203361871118e-04,5.430643581543e-02,1.140648661210e-02,3.323057494479e-04
"                 115",-6.561272604431e+00,5.906618843072e+01,1.057341803901e-04,-6.508890456605e+00,5.907747071071e+01,3.817454828839e-04,5.238214782580e-02,1.128227999483e-02,2.760113024939e-04
"                 116",-6.535943201036e+00,5.913269981241e+01,1.222989586165e-04,-6.485671498337e+00,5.914388558940e+01,3.038937859043e-04,5.027170269894e-02,1.118577698397e-02,1.815948272878e-04
"                 117",-6.509265013020e+00,5.920774177610e+01,1.364273021923e-04,-6.461179190446e+00,5.921887360895e+01,2.067097219231e-04,4.808582257467e-02,1.113183284463e-02,7.028241973080e-05
"                 118",-6.486770750815e+00,5.928753914307e+01,1.499855670180e-04,-6.440705330724e+00,5.929867171813e+01,1.213718923263e-04,4.606542009146e-02,1.113257506814e-02,-2.861367469171e-05
"                 119",-6.468396123374e+00,5.937670769205e+01,1.595833443892e-04,-6.423848880219e+00,5.938793942614e+01,4.827317180241e-05,4.454724315519e-02,1.123173408911e-02,-1.113101725868e-04
"                 120",-6.444944156697e+00,5.943456261885e+01,1.648889805000e-04,-6.401425263926e+00,5.944591645408e+01,-7.628025017866e-05,4.351889277020e-02,1.135383522582e-02,-2.411692306787e-04
"                 121",-6.410919011265e+00,5.944224984132e+01,1.669917524810e-04,-6.367900592268e+00,5.945364050694e+01,-1.897585871455e-04,4.301841899708e-02,1.139066561407e-02,-3.567503396265e-04
"                 122",-6.372839273949e+00,5.938919164260e+01,1.660722226426e-04,-6.329944526367e+00,5.940036345944e+01,-2.670199727370e-04,4.289474758220e-02,1.117181684479e-02,-4.330921953796e-04
"                 123",-6.336892484593e+00,5.930139177275e+01,1.630739487242e-04,-6.293928805060e+00,5.931220025406e+01,-3.716773617118e-04,4.296367953310e-02,1.080848131018e-02,-5.347513104361e-04
"                 124",-6.303161694597e+00,5.922158352923e+01,1.585241806780e-04,-6.260054450748e+00,5.923188529180e+01,-4.630557994770e-04,4.310724384932e-02,1.030176257185e-02,-6.215799801550e-04
"                 125",-6.269505251750e+00,5.915655620908e+01,1.526659521048e-04,-6.226198128623e+00,5.916639591759e+01,-5.293369916139e-04,4.330712312751e-02,9.839708502026e-03,-6.820029437187e-04
"                 126",-6.235217927989e+00,5.905394179701e+01,1.434295119040e-04,-6.191694279176e+00,5.906350273513e+01,-6.201252966328e-04,4.352364881234e-02,9.560938117253e-03,-7.635548085369e-04
"                 127",-6.205652639383e+00,5.888033587941e+01,1.306509321580e-04,-6.161908513980e+00,5.888976456533e+01,-7.633413036867e-04,4.374412540290e-02,9.428685920329e-03,-8.939922358447e-04
"                 128",-6.180566270318e+00,5.861660956564e+01,1.154291053604e-04,-6.136788111285e+00,5.862591888998e+01,-9.293054060605e-04,4.377815903318e-02,9.309324332865e-03,-1.044734511421e-03
"                 129",-6.149118438795e+00,5.831319851781e+01,1.002084904774e-04,-6.105221229769e+00,5.832232457751e+01,-1.147290013563e-03,4.389720902535e-02,9.126059700348e-03,-1.247498504040e-03
"                 130",-6.099329214174e+00,5.802954078768e+01,8.627736345316e-05,-6.055647263388e+00,5.803833351362e+01,-1.384808689451e-03,4.368195078657e-02,8.792725934213e-03,-1.471086052904e-03
"                 131",-6.036056407955e+00,5.773588516624e+01,7.313020630258e-05,-5.992653426296e+00,5.774424908295e+01,-1.606555414676e-03,4.340298165938e-02,8.363916708815e-03,-1.679685620978e-03
"                 132",-5.976929848279e+00,5.741013919297e+01,6.150961782202e-05,-5.933839503594e+00,5.741813114189e+01,-1.799816027485e-03,4.309034468465e-02,7.991948922946e-03,-1.861325645307e-03
"                 133",-5.930096816836e+00,5.705412262019e+01,5.269275011902e-05,-5.887037080867e+00,5.706191442819e+01,-1.953347597745e-03,4.305973596950e-02,7.791808003524e-03,-2.006040347864e-03
"                 134",-5.891397500236e+00,5.670820814464e+01,4.658182674119e-05,-5.848213762802e+00,5.671592388132e+01,-2.053408226957e-03,4.318373743408e-02,7.715736678286e-03,-2.099990053698e-03
"                 135",-5.848182530572e+00,5.643389668902e+01,4.354945902483e-05,-5.804690570928e+00,5.644161879861e+01,-2.157180632652e-03,4.349195964452e-02,7.722109587324e-03,-2.200730091676e-03
"                 136",-5.796607506461e+00,5.624085158259e+01,4.287536065827e-05,-5.752797598434e+00,5.624862444017e+01,-2.224399349883e-03,4.380990802757e-02,7.772857585451e-03,-2.267274710541e-03
"                 137",-5.736701150573e+00,5.607520941759e+01,4.244188020432e-05,-5.692464930443e+00,5.608295870601e+01,-2.317174028783e-03,4.423622013026e-02,7.749288424124e-03,-2.359615908987e-03
"                 138",-5.675417399992e+00,5.589674735998e+01,4.347064463505e-05,-5.630861309109e+00,5.590439875421e+01,-2.381304922842e-03,4.455609088369e-02,7.651394230535e-03,-2.424775567477e-03
"                 139",-5.613732379619e+00,5.574719249881e+01,4.649612774097e-05,-5.568892311875e+00,5.575471670976e+01,-2.415951166309e-03,4.484006774439e-02,7.524210953842e-03,-2.462447294050e-03
"                 140",-5.548316274746e+00,5.566919414160e+01,5.280377516332e-05,-5.503300581604e+00,5.567665540047e+01,-2.442620153061e-03,4.501569314216e-02,7.461258870467e-03,-2.495423928224e-03
