Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  24",-5.786211822918e-02,1.896680191347e+01,-2.890519491087e-06,2.017120499962e-01,1.898705137471e+01,-1.560162597326e-06,2.595741682254e-01,2.024946124538e-02,1.330356893760e-06
"                  25",5.902571004672e-02,1.828923422586e+01,-2.709617391941e-06,3.142156436470e-01,1.830953018042e+01,-1.043097135033e-06,2.551899336003e-01,2.029595456060e-02,1.666520256908e-06
"                  26",-2.731419522422e-01,1.706910860539e+01,-2.488700948514e-06,-2.349338080834e-02,1.708943862451e+01,-1.552882162071e-06,2.496485714338e-01,2.033001911707e-02,9.358187864424e-07
"                  27",-6.560249801527e-01,1.672961950185e+01,-2.361169426451e-06,-4.126145074526e-01,1.675027049940e+01,-2.620211533906e-06,2.434104727000e-01,2.065099755057e-02,-2.590421074550e-07
"                  28",-7.553161896083e-01,1.745185379755e+01,-2.353709745610e-06,-5.172139402386e-01,1.747289448650e+01,-3.119986397592e-06,2.381022493698e-01,2.104068894909e-02,-7.662766519822e-07
"                  29",-5.848897937398e-01,1.838436854083e+01,-2.372164085692e-06,-3.502732641644e-01,1.840584554179e+01,-2.924316775747e-06,2.346165295754e-01,2.147700096450e-02,-5.521526900554e-07
"                  30",-3.696345629895e-01,1.877049623496e+01,-2.326052203050e-06,-1.377865899984e-01,1.879241119655e+01,-2.472884604089e-06,2.318479729910e-01,2.191496159093e-02,-1.468324010394e-07
"                  31",-3.112701602210e-01,1.859935332375e+01,-2.216805128692e-06,-8.257924285220e-02,1.862147889938e+01,-2.485922474557e-06,2.286909173688e-01,2.212557562470e-02,-2.691173458649e-07
"                  32",-4.196030156387e-01,1.836046377666e+01,-2.075132790820e-06,-1.948257875532e-01,1.838267971565e+01,-3.146266863527e-06,2.247772280855e-01,2.221593898208e-02,-1.071134072707e-06
"                  33",-5.724593976215e-01,1.844779328769e+01,-1.943468390982e-06,-3.517530137722e-01,1.847012384695e+01,-3.760682293201e-06,2.207063838493e-01,2.233055925596e-02,-1.817213902219e-06
"                  34",-6.440115475150e-01,1.876598348700e+01,-1.846083773388e-06,-4.269056257587e-01,1.878853583995e+01,-3.582935018368e-06,2.171059217563e-01,2.255235294861e-02,-1.736851244981e-06
"                  35",-6.082972467914e-01,1.909399494853e+01,-1.756068947437e-06,-3.939636281396e-01,1.911683578458e+01,-2.371881973910e-06,2.143336186519e-01,2.284083605345e-02,-6.158130264731e-07
"                  36",-5.465988229075e-01,1.929310024071e+01,-1.668720094507e-06,-3.347631001247e-01,1.931624437626e+01,-7.717838146372e-07,2.118357227828e-01,2.314413555232e-02,8.969362798697e-07
"                  37",-5.324623488701e-01,1.935224648223e+01,-1.585167215530e-06,-3.233591577913e-01,1.937567262237e+01,3.622541272260e-07,2.091031910788e-01,2.342614013544e-02,1.947421342756e-06
"                  38",-5.796418857921e-01,1.940457344865e+01,-1.503538528325e-06,-3.734054597419e-01,1.942817323130e+01,4.250489643090e-07,2.062364260502e-01,2.359978265096e-02,1.928587492634e-06
"                  39",-6.425599528833e-01,1.954511022031e+01,-1.402476406931e-06,-4.388094230857e-01,1.956882845389e+01,-9.014586357483e-08,2.037505297976e-01,2.371823358236e-02,1.312330543356e-06
"                  40",-6.783233704876e-01,1.977900258503e+01,-1.289253314112e-06,-4.767038645377e-01,1.980283979289e+01,-5.762018137309e-07,2.016195059499e-01,2.383720785817e-02,7.130515003811e-07
"                  41",-6.734759372676e-01,2.000695791951e+01,-1.170996692815e-06,-4.735194650793e-01,2.003102925504e+01,-7.735720959053e-07,1.999564721883e-01,2.407133553129e-02,3.974245969093e-07
"                  42",-6.517127805818e-01,2.013147530967e+01,-1.058210754627e-06,-4.531686281672e-01,2.015591070509e+01,-9.301377885624e-07,1.985441524147e-01,2.443539542272e-02,1.280729660646e-07
"                  43",-6.460514230658e-01,2.016383385516e+01,-9.573924127647e-07,-4.491297321389e-01,2.018867487112e+01,-9.097179017824e-07,1.969216909270e-01,2.484101596172e-02,4.767451098229e-08
"                  44",-6.688982479210e-01,2.020461606916e+01,-8.716210806304e-07,-4.737950675170e-01,2.022974314348e+01,-6.925750157915e-07,1.951031804040e-01,2.512707431949e-02,1.790460648388e-07
"                  45",-7.064223659840e-01,2.032629856378e+01,-7.958370542697e-07,-5.128770769928e-01,2.035162266958e+01,-4.348631570489e-07,1.935452889912e-01,2.532410580275e-02,3.609738972208e-07
"                  46",-7.378933304122e-01,2.049294752031e+01,-7.114566455159e-07,-5.455656413802e-01,2.051840393504e+01,-3.904694252932e-07,1.923276890320e-01,2.545641473049e-02,3.209872202226e-07
"                  47",-7.511628637161e-01,2.064011610077e+01,-6.253252420947e-07,-5.598136226268e-01,2.066565045472e+01,-6.674703361679e-07,1.913492410893e-01,2.553435395312e-02,-4.214509407316e-08
"                  48",-7.507281492332e-01,2.074383350624e+01,-5.397161815396e-07,-5.599953817618e-01,2.076951679689e+01,-1.079574989997e-06,1.907327674714e-01,2.568329064899e-02,-5.398588084579e-07
"                  49",-7.501746059330e-01,2.082847773343e+01,-4.568758484011e-07,-5.600159102138e-01,2.085445114880e+01,-1.199295433557e-06,1.901586957192e-01,2.597341536617e-02,-7.424195851557e-07
"                  50",-7.565350373121e-01,2.091844965476e+01,-3.709682064895e-07,-5.669020080667e-01,2.094481208696e+01,-1.098649395077e-06,1.896330292454e-01,2.636243219389e-02,-7.276811885876e-07
"                  51",-7.705801997260e-01,2.103022483999e+01,-2.868228740945e-07,-5.813496163092e-01,2.105699936611e+01,-8.151930812960e-07,1.892305834167e-01,2.677452611412e-02,-5.283702072014e-07
"                  52",-7.865455156300e-01,2.113878758581e+01,-2.125797777360e-07,-5.975382194959e-01,2.116593244779e+01,-5.157318884186e-07,1.890072961342e-01,2.714486197622e-02,-3.031521106826e-07
"                  53",-8.006145333526e-01,2.123671465723e+01,-1.470791168634e-07,-6.113734497039e-01,2.126420428803e+01,-2.430091363988e-07,1.892410836488e-01,2.748963080501e-02,-9.593001953536e-08
"                  54",-8.124106842410e-01,2.132676413898e+01,-8.309467938826e-08,-6.225320769742e-01,2.135463229647e+01,-4.568343822826e-08,1.898786072668e-01,2.786815749154e-02,3.741124116000e-08
"                  55",-8.230211233474e-01,2.140881451404e+01,-1.454168977085e-08,-6.323716572787e-01,2.143710848312e+01,-1.242584112907e-07,1.906494660688e-01,2.829396908500e-02,-1.097167215198e-07
"                  56",-8.331881552637e-01,2.148704295720e+01,6.119385475895e-08,-6.416992304477e-01,2.151572659753e+01,-3.439854957891e-07,1.914889248160e-01,2.868364032650e-02,-4.051793505480e-07
"                  57",-8.438780342968e-01,2.156810314908e+01,1.352009666802e-07,-6.514018056412e-01,2.159709522787e+01,-3.628770461725e-07,1.924762286556e-01,2.899207879006e-02,-4.980780128527e-07
"                  58",-8.539337921963e-01,2.166228428095e+01,2.020844902465e-07,-6.602710448956e-01,2.169157168108e+01,-2.845769971395e-07,1.936627473006e-01,2.928740012663e-02,-4.866614873859e-07
"                  59",-8.630862219231e-01,2.176610375208e+01,2.645713083352e-07,-6.678415404857e-01,2.179570737982e+01,-2.116733172524e-07,1.952446814374e-01,2.960362773294e-02,-4.762446255876e-07
"                  60",-8.712301527918e-01,2.186818635942e+01,3.250189306028e-07,-6.739954547277e-01,2.189813163653e+01,-2.438220741234e-07,1.972346980641e-01,2.994527711764e-02,-5.688410047262e-07
"                  61",-8.772199388101e-01,2.194323413246e+01,3.837689021806e-07,-6.777745598625e-01,2.197356377800e+01,-2.646988865087e-07,1.994453789476e-01,3.032964553366e-02,-6.484677886893e-07
"                  62",-8.834677222187e-01,2.199026323363e+01,4.460144348712e-07,-6.817978739747e-01,2.202099814637e+01,-3.658989729881e-08,2.016698482439e-01,3.073491274298e-02,-4.826043321700e-07
"                  63",-8.920341304465e-01,2.203367186436e+01,5.116987060485e-07,-6.882047826362e-01,2.206478493510e+01,2.732425856183e-07,2.038293478104e-01,3.111307074254e-02,-2.384561204302e-07
"                  64",-9.026673276154e-01,2.209824566835e+01,5.779548206350e-07,-6.967145637478e-01,2.212966937626e+01,5.323820790895e-07,2.059527638676e-01,3.142370790663e-02,-4.557274154544e-08
"                  65",-9.125602892712e-01,2.218594700110e+01,6.408400311430e-07,-7.045493718555e-01,2.221763450172e+01,9.421832258461e-07,2.080109174158e-01,3.168750061531e-02,3.013431947031e-07
"                  66",-9.201337256231e-01,2.228684413458e+01,7.018240997071e-07,-7.100425817136e-01,2.231878119262e+01,1.425513010856e-06,2.100911439095e-01,3.193705803790e-02,7.236889111492e-07
"                  67",-9.254057319411e-01,2.237936973653e+01,7.616215157491e-07,-7.132136397067e-01,2.241153949001e+01,1.830064881264e-06,2.121920922344e-01,3.216975348807e-02,1.068443365515e-06
"                  68",-9.298989036165e-01,2.244806380922e+01,8.181335310657e-07,-7.156457289961e-01,2.248046044556e+01,1.988358851055e-06,2.142531746204e-01,3.239663633708e-02,1.170225319990e-06
"                  69",-9.351034830698e-01,2.249243277991e+01,8.737166425284e-07,-7.188926203018e-01,2.252506738192e+01,2.061285703254e-06,2.162108627680e-01,3.263460201123e-02,1.187569060725e-06
"                  70",-9.414582469695e-01,2.252359522393e+01,9.281103976878e-07,-7.233796109877e-01,2.255648645525e+01,2.211201990361e-06,2.180786359818e-01,3.289123132135e-02,1.283091592673e-06
"                  71",-9.483411510296e-01,2.256388701599e+01,9.796126768286e-07,-7.283935778874e-01,2.259706224022e+01,2.408010379814e-06,2.199475731422e-01,3.317522423359e-02,1.428397702985e-06
"                  72",-9.553243346536e-01,2.262405364205e+01,1.028180555406e-06,-7.334793607686e-01,2.265752321536e+01,2.575830624599e-06,2.218449738851e-01,3.346957330978e-02,1.547650069192e-06
"                  73",-9.618870117855e-01,2.270127112743e+01,1.077297048678e-06,-7.380955587223e-01,2.273499836457e+01,2.699075719728e-06,2.237914530632e-01,3.372723714279e-02,1.621778671050e-06
"                  74",-9.676966171994e-01,2.278021716295e+01,1.124966456441e-06,-7.418705863380e-01,2.281413973071e+01,2.688864938808e-06,2.258260308615e-01,3.392256776548e-02,1.563898482367e-06
"                  75",-9.730469877408e-01,2.284820818194e+01,1.171425959572e-06,-7.451284887981e-01,2.288230192421e+01,2.686836124193e-06,2.279184989427e-01,3.409374226417e-02,1.515410164621e-06
"                  76",-9.784603835965e-01,2.290490314347e+01,1.219399552973e-06,-7.483846053878e-01,2.293918044043e+01,2.933661527942e-06,2.300757782088e-01,3.427729696158e-02,1.714261974969e-06
"                  77",-9.840883978871e-01,2.295153227876e+01,1.267608637924e-06,-7.518266988812e-01,2.298600289395e+01,3.296730421077e-06,2.322616990059e-01,3.447061519220e-02,2.029121783154e-06
"                  78",-9.899711904080e-01,2.299855173340e+01,1.314030040576e-06,-7.555120853259e-01,2.303322288045e+01,3.624123883680e-06,2.344591050821e-01,3.467114705244e-02,2.310093843104e-06
"                  79",-9.956783582712e-01,2.305279129770e+01,1.357495803661e-06,-7.590147495140e-01,2.308766197688e+01,3.740654777023e-06,2.366636087571e-01,3.487067917110e-02,2.383158973362e-06
"                  80",-1.000581319315e+00,2.311124985122e+01,1.398036983148e-06,-7.616903440428e-01,2.314633340656e+01,3.621856165998e-06,2.388909752723e-01,3.508355533723e-02,2.223819182850e-06
"                  81",-1.004812407191e+00,2.317018887282e+01,1.437729619795e-06,-7.636628389288e-01,2.320549614781e+01,3.557269595806e-06,2.411495682620e-01,3.530727498981e-02,2.119539976011e-06
"                  82",-1.008956732352e+00,2.322792596888e+01,1.470723711186e-06,-7.655070364818e-01,2.326344314630e+01,3.499688138360e-06,2.434496958705e-01,3.551717741986e-02,2.028964427174e-06
"                  83",-1.013273982158e+00,2.328268655189e+01,1.497656063236e-06,-7.674931537682e-01,2.331839071411e+01,3.425240324473e-06,2.457808283902e-01,3.570416221621e-02,1.927584261237e-06
"                  84",-1.017606088468e+00,2.333336495167e+01,1.520564911086e-06,-7.694761603591e-01,2.336924493045e+01,3.345345441408e-06,2.481299281093e-01,3.587997877415e-02,1.824780530322e-06
"                  85",-1.021614700680e+00,2.337758871459e+01,1.539219632165e-06,-7.711347719448e-01,2.341364899168e+01,3.312875064344e-06,2.504799287349e-01,3.606027709285e-02,1.773655432180e-06
"                  86",-1.025276062775e+00,2.341644422698e+01,1.555592713404e-06,-7.724400270520e-01,2.345267870619e+01,3.427120442248e-06,2.528360357225e-01,3.623447920556e-02,1.871527728844e-06
"                  87",-1.028802384579e+00,2.345457637871e+01,1.577325417567e-06,-7.736239707220e-01,2.349096322534e+01,3.575491457024e-06,2.551784138568e-01,3.638684663145e-02,1.998166039457e-06
"                  88",-1.032088951131e+00,2.349672096515e+01,1.602463418815e-06,-7.745933832982e-01,2.353322383851e+01,3.600797567767e-06,2.574955678324e-01,3.650287336219e-02,1.998334148952e-06
"                  89",-1.034934633716e+00,2.354338857655e+01,1.626176312960e-06,-7.751223160058e-01,2.358000288376e+01,3.474303153989e-06,2.598123177104e-01,3.661430721035e-02,1.848126841030e-06
"                  90",-1.037379016873e+00,2.359203034885e+01,1.647192118524e-06,-7.752732007124e-01,2.362881031295e+01,3.351924959015e-06,2.621058161602e-01,3.677996410415e-02,1.704732840491e-06
"                  91",-1.039561672519e+00,2.363888387732e+01,1.663078420561e-06,-7.751940640690e-01,2.367591383167e+01,3.302769683653e-06,2.643676084503e-01,3.702995434357e-02,1.639691263092e-06
"                  92",-1.041753396192e+00,2.368071348399e+01,1.679622750530e-06,-7.751472836778e-01,2.371804770066e+01,3.359505830010e-06,2.666061125142e-01,3.733421667165e-02,1.679883079481e-06
"                  93",-1.044364859591e+00,2.371827514635e+01,1.701116022947e-06,-7.755547173504e-01,2.375591861673e+01,3.485915082613e-06,2.688101422404e-01,3.764347038409e-02,1.784799059666e-06
"                  94",-1.047490413799e+00,2.375318471815e+01,1.722753586607e-06,-7.765225475393e-01,2.379111614827e+01,3.620697815590e-06,2.709678662599e-01,3.793143012530e-02,1.897944228983e-06
"                  95",-1.050870001356e+00,2.378614287027e+01,1.747717509560e-06,-7.777868942298e-01,2.382432872949e+01,3.667440174086e-06,2.730831071264e-01,3.818585921855e-02,1.919722664526e-06
"                  96",-1.054268591026e+00,2.381725927890e+01,1.785963862385e-06,-7.791084132426e-01,2.385566383200e+01,3.857796797392e-06,2.751601777834e-01,3.840455309572e-02,2.071832935007e-06
"                  97",-1.057681023866e+00,2.384703359118e+01,1.823690459193e-06,-7.804740989029e-01,2.388561487580e+01,4.049838371636e-06,2.772069249635e-01,3.858128461969e-02,2.226147912443e-06
"                  98",-1.061112002457e+00,2.387617379980e+01,1.850392204751e-06,-7.818856501110e-01,2.391489310036e+01,4.030756416387e-06,2.792263523464e-01,3.871930056477e-02,2.180364211636e-06
"                  99",-1.064418460553e+00,2.390386751304e+01,1.869984442586e-06,-7.831902647799e-01,2.394269945655e+01,3.736695202243e-06,2.812281957731e-01,3.883194351366e-02,1.866710759657e-06
"                 100",-1.067275271404e+00,2.392896495153e+01,1.888974813013e-06,-7.840538492846e-01,2.396791326052e+01,3.433965784633e-06,2.832214221195e-01,3.894830899293e-02,1.544990971619e-06
"                 101",-1.069521817959e+00,2.395123764471e+01,1.921257832283e-06,-7.843361504366e-01,2.399031630622e+01,3.256144863525e-06,2.851856675220e-01,3.907866150912e-02,1.334887031242e-06
"                 102",-1.071232388539e+00,2.397165204868e+01,1.964141362909e-06,-7.840988210338e-01,2.401087967346e+01,2.850038894362e-06,2.871335675053e-01,3.922762478024e-02,8.858975314533e-07
"                 103",-1.072669837356e+00,2.399206195555e+01,2.013164577858e-06,-7.835855321514e-01,2.403143537065e+01,2.457074156213e-06,2.890843052050e-01,3.937341509707e-02,4.439095783558e-07
"                 104",-1.073859172132e+00,2.401639866816e+01,2.056647435256e-06,-7.827927525988e-01,2.405588643851e+01,2.643600092375e-06,2.910664195334e-01,3.948777035445e-02,5.869526571190e-07
"                 105",-1.074894602011e+00,2.404636858899e+01,2.088604983218e-06,-7.817977264120e-01,2.408593620494e+01,3.922614136681e-06,2.930968755987e-01,3.956761594297e-02,1.834009153463e-06
"                 106",-1.076034635680e+00,2.407811613692e+01,2.099691572090e-06,-7.808534963304e-01,2.411773911266e+01,5.059734720934e-06,2.951811393497e-01,3.962297574324e-02,2.960043148844e-06
"                 107",-1.077711912679e+00,2.410242605390e+01,2.083831411179e-06,-7.804134368597e-01,2.414209871245e+01,4.118483143427e-06,2.972984758196e-01,3.967265855557e-02,2.034651732248e-06
"                 108",-1.080398104493e+00,2.411262171229e+01,2.051566954764e-06,-7.809854001582e-01,2.415235423876e+01,1.299896144464e-06,2.994127043353e-01,3.973252646660e-02,-7.516708102995e-07
"                 109",-1.084153536157e+00,2.410794075589e+01,2.020754891873e-06,-7.826619903218e-01,2.414774737635e+01,-2.508296787527e-06,3.014915458356e-01,3.980662045934e-02,-4.529051679400e-06
"                 110",-1.088543901429e+00,2.409315595515e+01,2.000034092261e-06,-7.850425790207e-01,2.413304043451e+01,-5.978210642100e-06,3.035013224080e-01,3.988447936266e-02,-7.978244734361e-06
"                 111",-1.093011993871e+00,2.407681796446e+01,1.993486942316e-06,-7.876123124588e-01,2.411678951181e+01,-7.678189473114e-06,3.053996814127e-01,3.997154735390e-02,-9.671676415431e-06
"                 112",-1.097159490664e+00,2.406788435526e+01,2.001781890748e-06,-7.899552786897e-01,2.410796281651e+01,-7.096020797445e-06,3.072042119740e-01,4.007846125790e-02,-9.097802688193e-06
"                 113",-1.100776596773e+00,2.407287324886e+01,2.036292815924e-06,-7.918272917732e-01,2.411306391584e+01,-4.494822958612e-06,3.089493050003e-01,4.019066698434e-02,-6.531115774536e-06
"                 114",-1.103597802134e+00,2.409516878252e+01,2.087152021666e-06,-7.929468107412e-01,2.413546364740e+01,-4.413585152740e-07,3.106509913931e-01,4.029486487524e-02,-2.528510536940e-06
"                 115",-1.105444226510e+00,2.413287455777e+01,2.142766216449e-06,-7.931272707091e-01,2.417326094316e+01,3.424961191975e-06,3.123169558008e-01,4.038638538893e-02,1.282194975526e-06
"                 116",-1.106463966459e+00,2.418078430881e+01,2.193897966682e-06,-7.925084390758e-01,2.422125056888e+01,7.283643207035e-06,3.139555273830e-01,4.046626007334e-02,5.089745240353e-06
"                 117",-1.107211442899e+00,2.423399413376e+01,2.237458476660e-06,-7.916486447249e-01,2.427453524757e+01,1.081096962387e-05,3.155627981738e-01,4.054111381000e-02,8.573511147211e-06
"                 118",-1.108201351574e+00,2.428821518127e+01,2.269537321053e-06,-7.910831971238e-01,2.432883428035e+01,1.328303633999e-05,3.171181544500e-01,4.061909908180e-02,1.101349901893e-05
"                 119",-1.109721708200e+00,2.433823783735e+01,2.282170092012e-06,-7.911056401867e-01,2.437894652293e+01,1.497860513249e-05,3.186160680136e-01,4.070868558026e-02,1.269643504048e-05
"                 120",-1.111374467370e+00,2.438460917032e+01,2.273413035707e-06,-7.912992726744e-01,2.442540955148e+01,1.581035949524e-05,3.200751946960e-01,4.080038115988e-02,1.353694645953e-05
"                 121",-1.112762958900e+00,2.443012181408e+01,2.255629986464e-06,-7.912555445818e-01,2.447098616717e+01,1.614775383733e-05,3.215074143186e-01,4.086435308888e-02,1.389212385086e-05
"                 122",-1.114164243533e+00,2.446945108286e+01,2.233612437979e-06,-7.912242315437e-01,2.451035328532e+01,1.610035963687e-05,3.229400119896e-01,4.090220245660e-02,1.386674719889e-05
"                 123",-1.115575554563e+00,2.450059730099e+01,2.216996498673e-06,-7.912058178691e-01,2.454153344381e+01,1.561046867088e-05,3.243697366939e-01,4.093614282023e-02,1.339347217221e-05
"                 124",-1.117200498817e+00,2.452100331367e+01,2.208278231352e-06,-7.914220339420e-01,2.456196978453e+01,1.489220181020e-05,3.257784648751e-01,4.096647085886e-02,1.268392357885e-05
"                 125",-1.118938196603e+00,2.453129980658e+01,2.208072000121e-06,-7.917579624954e-01,2.457228611226e+01,1.411314610078e-05,3.271802341078e-01,4.098630567975e-02,1.190507410065e-05
"                 126",-1.121146239681e+00,2.452920806388e+01,2.207240364654e-06,-7.925439516603e-01,2.457020163469e+01,1.312120178235e-05,3.286022880205e-01,4.099357080996e-02,1.091396141770e-05
"                 127",-1.123410516536e+00,2.451834193844e+01,2.211245241724e-06,-7.933705598977e-01,2.455931329991e+01,1.208643325605e-05,3.300399566385e-01,4.097136146527e-02,9.875188014323e-06
"                 128",-1.125814657173e+00,2.449796775326e+01,2.214769892162e-06,-7.943175680110e-01,2.453891671231e+01,1.127539198061e-05,3.314970891619e-01,4.094895904467e-02,9.060622088447e-06
"                 129",-1.128330583508e+00,2.447304185906e+01,2.224604246548e-06,-7.953469297916e-01,2.451396563395e+01,1.027930002413e-05,3.329836537159e-01,4.092377488442e-02,8.054695777584e-06
"                 130",-1.130289837305e+00,2.445547635841e+01,2.244417890689e-06,-7.958378749149e-01,2.449638140158e+01,9.370236546004e-06,3.344519623900e-01,4.090504316875e-02,7.125818655314e-06
"                 131",-1.131917943238e+00,2.444129124071e+01,2.279119519909e-06,-7.960540188275e-01,2.448221863848e+01,8.942890751669e-06,3.358639244110e-01,4.092739777428e-02,6.663771231759e-06
"                 132",-1.134000522829e+00,2.441833329809e+01,2.304354670224e-06,-7.967473574461e-01,2.445930179788e+01,8.050727477040e-06,3.372531653826e-01,4.096849979360e-02,5.746372806815e-06
"                 133",-1.137166960462e+00,2.437123774473e+01,2.304218802076e-06,-7.985100553327e-01,2.441225470649e+01,6.587933404223e-06,3.386569051297e-01,4.101696175630e-02,4.283714602147e-06
"                 134",-1.139805116097e+00,2.431242801258e+01,2.285428228159e-06,-7.996513142673e-01,2.435348153081e+01,4.170852589012e-06,3.401538018298e-01,4.105351822401e-02,1.885424360853e-06
"                 135",-1.141384611935e+00,2.425104325975e+01,2.258025054491e-06,-7.996410345976e-01,2.429209582571e+01,1.432449798669e-06,3.417435773379e-01,4.105256595629e-02,-8.255752558219e-07
"                 136",-1.143820420768e+00,2.417282463705e+01,2.203230707331e-06,-8.004407737760e-01,2.421387333367e+01,-4.682782991853e-09,3.433796469916e-01,4.104869661116e-02,-2.207913490322e-06
"                 137",-1.148812059513e+00,2.406493887986e+01,2.135868321950e-06,-8.037645749977e-01,2.410598703093e+01,-9.224094942075e-07,3.450474845149e-01,4.104815106938e-02,-3.058277816158e-06
"                 138",-1.156285932798e+00,2.392213236495e+01,2.060463682269e-06,-8.096530589300e-01,2.396317236278e+01,-2.161568942178e-06,3.466328738683e-01,4.103999782602e-02,-4.222032624447e-06
"                 139",-1.165087634963e+00,2.375111632836e+01,1.983738624779e-06,-8.169946686784e-01,2.379214270459e+01,-4.250847903224e-06,3.480929662846e-01,4.102637622809e-02,-6.234586528003e-06
"                 140",-1.171918253641e+00,2.358629244482e+01,1.901122601238e-06,-8.224356392937e-01,2.362733249117e+01,-6.789432097215e-06,3.494826143469e-01,4.104004634797e-02,-8.690554698453e-06
