Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 245",-7.658169860519e-01,2.302717493490e+01,1.440162260356e-06,-4.363037914941e-01,2.305602489873e+01,5.980862901265e-07,3.295131945578e-01,2.884996383135e-02,-8.420759702297e-07
"                 246",-7.665645940966e-01,2.303515379523e+01,1.457150561902e-06,-4.360221844951e-01,2.306407227494e+01,6.271109475732e-07,3.305424096015e-01,2.891847971352e-02,-8.300396143292e-07
"                 247",-7.672763898327e-01,2.304383815457e+01,1.474739439845e-06,-4.357348310954e-01,2.307282117241e+01,6.147709333145e-07,3.315415587373e-01,2.898301783691e-02,-8.599685065308e-07
"                 248",-7.679562073875e-01,2.305342407586e+01,1.493542400055e-06,-4.354457135155e-01,2.308246829248e+01,5.730620145002e-07,3.325104938720e-01,2.904421662266e-02,-9.204803855552e-07
"                 249",-7.685981990159e-01,2.306361989497e+01,1.514990934345e-06,-4.351465695551e-01,2.309272154765e+01,5.504107550833e-07,3.334516294608e-01,2.910165268203e-02,-9.645801792619e-07
"                 250",-7.691987131344e-01,2.307363483173e+01,1.538039773733e-06,-4.348303916480e-01,2.310279021848e+01,5.781379622944e-07,3.343683214864e-01,2.915538674565e-02,-9.599018114382e-07
"                 251",-7.697712338448e-01,2.308280953225e+01,1.562462515769e-06,-4.345069403175e-01,2.311201602309e+01,5.921204710871e-07,3.352642935273e-01,2.920649084446e-02,-9.703420446822e-07
"                 252",-7.703355521931e-01,2.309083356449e+01,1.586752135887e-06,-4.341924827925e-01,2.312009074748e+01,6.066195899581e-07,3.361430694006e-01,2.925718299121e-02,-9.801325459284e-07
"                 253",-7.708943589877e-01,2.309795884595e+01,1.609583521316e-06,-4.338887859795e-01,2.312726674580e+01,6.210168482716e-07,3.370055730082e-01,2.930789985237e-02,-9.885666730443e-07
"                 254",-7.714488294931e-01,2.310469636395e+01,1.630935838816e-06,-4.335963114099e-01,2.313405489860e+01,6.558872431435e-07,3.378525180832e-01,2.935853465181e-02,-9.750485956724e-07
"                 255",-7.720000463084e-01,2.311148320340e+01,1.651535662721e-06,-4.333152125748e-01,2.314089383346e+01,6.729622808531e-07,3.386848337335e-01,2.941063005954e-02,-9.785733818683e-07
"                 256",-7.725434800332e-01,2.311869177698e+01,1.670073625499e-06,-4.330400072869e-01,2.314815621954e+01,6.841232447846e-07,3.395034727463e-01,2.946444255164e-02,-9.859503807145e-07
"                 257",-7.730785027155e-01,2.312667753949e+01,1.687580632689e-06,-4.327685619498e-01,2.315619631239e+01,6.921415562947e-07,3.403099407657e-01,2.951877289829e-02,-9.954390763942e-07
"                 258",-7.736142568071e-01,2.313544027786e+01,1.703691440884e-06,-4.325081422551e-01,2.316501264451e+01,6.938460686646e-07,3.411061145520e-01,2.957236665612e-02,-1.009845372219e-06
"                 259",-7.741562303114e-01,2.314467611883e+01,1.717981353496e-06,-4.322635897449e-01,2.317430077717e+01,6.753082872744e-07,3.418926405665e-01,2.962465833952e-02,-1.042673066221e-06
"                 260",-7.747011094712e-01,2.315393507623e+01,1.730630020066e-06,-4.320310286860e-01,2.318361018413e+01,6.653609746491e-07,3.426700807853e-01,2.967510789735e-02,-1.065269045417e-06
"                 261",-7.752421930847e-01,2.316280895237e+01,1.741181673313e-06,-4.318033140585e-01,2.319253267504e+01,6.848738279372e-07,3.434388790262e-01,2.972372266880e-02,-1.056307845376e-06
"                 262",-7.757806916989e-01,2.317152021325e+01,1.749602026036e-06,-4.315809512202e-01,2.320129066764e+01,7.282786152212e-07,3.441997404787e-01,2.977045438533e-02,-1.021323410815e-06
"                 263",-7.763217929117e-01,2.318049014643e+01,1.755708742328e-06,-4.313681580584e-01,2.321030520176e+01,7.857413800397e-07,3.449536348533e-01,2.981505532429e-02,-9.699673622881e-07
"                 264",-7.768697427401e-01,2.318995524081e+01,1.757816339683e-06,-4.311684126156e-01,2.321981257182e+01,8.626923037197e-07,3.457013301245e-01,2.985733101128e-02,-8.951240359633e-07
"                 265",-7.774259940660e-01,2.319970863197e+01,1.755613562505e-06,-4.309829621987e-01,2.322960614365e+01,9.525085470429e-07,3.464430318673e-01,2.989751168173e-02,-8.031050154625e-07
"                 266",-7.779863014247e-01,2.320941043052e+01,1.749636170612e-06,-4.308070917491e-01,2.323934611649e+01,1.041882609097e-06,3.471792096756e-01,2.993568596364e-02,-7.077535615150e-07
"                 267",-7.785459300289e-01,2.321901316204e+01,1.740132047314e-06,-4.306357607078e-01,2.324898464376e+01,1.142933407404e-06,3.479101693211e-01,2.997148172052e-02,-5.971986399101e-07
"                 268",-7.791122645811e-01,2.322868237904e+01,1.728008236681e-06,-4.304757661763e-01,2.325868761078e+01,1.229126346745e-06,3.486364984048e-01,3.000523173754e-02,-4.988818899365e-07
"                 269",-7.796839536851e-01,2.323831441719e+01,1.713974845474e-06,-4.303255253625e-01,2.326835204083e+01,1.302549615371e-06,3.493584283226e-01,3.003762364237e-02,-4.114252301035e-07
"                 270",-7.802518357952e-01,2.324765252160e+01,1.697750777390e-06,-4.301760730145e-01,2.327772203866e+01,1.373725170005e-06,3.500757627807e-01,3.006951705561e-02,-3.240256073854e-07
"                 271",-7.808169931654e-01,2.325676013145e+01,1.678816683368e-06,-4.300285269700e-01,2.328686112651e+01,1.432881309471e-06,3.507884661954e-01,3.010099506485e-02,-2.459353738969e-07
"                 272",-7.813824645611e-01,2.326582196581e+01,1.655580743306e-06,-4.298858582528e-01,2.329595344295e+01,1.473817970283e-06,3.514966063082e-01,3.013147713765e-02,-1.817627730237e-07
"                 273",-7.819542687148e-01,2.327493582491e+01,1.629708539848e-06,-4.297538880936e-01,2.330509609063e+01,1.503350113251e-06,3.522003806211e-01,3.016026572246e-02,-1.263584265970e-07
"                 274",-7.825360096002e-01,2.328409214004e+01,1.602494203029e-06,-4.296362754490e-01,2.331427900737e+01,1.532813398607e-06,3.528997341512e-01,3.018686733793e-02,-6.968080442156e-08
"                 275",-7.831191290254e-01,2.329320359970e+01,1.574082182263e-06,-4.295246974922e-01,2.332341459646e+01,1.574685700591e-06,3.535944315332e-01,3.021099676062e-02,6.035183286913e-10
"                 276",-7.836957765368e-01,2.330227454836e+01,1.544752333950e-06,-4.294111965286e-01,2.333250709322e+01,1.636508806295e-06,3.542845800082e-01,3.023254485232e-02,9.175647234493e-08
"                 277",-7.842616950213e-01,2.331138020293e+01,1.513895624564e-06,-4.292918334991e-01,2.334163281200e+01,1.717297661857e-06,3.549698615222e-01,3.025260906695e-02,2.034020372928e-07
"                 278",-7.848180464303e-01,2.332056851086e+01,1.481729553093e-06,-4.291678493859e-01,2.335084048770e+01,1.799832822325e-06,3.556501970445e-01,3.027197684257e-02,3.181032692325e-07
"                 279",-7.853684969082e-01,2.332990163428e+01,1.449581980231e-06,-4.290428859188e-01,2.336019296363e+01,1.872079868885e-06,3.563256109894e-01,3.029132934690e-02,4.224978886542e-07
"                 280",-7.859118167598e-01,2.333939594319e+01,1.417958549099e-06,-4.289161196621e-01,2.336970609126e+01,1.903782256657e-06,3.569956970977e-01,3.031014806845e-02,4.858237075578e-07
"                 281",-7.864464844647e-01,2.334910139335e+01,1.386266990187e-06,-4.287864748066e-01,2.337942974041e+01,1.894520020393e-06,3.576600096581e-01,3.032834705894e-02,5.082530302058e-07
"                 282",-7.869770776009e-01,2.335902697678e+01,1.353787033785e-06,-4.286587835655e-01,2.338937301750e+01,1.869123489467e-06,3.583182940354e-01,3.034604072079e-02,5.153364556827e-07
"                 283",-7.875081949052e-01,2.336910310156e+01,1.322118067768e-06,-4.285378732929e-01,2.339946609115e+01,1.838173232616e-06,3.589703216123e-01,3.036298959258e-02,5.160551648476e-07
"                 284",-7.880371077817e-01,2.337921389730e+01,1.291654916271e-06,-4.284208594997e-01,2.340959265630e+01,1.798246448838e-06,3.596162482821e-01,3.037875900324e-02,5.065915325667e-07
"                 285",-7.885594697635e-01,2.338929522635e+01,1.262590748102e-06,-4.283031199038e-01,2.341968917639e+01,1.752930808161e-06,3.602563498598e-01,3.039395003599e-02,4.903400600594e-07
"                 286",-7.890687081272e-01,2.339932051607e+01,1.234943493226e-06,-4.281779939685e-01,2.342972935290e+01,1.701399357669e-06,3.608907141587e-01,3.040883682889e-02,4.664558644433e-07
"                 287",-7.895636764766e-01,2.340931841496e+01,1.208056220088e-06,-4.280443392150e-01,2.343974166926e+01,1.648687509496e-06,3.615193372616e-01,3.042325429761e-02,4.406312894082e-07
"                 288",-7.900574272616e-01,2.341930306513e+01,1.181937985202e-06,-4.279149273466e-01,2.344974018237e+01,1.601783605219e-06,3.621424999150e-01,3.043711724384e-02,4.198456200179e-07
"                 289",-7.905550188412e-01,2.342929700953e+01,1.157087576419e-06,-4.277949393087e-01,2.345974743433e+01,1.561823548989e-06,3.627600795324e-01,3.045042479217e-02,4.047359725698e-07
"                 290",-7.910546178221e-01,2.343937401154e+01,1.133600594013e-06,-4.276825500780e-01,2.346983704567e+01,1.531687977376e-06,3.633720677441e-01,3.046303412725e-02,3.980873833628e-07
"                 291",-7.915488357595e-01,2.344949641531e+01,1.111001523708e-06,-4.275703292308e-01,2.347997131550e+01,1.508120417420e-06,3.639785065287e-01,3.047490019090e-02,3.971188937114e-07
"                 292",-7.920302419012e-01,2.345953343054e+01,1.089132559043e-06,-4.274508125055e-01,2.349001979081e+01,1.489664338658e-06,3.645794293958e-01,3.048636026686e-02,4.005317796156e-07
"                 293",-7.925183846868e-01,2.346951535472e+01,1.067353774469e-06,-4.273435696661e-01,2.350001301669e+01,1.478566040405e-06,3.651748150207e-01,3.049766196654e-02,4.112122659363e-07
"                 294",-7.930398879378e-01,2.347964002326e+01,1.045756114663e-06,-4.272753920955e-01,2.351014899337e+01,1.475176059613e-06,3.657644958423e-01,3.050897010890e-02,4.294199449492e-07
"                 295",-7.935580502462e-01,2.348968816474e+01,1.025103274137e-06,-4.272097396380e-01,2.352020875231e+01,1.485884163905e-06,3.663483106081e-01,3.052058757441e-02,4.607808897677e-07
"                 296",-7.940698668249e-01,2.349969686523e+01,1.006254432290e-06,-4.271437678078e-01,2.353022848310e+01,1.522362150827e-06,3.669260990170e-01,3.053161787340e-02,5.161077185364e-07
"                 297",-7.945734729800e-01,2.350970901165e+01,9.887515650666e-07,-4.270757792410e-01,2.354025040828e+01,1.564245984443e-06,3.674976937390e-01,3.054139663618e-02,5.754944193763e-07
"                 298",-7.950942688518e-01,2.351974345820e+01,9.723839053756e-07,-4.270302096020e-01,2.355029517170e+01,1.589623795162e-06,3.680640592499e-01,3.055171349904e-02,6.172398897862e-07
"                 299",-7.956146491920e-01,2.352954628827e+01,9.576214133917e-07,-4.269892185708e-01,2.356010504207e+01,1.613611944919e-06,3.686254306211e-01,3.055875379994e-02,6.559905315270e-07
"                 300",-7.960889061044e-01,2.353901896037e+01,9.437106062995e-07,-4.269068945475e-01,2.356958018932e+01,1.620791669818e-06,3.691820115569e-01,3.056122895230e-02,6.770810635185e-07
"                 301",-7.965020906014e-01,2.354815631550e+01,9.301279313813e-07,-4.267682214440e-01,2.357871788724e+01,1.613557916758e-06,3.697338691574e-01,3.056157173977e-02,6.834299853767e-07
"                 302",-7.968837791068e-01,2.355721949280e+01,9.163275463437e-07,-4.266029845204e-01,2.358778081414e+01,1.601877616481e-06,3.702807945864e-01,3.056132133860e-02,6.855500701369e-07
"                 303",-7.972418259347e-01,2.356602650651e+01,9.026726688187e-07,-4.264192374924e-01,2.359658662575e+01,1.591002417195e-06,3.708225884423e-01,3.056011923797e-02,6.883297483760e-07
"                 304",-7.975677096853e-01,2.357443967352e+01,8.893670095519e-07,-4.262084281576e-01,2.360499696375e+01,1.588406928047e-06,3.713592815277e-01,3.055729022506e-02,6.990399184955e-07
"                 305",-7.978403057664e-01,2.358231304852e+01,8.766960635408e-07,-4.259491861287e-01,2.361286637914e+01,1.628840493212e-06,3.718911196376e-01,3.055333062133e-02,7.521444296708e-07
"                 306",-7.980542995496e-01,2.358975249943e+01,8.651830022563e-07,-4.256354147139e-01,2.362030249811e+01,1.665582343959e-06,3.724188848356e-01,3.054999868343e-02,8.003993417024e-07
"                 307",-7.983005747918e-01,2.359754048428e+01,8.553899259140e-07,-4.253566792563e-01,2.362809141607e+01,1.679679326726e-06,3.729438955355e-01,3.055093179307e-02,8.242894008119e-07
"                 308",-7.986943180496e-01,2.360655911661e+01,8.464241844439e-07,-4.252273678206e-01,2.363711590705e+01,1.673082012878e-06,3.734669502290e-01,3.055679044579e-02,8.266578284346e-07
"                 309",-7.991229078854e-01,2.361569546280e+01,8.376283266080e-07,-4.251368085457e-01,2.364625561415e+01,1.653952485144e-06,3.739860993397e-01,3.056015134387e-02,8.163241585359e-07
"                 310",-7.994977100730e-01,2.362406160008e+01,8.288407987713e-07,-4.249960028854e-01,2.365462279930e+01,1.616474115846e-06,3.745017071876e-01,3.056119922645e-02,7.876333170748e-07
"                 311",-7.998251461010e-01,2.363190670767e+01,8.198725861459e-07,-4.248114477218e-01,2.366246787680e+01,1.568107512497e-06,3.750136983792e-01,3.056116913461e-02,7.482349263512e-07
"                 312",-8.001717774373e-01,2.364021132638e+01,8.100266173898e-07,-4.246492666322e-01,2.367077274150e+01,1.529916296147e-06,3.755225108051e-01,3.056141512117e-02,7.198896787577e-07
"                 313",-8.005780632696e-01,2.364941220705e+01,7.966321903567e-07,-4.245488214222e-01,2.367997681757e+01,1.506671871703e-06,3.760292418474e-01,3.056461052209e-02,7.100396813465e-07
"                 314",-8.010278019839e-01,2.365907409127e+01,7.836712237434e-07,-4.244943566629e-01,2.368964502280e+01,1.501722809287e-06,3.765334453210e-01,3.057093153159e-02,7.180515855432e-07
"                 315",-8.014681044238e-01,2.366833881075e+01,7.727422801239e-07,-4.244351649522e-01,2.369891485090e+01,1.507842956549e-06,3.770329394715e-01,3.057604015110e-02,7.351006764255e-07
"                 316",-8.018589733361e-01,2.367699806756e+01,7.625596250952e-07,-4.243316428577e-01,2.370757609336e+01,1.492463643287e-06,3.775273304784e-01,3.057802579895e-02,7.299040181919e-07
"                 317",-8.022297583396e-01,2.368539021659e+01,7.523171808611e-07,-4.242118374766e-01,2.371597176666e+01,1.442657269109e-06,3.780179208630e-01,3.058155007123e-02,6.903400882477e-07
"                 318",-8.026232433543e-01,2.369400456202e+01,7.423795761985e-07,-4.241185988472e-01,2.372459217915e+01,1.392657496357e-06,3.785046445071e-01,3.058761713203e-02,6.502779201582e-07
"                 319",-8.030486651316e-01,2.370276081205e+01,7.335659022241e-07,-4.240616012651e-01,2.373335497510e+01,1.344578915797e-06,3.789870638665e-01,3.059416305466e-02,6.110130135725e-07
"                 320",-8.034803864688e-01,2.371121837432e+01,7.251520510650e-07,-4.240162214500e-01,2.374181704245e+01,1.289896589430e-06,3.794641650188e-01,3.059866812519e-02,5.647445383646e-07
"                 321",-8.038991641717e-01,2.371932065202e+01,7.162754195179e-07,-4.239632949543e-01,2.374992112646e+01,1.219265318593e-06,3.799358692174e-01,3.060047444231e-02,5.029898990748e-07
"                 322",-8.042984470349e-01,2.372741780665e+01,7.068651023459e-07,-4.238958197713e-01,2.375801809845e+01,1.142738548871e-06,3.804026272637e-01,3.060029180449e-02,4.358734465253e-07
"                 323",-8.046855245401e-01,2.373579292735e+01,6.970821485339e-07,-4.238202939063e-01,2.376639195084e+01,1.079566206914e-06,3.808652306338e-01,3.059902349626e-02,3.824840583798e-07
"                 324",-8.050651929012e-01,2.374423398256e+01,6.876069227532e-07,-4.237416374154e-01,2.377483084002e+01,1.028906726112e-06,3.813235554858e-01,3.059685746756e-02,3.412998033588e-07
"                 325",-8.054486109391e-01,2.375238937171e+01,6.787530560777e-07,-4.236709379140e-01,2.378298377420e+01,9.857482768378e-07,3.817776730251e-01,3.059440248718e-02,3.069952207600e-07
"                 326",-8.058436581314e-01,2.376015663090e+01,6.698163606678e-07,-4.236158283812e-01,2.379074880677e+01,9.436972441808e-07,3.822278297502e-01,3.059217587202e-02,2.738808835130e-07
"                 327",-8.062485081150e-01,2.376763741732e+01,6.610068805498e-07,-4.235744067740e-01,2.379822791046e+01,9.069022797672e-07,3.826741013410e-01,3.059049314248e-02,2.458953992175e-07
"                 328",-8.066538029441e-01,2.377500904660e+01,6.536298455208e-07,-4.235370456622e-01,2.380559816097e+01,8.807797545975e-07,3.831167572819e-01,3.058911436463e-02,2.271499090767e-07
"                 329",-8.070449108575e-01,2.378247940444e+01,6.482441502912e-07,-4.234900259492e-01,2.381306738688e+01,8.549833807305e-07,3.835548849084e-01,3.058798244038e-02,2.067392304393e-07
"                 330",-8.074213477729e-01,2.379009115929e+01,6.441885156179e-07,-4.234325704613e-01,2.382067898179e+01,8.254507403087e-07,3.839887773116e-01,3.058782249739e-02,1.812622246908e-07
"                 331",-8.077948636020e-01,2.379778817845e+01,6.407448378173e-07,-4.233761158036e-01,2.382837718033e+01,7.917239147686e-07,3.844187477985e-01,3.058900188431e-02,1.509790769513e-07
"                 332",-8.081720531431e-01,2.380539464419e+01,6.379050851597e-07,-4.233272323402e-01,2.383598567626e+01,7.658667713959e-07,3.848448208029e-01,3.059103206116e-02,1.279616862361e-07
"                 333",-8.085490072470e-01,2.381274788485e+01,6.359332964439e-07,-4.232819779948e-01,2.384334142970e+01,7.510414796629e-07,3.852670292522e-01,3.059354485802e-02,1.151081832190e-07
"                 334",-8.089199238746e-01,2.381976340535e+01,6.346482386412e-07,-4.232345489031e-01,2.385035951222e+01,7.384865632212e-07,3.856853749715e-01,3.059610686540e-02,1.038383245800e-07
"                 335",-8.092836888871e-01,2.382649173816e+01,6.334595383063e-07,-4.231836453670e-01,2.385709023721e+01,7.222411001927e-07,3.861000435202e-01,3.059849904457e-02,8.878156188648e-08
"                 336",-8.096429282871e-01,2.383311378771e+01,6.320991175363e-07,-4.231317985086e-01,2.386371444586e+01,7.018661529430e-07,3.865111297784e-01,3.060065814594e-02,6.976703540672e-08
"                 337",-8.099990723385e-01,2.383974823044e+01,6.303687048253e-07,-4.230807180550e-01,2.387035043291e+01,6.784405134049e-07,3.869183542835e-01,3.060220247196e-02,4.807180857960e-08
"                 338",-8.103538199410e-01,2.384641443976e+01,6.289308523301e-07,-4.230323783009e-01,2.387701737105e+01,6.546329381588e-07,3.873214416402e-01,3.060293129076e-02,2.570208582868e-08
"                 339",-8.107060092892e-01,2.385308444622e+01,6.279717653136e-07,-4.229857115417e-01,2.388368741271e+01,6.438627668245e-07,3.877202977475e-01,3.060296649048e-02,1.589100151090e-08
"                 340",-8.110551974793e-01,2.385973925092e+01,6.254631196939e-07,-4.229400531504e-01,2.389034231602e+01,6.472504429465e-07,3.881151443289e-01,3.060306510033e-02,2.178732325256e-08
"                 341",-8.114005730970e-01,2.386645933264e+01,6.242364033191e-07,-4.228943194053e-01,2.389706303134e+01,6.652069758582e-07,3.885062536918e-01,3.060369870330e-02,4.097057253910e-08
"                 342",-8.117403952700e-01,2.387329971715e+01,6.223542555972e-07,-4.228466038841e-01,2.390390440696e+01,6.962114321355e-07,3.888937913858e-01,3.060468981354e-02,7.385717653826e-08
"                 343",-8.120763484288e-01,2.388021026656e+01,6.189390507705e-07,-4.227985952718e-01,2.391081599794e+01,7.318499768114e-07,3.892777531571e-01,3.060573137799e-02,1.129109260409e-07
"                 344",-8.124129214875e-01,2.388714050455e+01,6.166389572446e-07,-4.227547229624e-01,2.391774727355e+01,7.784649224532e-07,3.896581985251e-01,3.060676900255e-02,1.618259652086e-07
"                 345",-8.127526530671e-01,2.389405046005e+01,6.200081768280e-07,-4.227175013418e-01,2.392465816596e+01,8.200888270460e-07,3.900351517253e-01,3.060770590255e-02,2.000806502180e-07
"                 346",-8.130959055340e-01,2.390095482993e+01,6.239894298781e-07,-4.226873396123e-01,2.393156306035e+01,8.395712929537e-07,3.904085659218e-01,3.060823042255e-02,2.155818630756e-07
"                 347",-8.134396562674e-01,2.390783318570e+01,6.277738290770e-07,-4.226612602185e-01,2.393844105999e+01,8.150671858360e-07,3.907783960489e-01,3.060787429189e-02,1.872933567589e-07
"                 348",-8.137827641019e-01,2.391456252303e+01,6.293041230610e-07,-4.226380275893e-01,2.394516883178e+01,7.673289914657e-07,3.911447365126e-01,3.060630875721e-02,1.380248684047e-07
"                 349",-8.141242003270e-01,2.392100556112e+01,6.274243742078e-07,-4.226160908682e-01,2.395160921507e+01,7.271316631269e-07,3.915081094588e-01,3.060365395278e-02,9.970728891909e-08
"                 350",-8.144708500430e-01,2.392728032083e+01,6.248743854938e-07,-4.226016605902e-01,2.395788053404e+01,7.303579836682e-07,3.918691894528e-01,3.060021321197e-02,1.054835981745e-07
"                 351",-8.148260102350e-01,2.393355651888e+01,6.287177670159e-07,-4.225977176848e-01,2.396415280956e+01,7.631861334145e-07,3.922282925503e-01,3.059629067456e-02,1.344683663986e-07
"                 352",-8.151845867668e-01,2.393986465052e+01,6.360308450009e-07,-4.225989622402e-01,2.397045664584e+01,7.601617267992e-07,3.925856245266e-01,3.059199532478e-02,1.241308817983e-07
"                 353",-8.155408591683e-01,2.394612391567e+01,6.366487776520e-07,-4.225996296105e-01,2.397671127275e+01,7.048268063370e-07,3.929412295579e-01,3.058735708639e-02,6.817802868500e-08
"                 354",-8.158944091837e-01,2.395228023094e+01,6.277283795085e-07,-4.225993424877e-01,2.398286270183e+01,6.435660427465e-07,3.932950666960e-01,3.058247088747e-02,1.583766323803e-08
"                 355",-8.162495511592e-01,2.395838732570e+01,6.131977570086e-07,-4.226025197660e-01,2.398896480820e+01,6.340338785602e-07,3.936470313932e-01,3.057748250080e-02,2.083612155162e-08
"                 356",-8.166106231087e-01,2.396449409858e+01,6.011857826231e-07,-4.226136917107e-01,2.399506654655e+01,6.935152979762e-07,3.939969313980e-01,3.057244796763e-02,9.232951535309e-08
"                 357",-8.169795186722e-01,2.397053159802e+01,5.961251422670e-07,-4.226349952348e-01,2.400109898302e+01,7.776722204035e-07,3.943445234374e-01,3.056738500598e-02,1.815470781365e-07
"                 358",-8.173539896558e-01,2.397641546321e+01,5.968161031692e-07,-4.226644741402e-01,2.400697762133e+01,8.350861784448e-07,3.946895155156e-01,3.056215811734e-02,2.382700752756e-07
"                 359",-8.177290202263e-01,2.398214458321e+01,5.991014608011e-07,-4.226973904729e-01,2.401270112549e+01,8.460146137915e-07,3.950316297534e-01,3.055654228110e-02,2.469131529905e-07
"                 360",-8.181024797544e-01,2.398777937322e+01,5.995890445124e-07,-4.227318215009e-01,2.401832992149e+01,8.236916112674e-07,3.953706582535e-01,3.055054827069e-02,2.241025667550e-07
"                 361",-8.184760259878e-01,2.399332597886e+01,5.970529019945e-07,-4.227695674506e-01,2.402387021707e+01,7.962324242689e-07,3.957064585372e-01,3.054423821108e-02,1.991795222744e-07
"                 362",-8.188522031891e-01,2.399878465754e+01,5.924263358991e-07,-4.228131786867e-01,2.402932230795e+01,7.811172133856e-07,3.960390245024e-01,3.053765041685e-02,1.886908774866e-07
"                 363",-8.192316432158e-01,2.400415162649e+01,5.881275187903e-07,-4.228631721327e-01,2.403468239954e+01,7.749069954995e-07,3.963684710831e-01,3.053077304411e-02,1.867794767093e-07
"                 364",-8.196124758333e-01,2.400944697943e+01,5.842571600731e-07,-4.229175003176e-01,2.403997056814e+01,7.617131917697e-07,3.966949755157e-01,3.052358870505e-02,1.774560316966e-07
"                 365",-8.199912659697e-01,2.401472925236e+01,5.803389423431e-07,-4.229725009039e-01,2.404524535261e+01,7.352662424280e-07,3.970187650658e-01,3.051610024742e-02,1.549273000849e-07
"                 366",-8.203648535597e-01,2.402005194326e+01,5.754010161149e-07,-4.230248633459e-01,2.405056020699e+01,6.995332896519e-07,3.973399902138e-01,3.050826372907e-02,1.241322735370e-07
"                 367",-8.207331607457e-01,2.402543216065e+01,5.692543945097e-07,-4.230744301974e-01,2.405593221482e+01,6.648214544859e-07,3.976587305483e-01,3.050005417721e-02,9.556705997618e-08
"                 368",-8.210991000896e-01,2.403083848420e+01,5.623050574546e-07,-4.231241250393e-01,2.406132995239e+01,6.380072167661e-07,3.979749750502e-01,3.049146818635e-02,7.570215931143e-08
"                 369",-8.214638079771e-01,2.403622713430e+01,5.549576122649e-07,-4.231751835080e-01,2.406670963349e+01,6.172473025710e-07,3.982886244691e-01,3.048249918887e-02,6.228969030608e-08
"                 370",-8.218263640057e-01,2.404157611454e+01,5.473506430492e-07,-4.232267768699e-01,2.407204934669e+01,5.976239340483e-07,3.985995871358e-01,3.047323215531e-02,5.027329099917e-08
"                 371",-8.221854847344e-01,2.404688437628e+01,5.393272536225e-07,-4.232777224413e-01,2.407734812773e+01,5.763042449738e-07,3.989077622930e-01,3.046375145535e-02,3.697699135132e-08
"                 372",-8.225403207953e-01,2.405214933489e+01,5.305944817799e-07,-4.233272630077e-01,2.408260346302e+01,5.511364620766e-07,3.992130577876e-01,3.045412813580e-02,2.054198029668e-08
"                 373",-8.228909879106e-01,2.405737905832e+01,5.205917487799e-07,-4.233755716395e-01,2.408782347360e+01,5.235185174447e-07,3.995154162711e-01,3.044441527841e-02,2.926768664798e-09
"                 374",-8.232374548702e-01,2.406258233068e+01,5.097479718490e-07,-4.234226943272e-01,2.409301698099e+01,4.944497965906e-07,3.998147605430e-01,3.043465031297e-02,-1.529817525833e-08
"                 375",-8.235804298111e-01,2.406777867569e+01,4.982081198517e-07,-4.234693182234e-01,2.409820363524e+01,4.639575524998e-07,4.001111115876e-01,3.042495955704e-02,-3.425056735182e-08
"                 376",-8.239216174538e-01,2.407295182295e+01,4.856340321425e-07,-4.235171762595e-01,2.410336718399e+01,4.334084995763e-07,4.004044411944e-01,3.041536104049e-02,-5.222553256616e-08
"                 377",-8.242626010519e-01,2.407806956757e+01,4.719264363170e-07,-4.235678627157e-01,2.410847537541e+01,4.064910586368e-07,4.006947383362e-01,3.040580783562e-02,-6.543537768021e-08
"                 378",-8.246022618825e-01,2.408312413733e+01,4.573607716010e-07,-4.236202470855e-01,2.411352029275e+01,3.866754577855e-07,4.009820147970e-01,3.039615542178e-02,-7.068531381544e-08
"                 379",-8.249393320967e-01,2.408812000274e+01,4.426707276220e-07,-4.236730105491e-01,2.411850619064e+01,3.741190826252e-07,4.012663215476e-01,3.038618790123e-02,-6.855164499677e-08
"                 380",-8.252743872066e-01,2.409306769271e+01,4.283416000117e-07,-4.237266693958e-01,2.412344345791e+01,3.677251480459e-07,4.015477178107e-01,3.037576520112e-02,-6.061645196579e-08
"                 381",-8.256084603070e-01,2.409798893194e+01,4.145386518315e-07,-4.237821791896e-01,2.412835381806e+01,3.661148157273e-07,4.018262811174e-01,3.036488612015e-02,-4.842383610420e-08
"                 382",-8.259403274771e-01,2.410292999432e+01,4.013363133408e-07,-4.238382890166e-01,2.413328356742e+01,3.684094447613e-07,4.021020384605e-01,3.035357310601e-02,-3.292686857944e-08
"                 383",-8.262661185973e-01,2.410793114563e+01,3.885728613815e-07,-4.238911694696e-01,2.413827297288e+01,3.753872491356e-07,4.023749491276e-01,3.034182725644e-02,-1.318561224586e-08
"                 384",-8.265847371593e-01,2.411300064554e+01,3.762268097653e-07,-4.239397978512e-01,2.414333030612e+01,3.875124688827e-07,4.026449393081e-01,3.032966057977e-02,1.128565911740e-08
"                 385",-8.268996758428e-01,2.411809764960e+01,3.642120221509e-07,-4.239877701221e-01,2.414841474508e+01,4.054617223763e-07,4.029119057207e-01,3.031709548618e-02,4.124970022533e-08
"                 386",-8.272125880829e-01,2.412319356226e+01,3.524566885269e-07,-4.240368462271e-01,2.415349777735e+01,4.271065301706e-07,4.031757418558e-01,3.030421509254e-02,7.464984164368e-08
