Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  11",-4.203111873205e+00,1.527556688604e+01,9.618468590081e-06,-3.781174727722e+00,1.529351010283e+01,7.829315932514e-06,4.219371454829e-01,1.794321678831e-02,-1.789152657566e-06
"                  12",1.814133966262e+00,7.246195810926e+01,7.824062544329e-06,2.205175594097e+00,7.249789229189e+01,8.402006584037e-06,3.910416278353e-01,3.593418262971e-02,5.779440397080e-07
"                  13",2.383899236822e+00,7.196497358166e+01,7.279117498213e-06,2.759640577065e+00,7.200539237337e+01,1.032589909629e-05,3.757413402424e-01,4.041879171310e-02,3.046781598080e-06
"                  14",-1.253886718356e+00,3.396589806364e+01,8.301165516668e-06,-9.017531352034e-01,3.399689486100e+01,1.038577238173e-05,3.521335831523e-01,3.099679736297e-02,2.084606865066e-06
"                  15",-4.589706342078e+00,6.222064761983e+00,9.645645271790e-06,-4.263525380734e+00,6.245352165297e+00,8.977792044467e-06,3.261809613437e-01,2.328740331376e-02,-6.678532273235e-07
"                  16",-4.833083681376e+00,1.147876361996e+01,1.012686154876e-05,-4.530849150517e+00,1.149996425674e+01,7.971296839064e-06,3.022345308583e-01,2.120063677960e-02,-2.155564709691e-06
"                  17",-2.807002628884e+00,3.422419469779e+01,9.919897074871e-06,-2.522143799608e+00,3.424918041508e+01,9.191389373743e-06,2.848588292765e-01,2.498571729000e-02,-7.285077011277e-07
"                  18",-1.064500617065e+00,4.815065070645e+01,9.754176484914e-06,-7.912298220844e-01,4.817948630723e+01,1.135769304849e-05,2.732707949809e-01,2.883560077880e-02,1.603516563578e-06
"                  19",-1.060370222450e+00,4.339141659258e+01,1.026905970779e-05,-7.930762595611e-01,4.342219554670e+01,1.283361465329e-05,2.672939628893e-01,3.077895412437e-02,2.564554945508e-06
"                  20",-2.317516082087e+00,3.065437815174e+01,1.099958720503e-05,-2.061494032302e+00,3.068420267584e+01,1.116328633559e-05,2.560220497852e-01,2.982452409675e-02,1.636991305670e-07
"                  21",-3.433565408656e+00,2.470262675445e+01,1.155037975271e-05,-3.190864878615e+00,2.473137296512e+01,9.428065703275e-06,2.427005300419e-01,2.874621066460e-02,-2.122314049437e-06
"                  22",-3.550257804370e+00,2.913806567251e+01,1.168688591485e-05,-3.317696428309e+00,2.916638781670e+01,9.396279716571e-06,2.325613760607e-01,2.832214419220e-02,-2.290606198283e-06
"                  23",-2.914419679591e+00,3.687455619201e+01,1.172655770674e-05,-2.688012169988e+00,3.690331590095e+01,1.197438397975e-05,2.264075096031e-01,2.875970893389e-02,2.478262730142e-07
"                  24",-2.333848096578e+00,4.007340708801e+01,1.179506910697e-05,-2.112221720048e+00,4.010306020547e+01,1.497883580927e-05,2.216263765297e-01,2.965311745632e-02,3.183766702300e-06
"                  25",-2.336632597587e+00,3.760754887811e+01,1.207727148274e-05,-2.121239189553e+00,3.763756661637e+01,1.668538779918e-05,2.153934080339e-01,3.001773826370e-02,4.608116316442e-06
"                  26",-2.800151203717e+00,3.383094416369e+01,1.249069850033e-05,-2.592032646277e+00,3.386105617324e+01,1.608865101620e-05,2.081185574397e-01,3.011200955019e-02,3.597952515866e-06
"                  27",-3.250182451563e+00,3.290163424226e+01,1.290488593536e-05,-3.049263626155e+00,3.293177363216e+01,1.477647898135e-05,2.009188254076e-01,3.013938989414e-02,1.871593045990e-06
"                  28",-3.369898867162e+00,3.500395589440e+01,1.322210930026e-05,-3.174432913984e+00,3.503426913394e+01,1.411057625293e-05,1.954659531774e-01,3.031323953547e-02,8.884669526676e-07
"                  29",-3.203350670550e+00,3.747756595284e+01,1.346718622023e-05,-3.012134387146e+00,3.750804678488e+01,1.472428020152e-05,1.912162834034e-01,3.048083203273e-02,1.257093981295e-06
"                  30",-3.015394141141e+00,3.828328204242e+01,1.373233146053e-05,-2.828362515462e+00,3.831408238030e+01,1.561062655492e-05,1.870316256790e-01,3.080033788397e-02,1.878295094391e-06
"                  31",-3.017525542495e+00,3.755589062250e+01,1.403605513791e-05,-2.835089135615e+00,3.758695613578e+01,1.596799517285e-05,1.824364068798e-01,3.106551328591e-02,1.931940034937e-06
"                  32",-3.203665595743e+00,3.676622577363e+01,1.436450779833e-05,-3.026796482211e+00,3.679748043496e+01,1.560431224555e-05,1.768691135323e-01,3.125466132789e-02,1.239804447212e-06
"                  33",-3.422523151962e+00,3.697663705440e+01,1.470129677325e-05,-3.251579548767e+00,3.700798211611e+01,1.434849393467e-05,1.709436031944e-01,3.134506171237e-02,-3.528028385782e-07
"                  34",-3.530827880226e+00,3.797321446875e+01,1.500959399134e-05,-3.364956181953e+00,3.800458491853e+01,1.364877060852e-05,1.658716982727e-01,3.137044978632e-02,-1.360823382825e-06
"                  35",-3.519356757149e+00,3.885900119632e+01,1.527135686003e-05,-3.357682195398e+00,3.889035566361e+01,1.408760958146e-05,1.616745617511e-01,3.135446729082e-02,-1.183747278574e-06
"                  36",-3.490899299126e+00,3.913190389491e+01,1.552336330051e-05,-3.333585057336e+00,3.916321680286e+01,1.541087036190e-05,1.573142417906e-01,3.131290795897e-02,-1.124929386100e-07
"                  37",-3.523650828258e+00,3.900991793503e+01,1.575932760720e-05,-3.371009475604e+00,3.904125529043e+01,1.617521668332e-05,1.526413526538e-01,3.133735539278e-02,4.158890761169e-07
"                  38",-3.629917722614e+00,3.902606268869e+01,1.596139301483e-05,-3.482126857668e+00,3.905748397885e+01,1.570264745036e-05,1.477908649466e-01,3.142129015979e-02,-2.587455644668e-07
"                  39",-3.748197688616e+00,3.941159803521e+01,1.638761534353e-05,-3.604879989768e+00,3.944309157610e+01,1.461637818317e-05,1.433176988483e-01,3.149354088725e-02,-1.771237160363e-06
"                  40",-3.821110298838e+00,3.998770491033e+01,1.699132949297e-05,-3.682198342036e+00,4.001917338913e+01,1.409147227857e-05,1.389119568016e-01,3.146847879878e-02,-2.899857214393e-06
"                  41",-3.850793963167e+00,4.043190919269e+01,1.735230581477e-05,-3.715627566174e+00,4.046334578783e+01,1.454914394336e-05,1.351663969936e-01,3.143659514524e-02,-2.803161871413e-06
"                  42",-3.875736591583e+00,4.062361992137e+01,1.767538991967e-05,-3.743934608977e+00,4.065509074798e+01,1.557853528870e-05,1.318019826062e-01,3.147082661096e-02,-2.096854630969e-06
"                  43",-3.923071819629e+00,4.067091165535e+01,1.804940422368e-05,-3.794737791507e+00,4.070242680352e+01,1.736077105737e-05,1.283340281213e-01,3.151514816460e-02,-6.886331663138e-07
"                  44",-3.993440237150e+00,4.076220010365e+01,1.830793377858e-05,-3.868536379729e+00,4.079377932452e+01,1.846462397620e-05,1.249038574212e-01,3.157922086960e-02,1.566901976221e-07
"                  45",-4.068807779085e+00,4.101697098554e+01,1.834061584329e-05,-3.947247202559e+00,4.104867520379e+01,1.783634025836e-05,1.215605765262e-01,3.170421825069e-02,-5.042755849314e-07
"                  46",-4.132433596577e+00,4.140965010503e+01,1.826115346058e-05,-4.013790232503e+00,4.144148152639e+01,1.570090009163e-05,1.186433640735e-01,3.183142136112e-02,-2.560253368945e-06
"                  47",-4.177057561300e+00,4.178707149516e+01,1.816641381444e-05,-4.060638535022e+00,4.181901225457e+01,1.335767215084e-05,1.164190262782e-01,3.194075940305e-02,-4.808741663599e-06
"                  48",-4.211146521715e+00,4.202649034787e+01,1.810262669263e-05,-4.096859967071e+00,4.205852432326e+01,1.114819254641e-05,1.142865546435e-01,3.203397539289e-02,-6.954434146221e-06
"                  49",-4.246974769569e+00,4.215030835306e+01,1.804702653900e-05,-4.134788870097e+00,4.218248880268e+01,1.035199114378e-05,1.121858994721e-01,3.218044961434e-02,-7.695035395218e-06
"                  50",-4.292701793738e+00,4.225834873766e+01,1.809679191750e-05,-4.182726096653e+00,4.229067405485e+01,1.012815496170e-05,1.099756970845e-01,3.232531718741e-02,-7.968636955805e-06
"                  51",-4.344764105160e+00,4.243429613332e+01,1.799177091486e-05,-4.236948998666e+00,4.246664699213e+01,1.058516344790e-05,1.078151064935e-01,3.235085881348e-02,-7.406607466955e-06
"                  52",-4.394723831975e+00,4.268743317826e+01,1.719018724019e-05,-4.288761834248e+00,4.271957398830e+01,9.799537318686e-06,1.059619977267e-01,3.214081004522e-02,-7.390649921502e-06
"                  53",-4.438432684810e+00,4.296273644072e+01,1.786789109385e-05,-4.333838947815e+00,4.299445094297e+01,6.802265636692e-06,1.045937369950e-01,3.171450224517e-02,-1.106562545716e-05
"                  54",-4.477080163413e+00,4.319132075343e+01,1.874600958767e-05,-4.373439072974e+00,4.322229134117e+01,6.129604118010e-06,1.036410904387e-01,3.097058773340e-02,-1.261640546966e-05
"                  55",-4.513933490519e+00,4.333771298771e+01,1.776291738640e-05,-4.411202890848e+00,4.336766934151e+01,4.648209814836e-06,1.027305996709e-01,2.995635380480e-02,-1.311470757156e-05
"                  56",-4.550104670484e+00,4.344600524784e+01,1.701526185734e-05,-4.447370700475e+00,4.347529215661e+01,3.504965998045e-06,1.027339700092e-01,2.928690876260e-02,-1.351029585929e-05
"                  57",-4.585296607291e+00,4.359209600150e+01,1.697744198497e-05,-4.483013085500e+00,4.362095413639e+01,2.469272550500e-06,1.022835217916e-01,2.885813489825e-02,-1.450816943447e-05
"                  58",-4.619912694123e+00,4.379769959822e+01,1.726060057694e-05,-4.518236378413e+00,4.382614311076e+01,1.965657105745e-07,1.016763157106e-01,2.844351253688e-02,-1.706403486636e-05
"                  59",-4.653773703553e+00,4.403749041041e+01,1.759895130592e-05,-4.552539234531e+00,4.406538980130e+01,-3.214824669829e-06,1.012344690223e-01,2.789939088357e-02,-2.081377597575e-05
"                  60",-4.687052102237e+00,4.426674041882e+01,1.774762468947e-05,-4.586011027825e+00,4.429386788561e+01,-4.921781942877e-06,1.010410744126e-01,2.712746679022e-02,-2.266940663235e-05
"                  61",-4.720653859357e+00,4.443057657462e+01,1.745349907498e-05,-4.619337223348e+00,4.445675169140e+01,-6.872074049428e-06,1.013166360092e-01,2.617511677244e-02,-2.432557312440e-05
"                  62",-4.752225128584e+00,4.453801314687e+01,1.693575916296e-05,-4.650071363012e+00,4.456369084354e+01,-1.036732707390e-05,1.021537655719e-01,2.567769667126e-02,-2.730308623686e-05
"                  63",-4.778439034741e+00,4.464340651289e+01,1.652809756264e-05,-4.675563942846e+00,4.466888086447e+01,-1.373351011983e-05,1.028750918951e-01,2.547435157592e-02,-3.026160768247e-05
"                  64",-4.801370193781e+00,4.478664480586e+01,1.596084986877e-05,-4.697756297630e+00,4.481197175735e+01,-1.660823375070e-05,1.036138961509e-01,2.532695149579e-02,-3.256908361948e-05
"                  65",-4.826149906070e+00,4.497226112630e+01,1.518517832869e-05,-4.721584917914e+00,4.499755902882e+01,-1.760917574238e-05,1.045649881566e-01,2.529790252122e-02,-3.279435407106e-05
"                  66",-4.853124689447e+00,4.516197554131e+01,1.496409717460e-05,-4.747432330854e+00,4.518737392199e+01,-1.245127852598e-05,1.056923585925e-01,2.539838067886e-02,-2.741537570058e-05
"                  67",-4.878430818893e+00,4.533060188448e+01,1.551539512298e-05,-4.771729609920e+00,4.535615790707e+01,-5.120524896434e-06,1.067012089722e-01,2.555602258976e-02,-2.063592001941e-05
"                  68",-4.898957600521e+00,4.546756438899e+01,1.628351035873e-05,-4.791301277003e+00,4.549337651979e+01,-4.118011748213e-07,1.076563235183e-01,2.581213080015e-02,-1.669531153355e-05
"                  69",-4.918463211397e+00,4.557256217910e+01,1.671907365425e-05,-4.809888417793e+00,4.559877186390e+01,6.619719361417e-06,1.085747936033e-01,2.620968479919e-02,-1.009935429283e-05
"                  70",-4.937924071179e+00,4.566404568208e+01,1.672997713633e-05,-4.828424424025e+00,4.569064972016e+01,1.356322649085e-05,1.094996471541e-01,2.660403808126e-02,-3.166750645480e-06
"                  71",-4.956148012866e+00,4.576060013657e+01,1.682720087328e-05,-4.845647789997e+00,4.578754771183e+01,1.634789617901e-05,1.105002228685e-01,2.694757526142e-02,-4.793046942733e-07
"                  72",-4.973183157430e+00,4.587789570507e+01,1.717423032259e-05,-4.861545285039e+00,4.590517022971e+01,1.620049568872e-05,1.116378723914e-01,2.727452464214e-02,-9.737346338649e-07
"                  73",-4.989665840516e+00,4.601432353212e+01,1.770783269434e-05,-4.876835289424e+00,4.604192300618e+01,1.544027501769e-05,1.128305510923e-01,2.759947405600e-02,-2.267557676653e-06
"                  74",-5.006946715130e+00,4.615881594293e+01,1.896403723307e-05,-4.892873830615e+00,4.618676702623e+01,1.952708230938e-05,1.140728845148e-01,2.795108329985e-02,5.630450763087e-07
"                  75",-5.027303503721e+00,4.629679799720e+01,2.083334321995e-05,-4.912057539965e+00,4.632510367777e+01,2.981407276714e-05,1.152459637555e-01,2.830568057408e-02,8.980729547199e-06
"                  76",-5.052907802634e+00,4.641592561676e+01,2.149580565801e-05,-4.936560550032e+00,4.644458883461e+01,3.835141796277e-05,1.163472526021e-01,2.866321785450e-02,1.685561230475e-05
"                  77",-5.081202753185e+00,4.650792868765e+01,2.008579978228e-05,-4.963789098458e+00,4.653693472382e+01,3.737258875204e-05,1.174136547277e-01,2.900603617042e-02,1.728678896976e-05
"                  78",-5.107042744501e+00,4.658599544846e+01,1.844525656501e-05,-4.988714194923e+00,4.661535003003e+01,3.641737832214e-05,1.183285495780e-01,2.935458157522e-02,1.797212175713e-05
"                  79",-5.128459383369e+00,4.667676627322e+01,1.752130673223e-05,-5.009420378895e+00,4.670642456253e+01,3.779192612027e-05,1.190390044740e-01,2.965828931169e-02,2.027061938803e-05
"                  80",-5.149419974039e+00,4.679444159863e+01,1.748298444644e-05,-5.029803141391e+00,4.682436610432e+01,2.812516744041e-05,1.196168326484e-01,2.992450569252e-02,1.064218299397e-05
"                  81",-5.175042643152e+00,4.694187247996e+01,1.728950821414e-05,-5.055003288992e+00,4.697187429979e+01,1.261023521148e-05,1.200393541602e-01,3.000181982508e-02,-4.679273002653e-06
"                  82",-5.204658222660e+00,4.710723986378e+01,1.550591760366e-05,-5.084408659347e+00,4.713708627555e+01,-1.107423785967e-08,1.202495633126e-01,2.984641177705e-02,-1.551699184152e-05
"                  83",-5.233420837146e+00,4.726192303521e+01,1.244728242660e-05,-5.113206896930e+00,4.729146616708e+01,-8.833642798624e-06,1.202139402168e-01,2.954313187300e-02,-2.128092522522e-05
"                  84",-5.257027116418e+00,4.739629154689e+01,1.096356657984e-05,-5.137098934913e+00,4.742540933649e+01,-1.901414140676e-05,1.199281815056e-01,2.911778959775e-02,-2.997770798660e-05
"                  85",-5.274422191240e+00,4.752338889196e+01,1.214699087495e-05,-5.154877548764e+00,4.755197328026e+01,-2.102967109619e-05,1.195446424759e-01,2.858438829457e-02,-3.317666197115e-05
"                  86",-5.289560499246e+00,4.765331987678e+01,1.508818627259e-05,-5.170351754223e+00,4.768136779148e+01,-1.075832233237e-05,1.192087450232e-01,2.804791469924e-02,-2.584650860496e-05
"                  87",-5.305176909848e+00,4.777961765456e+01,1.808343514370e-05,-5.186055391766e+00,4.780721051469e+01,-1.649685028030e-07,1.191215180824e-01,2.759286012911e-02,-1.824840364651e-05
"                  88",-5.321405255122e+00,4.789081865777e+01,2.096804536262e-05,-5.202055500873e+00,4.791806275640e+01,1.429104132918e-05,1.193497542484e-01,2.724409862466e-02,-6.677004033448e-06
"                  89",-5.335794527714e+00,4.799128802894e+01,2.392814697705e-05,-5.215971228672e+00,4.801825998149e+01,3.218966452808e-05,1.198232990421e-01,2.697195255424e-02,8.261517551032e-06
"                  90",-5.348148538324e+00,4.808908135448e+01,2.591032228397e-05,-5.227592653853e+00,4.811584322884e+01,4.960602981555e-05,1.205558844713e-01,2.676187436691e-02,2.369570753158e-05
"                  91",-5.359206098714e+00,4.818022047164e+01,2.666451170910e-05,-5.237673534353e+00,4.820681643910e+01,6.504830857711e-05,1.215325643609e-01,2.659596745754e-02,3.838379686800e-05
"                  92",-5.369465267912e+00,4.825510516360e+01,2.708915267198e-05,-5.246885809960e+00,4.828162617077e+01,7.307295321364e-05,1.225794579520e-01,2.652100717049e-02,4.598380054166e-05
"                  93",-5.379199556384e+00,4.831114432063e+01,2.773769720281e-05,-5.255516348376e+00,4.833769195732e+01,7.733575230759e-05,1.236832080086e-01,2.654763669759e-02,4.959805510478e-05
"                  94",-5.388004350127e+00,4.835650256301e+01,2.871397920267e-05,-5.263134551889e+00,4.838313557816e+01,8.408183855947e-05,1.248697982377e-01,2.663301514895e-02,5.536785935680e-05
"                  95",-5.396311171182e+00,4.839631294351e+01,2.976487080092e-05,-5.270203826256e+00,4.842304322820e+01,9.371042583804e-05,1.261073449262e-01,2.673028468917e-02,6.394555503712e-05
"                  96",-5.404372207904e+00,4.843042201998e+01,3.123130711133e-05,-5.277027193383e+00,4.845731821788e+01,9.757998288647e-05,1.273450145211e-01,2.689619790330e-02,6.634867577515e-05
"                  97",-5.413296633409e+00,4.846398849722e+01,3.338510721595e-05,-5.284774391072e+00,4.849108273906e+01,8.503388721763e-05,1.285222423364e-01,2.709424184870e-02,5.164878000168e-05
"                  98",-5.424361242342e+00,4.850077160580e+01,3.562421584824e-05,-5.294698816253e+00,4.852817130116e+01,5.636662312296e-05,1.296624260885e-01,2.739969535929e-02,2.074240727472e-05
"                  99",-5.436919775797e+00,4.854276828102e+01,3.710506644754e-05,-5.306263623162e+00,4.857064912414e+01,2.575762943780e-05,1.306561526351e-01,2.788084312420e-02,-1.134743700975e-05
"                 100",-5.451317197565e+00,4.859437863967e+01,3.707587991633e-05,-5.319700986352e+00,4.862275876204e+01,-7.153736452230e-06,1.316162112128e-01,2.838012237505e-02,-4.422961636856e-05
"                 101",-5.466867713034e+00,4.867350529515e+01,3.660446456679e-05,-5.334417906694e+00,4.870235488119e+01,-4.132158935293e-05,1.324498063403e-01,2.884958603128e-02,-7.792605391971e-05
"                 102",-5.484190511335e+00,4.877516785671e+01,3.605609903829e-05,-5.351012667550e+00,4.880430236574e+01,-7.219488840760e-05,1.331778437854e-01,2.913450902163e-02,-1.082509874459e-04
"                 103",-5.502562436717e+00,4.887969884976e+01,3.552262997724e-05,-5.368784716898e+00,4.890887577446e+01,-5.826185071381e-05,1.337777198196e-01,2.917692470732e-02,-9.378448069105e-05
"                 104",-5.518893043921e+00,4.897980658480e+01,3.461027481443e-05,-5.384838769217e+00,4.900894964219e+01,-2.481842748480e-05,1.340542747044e-01,2.914305738944e-02,-5.942870229923e-05
"                 105",-5.530263424071e+00,4.906917642276e+01,3.308913085423e-05,-5.396343137644e+00,4.909822248112e+01,8.836361962564e-07,1.339202864267e-01,2.904605835571e-02,-3.220549465798e-05
"                 106",-5.537145081190e+00,4.916534945208e+01,3.128511806800e-05,-5.403622274754e+00,4.919424585472e+01,2.461517803452e-05,1.335228064356e-01,2.889640264212e-02,-6.669940033473e-06
"                 107",-5.542486211695e+00,4.928295179960e+01,2.946580163910e-05,-5.409311706280e+00,4.931162858700e+01,4.177757958852e-05,1.331745054145e-01,2.867678740643e-02,1.231177794942e-05
"                 108",-5.548862862644e+00,4.940650918434e+01,2.695472931519e-05,-5.416028075330e+00,4.943494147685e+01,6.577148405115e-05,1.328347873138e-01,2.843229251418e-02,3.881675473595e-05
"                 109",-5.556629297918e+00,4.950928370235e+01,2.437554218567e-05,-5.423972748582e+00,4.953754712059e+01,1.300929509038e-04,1.326565493361e-01,2.826341823922e-02,1.057174087181e-04
"                 110",-5.560256513277e+00,4.959510958725e+01,2.161682358796e-05,-5.427759760673e+00,4.962323910367e+01,2.047200601409e-04,1.324967526033e-01,2.812951641722e-02,1.831032365529e-04
"                 111",-5.558045787017e+00,4.968859071637e+01,1.849795821381e-05,-5.425564346026e+00,4.971665361105e+01,2.974328989393e-04,1.324814409915e-01,2.806289468515e-02,2.789349407255e-04
"                 112",-5.553785054400e+00,4.980781284654e+01,1.501178193483e-05,-5.421282847515e+00,4.983583541232e+01,3.843045727544e-04,1.325022068857e-01,2.802256577827e-02,3.692927908196e-04
"                 113",-5.550555470502e+00,4.993658250515e+01,1.038697474650e-05,-5.418017192161e+00,4.996460244397e+01,4.406591092138e-04,1.325382783415e-01,2.801993881595e-02,4.302721344673e-04
"                 114",-5.547382232382e+00,5.005862371275e+01,6.786552316679e-06,-5.414913354954e+00,5.008663100647e+01,4.697905556172e-04,1.324688774280e-01,2.800729372371e-02,4.630040033005e-04
"                 115",-5.541126917343e+00,5.016372999261e+01,4.786727851578e-06,-5.408705034983e+00,5.019175531735e+01,4.607375882871e-04,1.324218823597e-01,2.802532474267e-02,4.559508604355e-04
"                 116",-5.531484370916e+00,5.026415823432e+01,4.078915905598e-06,-5.399101638766e+00,5.029220909574e+01,4.510966322257e-04,1.323827321500e-01,2.805086141925e-02,4.470177163201e-04
"                 117",-5.519986402550e+00,5.036518822241e+01,3.679461441077e-06,-5.387608369098e+00,5.039322902779e+01,4.951288946329e-04,1.323780334522e-01,2.804080538110e-02,4.914494331919e-04
"                 118",-5.509765243948e+00,5.045690716811e+01,3.339413615462e-06,-5.377205894043e+00,5.048493886022e+01,5.555904017139e-04,1.325593499052e-01,2.803169211115e-02,5.522509880984e-04
"                 119",-5.502008038218e+00,5.053290595280e+01,3.297913352928e-06,-5.369089490243e+00,5.056094908337e+01,6.700535288417e-04,1.329185479755e-01,2.804313056738e-02,6.667556154888e-04
"                 120",-5.494901925213e+00,5.060377416374e+01,3.853027989440e-06,-5.361504523118e+00,5.063194331406e+01,8.023221671452e-04,1.333974020947e-01,2.816915032233e-02,7.984691391558e-04
"                 121",-5.487333898974e+00,5.068031536739e+01,5.001843925382e-06,-5.353384928142e+00,5.070873184388e+01,9.282784419602e-04,1.339489708318e-01,2.841647648448e-02,9.232765980348e-04
"                 122",-5.479801385420e+00,5.075416354007e+01,6.424191472413e-06,-5.345164894830e+00,5.078289335685e+01,1.039592932068e-03,1.346364905897e-01,2.872981678479e-02,1.033168740596e-03
"                 123",-5.476606412727e+00,5.081028201799e+01,8.238514474061e-06,-5.341193873968e+00,5.083934756427e+01,1.153220420690e-03,1.354125387589e-01,2.906554628087e-02,1.144981906216e-03
"                 124",-5.478108946497e+00,5.083495851611e+01,1.057594953641e-05,-5.341806961938e+00,5.086435250972e+01,1.257952356807e-03,1.363019845594e-01,2.939399361579e-02,1.247376407271e-03
"                 125",-5.483318242903e+00,5.082632390444e+01,1.190449424994e-05,-5.346040454192e+00,5.085605253779e+01,1.353417681373e-03,1.372777887113e-01,2.972863335082e-02,1.341513187123e-03
"                 126",-5.489643526332e+00,5.080525505182e+01,1.162415683060e-05,-5.351481220710e+00,5.083526662267e+01,1.450410369978e-03,1.381623056215e-01,3.001157085117e-02,1.438786213147e-03
"                 127",-5.495640225266e+00,5.078015332804e+01,1.114330071606e-05,-5.356613445658e+00,5.081042293979e+01,1.570800447927e-03,1.390267796082e-01,3.026961175684e-02,1.559657147211e-03
"                 128",-5.502367061184e+00,5.074036191580e+01,1.115535792485e-05,-5.362503563992e+00,5.077084912790e+01,1.727686583056e-03,1.398634971918e-01,3.048721209207e-02,1.716531225131e-03
"                 129",-5.512145772929e+00,5.068686128124e+01,1.086042770304e-05,-5.371605606980e+00,5.071749839556e+01,1.931805693719e-03,1.405401659490e-01,3.063711432505e-02,1.920945266016e-03
"                 130",-5.524555706210e+00,5.060637000051e+01,1.070335892089e-05,-5.383417636789e+00,5.063713724784e+01,2.133382672843e-03,1.411380694219e-01,3.076724733289e-02,2.122679313922e-03
"                 131",-5.537610152151e+00,5.050302268671e+01,1.006676683101e-05,-5.395980038269e+00,5.053384454636e+01,2.312904556054e-03,1.416301138813e-01,3.082185964803e-02,2.302837789223e-03
"                 132",-5.546042391176e+00,5.040391695262e+01,7.838609535901e-06,-5.404030746866e+00,5.043467714453e+01,2.464554882084e-03,1.420116443106e-01,3.076019190501e-02,2.456716272548e-03
"                 133",-5.551741280178e+00,5.031430193075e+01,5.167228654936e-06,-5.409360727093e+00,5.034491610308e+01,2.587651714433e-03,1.423805530852e-01,3.061417232349e-02,2.582484485778e-03
"                 134",-5.558548411395e+00,5.022139527062e+01,3.017881678857e-06,-5.415770698686e+00,5.025190130079e+01,2.649784102638e-03,1.427777127091e-01,3.050603017252e-02,2.646766220959e-03
"                 135",-5.565720578287e+00,5.012560166864e+01,1.743254600169e-06,-5.422571443733e+00,5.015602837915e+01,2.652094863602e-03,1.431491345532e-01,3.042671051204e-02,2.650351609001e-03
"                 136",-5.573277646153e+00,5.002564847414e+01,1.430591931370e-06,-5.429756469050e+00,5.005603089342e+01,2.595586655408e-03,1.435211771033e-01,3.038241928250e-02,2.594156063477e-03
"                 137",-5.577856167049e+00,4.993305605281e+01,1.805833150588e-06,-5.434010434037e+00,4.996344742661e+01,2.485642957456e-03,1.438457330125e-01,3.039137380355e-02,2.483837124305e-03
"                 138",-5.577064610082e+00,4.985979457215e+01,2.161441246256e-06,-5.432974738413e+00,4.989013861826e+01,2.370992615389e-03,1.440898716689e-01,3.034404610448e-02,2.368831174143e-03
"                 139",-5.574965348935e+00,4.980820914414e+01,2.046144545955e-06,-5.430652095289e+00,4.983847150674e+01,2.215887103936e-03,1.443132536457e-01,3.026236259725e-02,2.213840959390e-03
"                 140",-5.573470193435e+00,4.975107938638e+01,1.404206643245e-06,-5.428966154440e+00,4.978129059122e+01,2.056728251780e-03,1.445040389943e-01,3.021120484269e-02,2.055324045137e-03
