Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 242",-4.023759058232e+00,4.000083483062e+01,2.015837341262e-05,-3.718009051257e+00,4.005732522814e+01,-3.079975486881e-04,3.057500069742e-01,5.649039751419e-02,-3.281559221007e-04
"                 243",-4.011210773279e+00,4.016379714584e+01,2.015632424096e-05,-3.705567911639e+00,4.022039905420e+01,-3.045821754313e-04,3.056428616399e-01,5.660190835976e-02,-3.247384996723e-04
"                 244",-3.998416433477e+00,4.032535937474e+01,2.015260934024e-05,-3.692896212408e+00,4.038206336688e+01,-3.035656242596e-04,3.055202210685e-01,5.670399213668e-02,-3.237182335998e-04
"                 245",-3.985343004988e+00,4.048826860500e+01,2.014872233111e-05,-3.679956082536e+00,4.054507631946e+01,-3.042621900211e-04,3.053869224525e-01,5.680771446070e-02,-3.244109123522e-04
"                 246",-3.972806598900e+00,4.064262475585e+01,2.014889227536e-05,-3.667541822551e+00,4.069953872646e+01,-3.093212637544e-04,3.052647763489e-01,5.691397061221e-02,-3.294701560298e-04
"                 247",-3.961299008152e+00,4.078338433533e+01,2.016629843827e-05,-3.656137310044e+00,4.084040119299e+01,-3.146481174207e-04,3.051616981078e-01,5.701685766167e-02,-3.348144158590e-04
"                 248",-3.951132495664e+00,4.091215613796e+01,2.019513082401e-05,-3.646017167724e+00,4.096927039180e+01,-3.193735408289e-04,3.051153279406e-01,5.711425383803e-02,-3.395686716529e-04
"                 249",-3.942623604172e+00,4.103180404093e+01,2.022296699082e-05,-3.637470803739e+00,4.108900622299e+01,-3.231042060152e-04,3.051528004328e-01,5.720218206637e-02,-3.433271730060e-04
"                 250",-3.935744702905e+00,4.114051274966e+01,2.026070579025e-05,-3.630468146416e+00,4.119778752085e+01,-3.264642111380e-04,3.052765564889e-01,5.727477118372e-02,-3.467249169283e-04
"                 251",-3.930324221959e+00,4.123840925374e+01,2.031455931389e-05,-3.624864651887e+00,4.129574141430e+01,-3.305937799761e-04,3.054595700724e-01,5.733216055679e-02,-3.509083392900e-04
"                 252",-3.926058314922e+00,4.132460295171e+01,2.038270784421e-05,-3.620389957557e+00,4.138197639687e+01,-3.342606151912e-04,3.056683573654e-01,5.737344516051e-02,-3.546433230354e-04
"                 253",-3.922069769045e+00,4.140044575706e+01,2.045917460284e-05,-3.616176154482e+00,4.145784667331e+01,-3.359818328296e-04,3.058936145633e-01,5.740091624470e-02,-3.564410074324e-04
"                 254",-3.918372074743e+00,4.146717194183e+01,2.054640263215e-05,-3.612227386479e+00,4.152458844267e+01,-3.345960179867e-04,3.061446882644e-01,5.741650084254e-02,-3.551424206188e-04
"                 255",-3.915107368654e+00,4.152485969945e+01,2.064901317048e-05,-3.608667646430e+00,4.158228120187e+01,-3.287631818050e-04,3.064397222243e-01,5.742150242063e-02,-3.494121949755e-04
"                 256",-3.912725922824e+00,4.156668740846e+01,2.077397724763e-05,-3.605967444416e+00,4.162410865283e+01,-3.201187293660e-04,3.067584784077e-01,5.742124437630e-02,-3.408927066136e-04
"                 257",-3.910532364915e+00,4.159614410984e+01,2.089578834072e-05,-3.603437169062e+00,4.165356144370e+01,-3.107151679185e-04,3.070951958529e-01,5.741733386590e-02,-3.316109562592e-04
"                 258",-3.908313381951e+00,4.161518082305e+01,2.101366447348e-05,-3.600875425523e+00,4.167258940320e+01,-2.991403427176e-04,3.074379564281e-01,5.740858014377e-02,-3.201540071911e-04
"                 259",-3.907125508735e+00,4.161836984689e+01,2.113092017067e-05,-3.599327797763e+00,4.167575480677e+01,-2.835613506538e-04,3.077977109721e-01,5.738495988204e-02,-3.046922708245e-04
"                 260",-3.906827285295e+00,4.160575634044e+01,2.123070430328e-05,-3.598647396864e+00,4.166310068550e+01,-2.647878981104e-04,3.081798884316e-01,5.734434505736e-02,-2.860186024137e-04
"                 261",-3.907508462099e+00,4.157123227670e+01,2.132875162634e-05,-3.598934914019e+00,4.162852988922e+01,-2.458164926060e-04,3.085735480796e-01,5.729761251749e-02,-2.671452442323e-04
"                 262",-3.908626459735e+00,4.151240522052e+01,2.141163240926e-05,-3.599630209283e+00,4.156965732200e+01,-2.253890430339e-04,3.089962504515e-01,5.725210148540e-02,-2.468006754431e-04
"                 263",-3.909968622419e+00,4.142772815807e+01,2.145948249121e-05,-3.600507412310e+00,4.148493643002e+01,-2.064922934263e-04,3.094612101089e-01,5.720827194306e-02,-2.279517759175e-04
"                 264",-3.911763446655e+00,4.131338627596e+01,2.148711646014e-05,-3.601763429288e+00,4.137054431144e+01,-1.905903449706e-04,3.100000173675e-01,5.715803547994e-02,-2.120774614307e-04
"                 265",-3.914908940334e+00,4.116501694796e+01,2.149664181994e-05,-3.604280058997e+00,4.122211665011e+01,-1.710522507326e-04,3.106288813368e-01,5.709970214320e-02,-1.925488925526e-04
"                 266",-3.919796484972e+00,4.098211666777e+01,2.148672917437e-05,-3.608431645944e+00,4.103914632138e+01,-1.483737201170e-04,3.113648390280e-01,5.702965360980e-02,-1.698604492914e-04
"                 267",-3.926406426494e+00,4.076303646287e+01,2.146118501923e-05,-3.614187066013e+00,4.081998438064e+01,-1.233888201075e-04,3.122193604811e-01,5.694791776866e-02,-1.448500051268e-04
"                 268",-3.934474266616e+00,4.050521820519e+01,2.144135695795e-05,-3.621278728232e+00,4.056206156157e+01,-9.709613455035e-05,3.131955383842e-01,5.684335637871e-02,-1.185374915083e-04
"                 269",-3.943731283804e+00,4.020663500615e+01,2.142364237436e-05,-3.629436842101e+00,4.026334827379e+01,-7.416666429709e-05,3.142944417036e-01,5.671326764070e-02,-9.559030667145e-05
"                 270",-3.953950310221e+00,3.987102917238e+01,2.142221069728e-05,-3.638442295966e+00,3.992759233664e+01,-5.208527703399e-05,3.155080142548e-01,5.656316426190e-02,-7.350748773127e-05
"                 271",-3.965162823238e+00,3.950047367950e+01,2.143828913408e-05,-3.648346342848e+00,3.955687695107e+01,-3.103053912602e-05,3.168164803897e-01,5.640327157577e-02,-5.246882826010e-05
"                 272",-3.976957494987e+00,3.910355580104e+01,2.148403266497e-05,-3.658743384651e+00,3.915979753574e+01,-1.173886007484e-05,3.182141103356e-01,5.624173469665e-02,-3.322289273981e-05
"                 273",-3.989105449722e+00,3.868391460500e+01,2.155066958940e-05,-3.669439942818e+00,3.874000066098e+01,5.311236413275e-06,3.196655069033e-01,5.608605598317e-02,-1.623943317612e-05
"                 274",-4.001103474943e+00,3.825109508525e+01,2.163318224942e-05,-3.679963541964e+00,3.830702836528e+01,1.953043399728e-05,3.211399329791e-01,5.593328002985e-02,-2.102748252142e-06
"                 275",-4.011896102314e+00,3.782347964379e+01,2.172533327841e-05,-3.689291043162e+00,3.787926987527e+01,2.847774083939e-05,3.226050591514e-01,5.579023148658e-02,6.752407560987e-06
"                 276",-4.020263420578e+00,3.742821020625e+01,2.183215411739e-05,-3.696233216000e+00,3.748387600804e+01,3.313169591669e-05,3.240302045783e-01,5.566580178673e-02,1.129954179930e-05
"                 277",-4.027259886987e+00,3.707474037034e+01,2.196845511235e-05,-3.701887138925e+00,3.713030261084e+01,3.407299382630e-05,3.253727480620e-01,5.556224050380e-02,1.210453871394e-05
"                 278",-4.032548445390e+00,3.678103761645e+01,2.208271672574e-05,-3.705947533764e+00,3.683651687211e+01,3.037437606480e-05,3.266009116265e-01,5.547925566131e-02,8.291659339065e-06
"                 279",-4.035277919055e+00,3.655995625908e+01,2.215559443421e-05,-3.707620905954e+00,3.661537829078e+01,2.262063330619e-05,3.276570131016e-01,5.542203169696e-02,4.650388719762e-07
"                 280",-4.033481952037e+00,3.643873341195e+01,2.222105295873e-05,-3.704943044940e+00,3.649412141416e+01,1.569385169863e-05,3.285389070969e-01,5.538800221190e-02,-6.527201260103e-06
"                 281",-4.026377576804e+00,3.643875758832e+01,2.230670180949e-05,-3.697108040291e+00,3.649413300209e+01,1.640458799228e-05,3.292695365128e-01,5.537541377351e-02,-5.902113817210e-06
"                 282",-4.015686135010e+00,3.655153657521e+01,2.237643225031e-05,-3.685818456682e+00,3.660691425380e+01,2.446033793767e-05,3.298676783286e-01,5.537767859166e-02,2.083905687356e-06
"                 283",-4.003552923661e+00,3.675027511263e+01,2.237024213620e-05,-3.673201762028e+00,3.680566315268e+01,3.356937294345e-05,3.303511616325e-01,5.538804004612e-02,1.119913080725e-05
"                 284",-3.992037726149e+00,3.699463943958e+01,2.227479162656e-05,-3.661302523273e+00,3.705004680161e+01,3.601307378029e-05,3.307352028756e-01,5.540736202933e-02,1.373828215372e-05
"                 285",-3.981332108013e+00,3.724733006050e+01,2.216356279598e-05,-3.650263627156e+00,3.730275940534e+01,3.780536703034e-05,3.310684808575e-01,5.542934484673e-02,1.564180423436e-05
"                 286",-3.971855091349e+00,3.746906170377e+01,2.203552472812e-05,-3.640449252034e+00,3.752451910623e+01,4.613040149512e-05,3.314058393155e-01,5.545740245794e-02,2.409487676700e-05
"                 287",-3.964300003556e+00,3.763204542223e+01,2.185099168690e-05,-3.632495136852e+00,3.768752596105e+01,6.461440965969e-05,3.318048667042e-01,5.548053882223e-02,4.276341797279e-05
"                 288",-3.959856177997e+00,3.771449425230e+01,2.160067387256e-05,-3.627563925826e+00,3.776997716529e+01,8.891334422929e-05,3.322922521713e-01,5.548291298879e-02,6.731267035674e-05
"                 289",-3.959135949444e+00,3.770965475109e+01,2.131392015654e-05,-3.626271889546e+00,3.776511849825e+01,1.124220846128e-04,3.328640598977e-01,5.546374715756e-02,9.110816445622e-05
"                 290",-3.960842941729e+00,3.763662664216e+01,2.103682707526e-05,-3.627347771169e+00,3.769204925610e+01,1.279103721428e-04,3.334951705596e-01,5.542261393214e-02,1.068735450675e-04
"                 291",-3.962721186629e+00,3.753812182624e+01,2.085064883206e-05,-3.628541862282e+00,3.759348928324e+01,1.355681147636e-04,3.341793243470e-01,5.536745699611e-02,1.147174659315e-04
"                 292",-3.963763767639e+00,3.744981422377e+01,2.078350546877e-05,-3.628869866049e+00,3.750512040822e+01,1.408331239280e-04,3.348939015903e-01,5.530618444166e-02,1.200496184592e-04
"                 293",-3.963563787293e+00,3.739554589493e+01,2.079742575961e-05,-3.627958062808e+00,3.745079910196e+01,1.444250368371e-04,3.356057244843e-01,5.525320702947e-02,1.236276110775e-04
"                 294",-3.961880646284e+00,3.738414668239e+01,2.084478402495e-05,-3.625589455338e+00,3.743936408142e+01,1.469154345394e-04,3.362911909454e-01,5.521739902202e-02,1.260706505145e-04
"                 295",-3.959309988837e+00,3.740771999768e+01,2.089915139075e-05,-3.622378440749e+00,3.746291909648e+01,1.493386258072e-04,3.369315480886e-01,5.519909879252e-02,1.284394744164e-04
"                 296",-3.956825880664e+00,3.744713833573e+01,2.095535329603e-05,-3.619292307874e+00,3.750232645469e+01,1.500175931550e-04,3.375335727898e-01,5.518811896879e-02,1.290622398589e-04
"                 297",-3.954866879751e+00,3.748157653273e+01,2.100693305472e-05,-3.616749356906e+00,3.753675533075e+01,1.469394038870e-04,3.381175228447e-01,5.517879802559e-02,1.259324708323e-04
"                 298",-3.953455970316e+00,3.749996743086e+01,2.102885917051e-05,-3.614752561504e+00,3.755512925142e+01,1.404335999785e-04,3.387034088120e-01,5.516182055677e-02,1.194047408080e-04
"                 299",-3.952440980113e+00,3.750149527143e+01,2.101464433027e-05,-3.613139226957e+00,3.755663077809e+01,1.324727617430e-04,3.393017531565e-01,5.513550665870e-02,1.114581174127e-04
"                 300",-3.951568559309e+00,3.749151366209e+01,2.097618602405e-05,-3.611650858441e+00,3.754661782594e+01,1.255373131019e-04,3.399177008681e-01,5.510416385696e-02,1.045611270779e-04
"                 301",-3.950738035740e+00,3.747527328697e+01,2.092330656527e-05,-3.610194985602e+00,3.753034755179e+01,1.205737501923e-04,3.405430501379e-01,5.507426482476e-02,9.965044362708e-05
"                 302",-3.949774610947e+00,3.745921384493e+01,2.086466776114e-05,-3.608604598032e+00,3.751426340804e+01,1.155420639519e-04,3.411700129145e-01,5.504956311186e-02,9.467739619079e-05
"                 303",-3.948505314705e+00,3.744930329619e+01,2.081051367535e-05,-3.606715577223e+00,3.750433319567e+01,1.094802269850e-04,3.417897374823e-01,5.502989947812e-02,8.866971330964e-05
"                 304",-3.946865640385e+00,3.745026034917e+01,2.076766694521e-05,-3.604470748334e+00,3.750527262583e+01,1.034110754018e-04,3.423948920514e-01,5.501227665964e-02,8.264340845663e-05
"                 305",-3.944855629293e+00,3.746319580453e+01,2.073596075419e-05,-3.601873998083e+00,3.751818995154e+01,9.819255120184e-05,3.429816312094e-01,5.499414700963e-02,7.745659044765e-05
"                 306",-3.942545249683e+00,3.748637032384e+01,2.071196842296e-05,-3.598997510514e+00,3.754134383838e+01,9.397362986994e-05,3.435477391697e-01,5.497351453539e-02,7.326166144698e-05
"                 307",-3.940067563530e+00,3.751636572250e+01,2.068811111658e-05,-3.595972164954e+00,3.757131722267e+01,9.068534981422e-05,3.440953985756e-01,5.495150016461e-02,6.999723869765e-05
"                 308",-3.937488194664e+00,3.755051210804e+01,2.065923197502e-05,-3.592858937228e+00,3.760544235535e+01,8.844090249410e-05,3.446292574363e-01,5.493024731783e-02,6.778167051908e-05
"                 309",-3.934915898066e+00,3.758558132224e+01,2.062352539491e-05,-3.589762801772e+00,3.764049149094e+01,8.603299654863e-05,3.451530962934e-01,5.491016869989e-02,6.540947115372e-05
"                 310",-3.932527919411e+00,3.761803750615e+01,2.058692875668e-05,-3.586857895692e+00,3.767292775092e+01,8.302852786278e-05,3.456700237189e-01,5.489024477340e-02,6.244159910610e-05
"                 311",-3.930419299965e+00,3.764621729876e+01,2.055357360243e-05,-3.584237361494e+00,3.770108631597e+01,8.000871600110e-05,3.461819384709e-01,5.486901720706e-02,5.945514239868e-05
"                 312",-3.928574668343e+00,3.766974038418e+01,2.052261357852e-05,-3.581883296798e+00,3.772458603635e+01,7.771414298332e-05,3.466913715453e-01,5.484565217208e-02,5.719152940480e-05
"                 313",-3.926901598787e+00,3.768999223088e+01,2.049161825295e-05,-3.579702522908e+00,3.774481264276e+01,7.584727174920e-05,3.471990758795e-01,5.482041188217e-02,5.535565349625e-05
"                 314",-3.925364113329e+00,3.770875181868e+01,2.045934602703e-05,-3.577659719921e+00,3.776354705016e+01,7.371864470283e-05,3.477043934082e-01,5.479523148339e-02,5.325929867580e-05
"                 315",-3.923906907235e+00,3.772755199670e+01,2.042579683084e-05,-3.575699316795e+00,3.778232331018e+01,7.120975015839e-05,3.482075904397e-01,5.477131347252e-02,5.078395332755e-05
"                 316",-3.922517167357e+00,3.774691025065e+01,2.039103142413e-05,-3.573807626920e+00,3.780165893984e+01,6.818949232550e-05,3.487095404377e-01,5.474868919371e-02,4.779846090137e-05
"                 317",-3.921255823933e+00,3.776637796427e+01,2.035541519416e-05,-3.572045920411e+00,3.782110448962e+01,6.435217087122e-05,3.492099035218e-01,5.472652534227e-02,4.399675567706e-05
"                 318",-3.920198751777e+00,3.778507595581e+01,2.032062266330e-05,-3.570490702972e+00,3.783977974441e+01,6.001530408555e-05,3.497080488049e-01,5.470378860402e-02,3.969468142225e-05
"                 319",-3.919386422712e+00,3.780224040935e+01,2.028853491206e-05,-3.569182497189e+00,3.785692059555e+01,5.555771311714e-05,3.502039255230e-01,5.468018619970e-02,3.526917820508e-05
"                 320",-3.918777332418e+00,3.781824417026e+01,2.025851325158e-05,-3.568079634401e+00,3.787290031311e+01,5.099736404091e-05,3.506976980173e-01,5.465614284881e-02,3.073885078934e-05
"                 321",-3.918318392059e+00,3.783373637051e+01,2.022898196165e-05,-3.567129057417e+00,3.788836840655e+01,4.645778404838e-05,3.511893346424e-01,5.463203604251e-02,2.622880208674e-05
"                 322",-3.918000982601e+00,3.784906791621e+01,2.019941648340e-05,-3.566322795356e+00,3.790367553410e+01,4.211129637425e-05,3.516781872455e-01,5.460761789173e-02,2.191187989085e-05
"                 323",-3.917808156579e+00,3.786460385307e+01,2.017125078406e-05,-3.565644265333e+00,3.791918656699e+01,3.792985237592e-05,3.521638912466e-01,5.458271391150e-02,1.775860159186e-05
"                 324",-3.917728109780e+00,3.788080209638e+01,2.014569320241e-05,-3.565082021792e+00,3.793535941137e+01,3.386041351374e-05,3.526460879880e-01,5.455731499175e-02,1.371472031133e-05
"                 325",-3.917771184527e+00,3.789765662743e+01,2.012339353845e-05,-3.564646938094e+00,3.795218786729e+01,2.996252594196e-05,3.531242464335e-01,5.453123985651e-02,9.839132403516e-06
"                 326",-3.917958002677e+00,3.791490776643e+01,2.010361262173e-05,-3.564360529856e+00,3.796941221247e+01,2.637930278637e-05,3.535974728207e-01,5.450444604911e-02,6.275690164639e-06
"                 327",-3.918339310050e+00,3.793226394030e+01,2.008439829534e-05,-3.564274628031e+00,3.798674095252e+01,2.312825988660e-05,3.540646820191e-01,5.447701222028e-02,3.043861591258e-06
"                 328",-3.918884152294e+00,3.794996351492e+01,2.006445320725e-05,-3.564358730260e+00,3.800441237292e+01,2.009618344225e-05,3.545254220339e-01,5.444885800375e-02,3.173023500188e-08
"                 329",-3.919490613817e+00,3.796868359993e+01,2.004296141205e-05,-3.564510820785e+00,3.802310354000e+01,1.722675878429e-05,3.549797930323e-01,5.441994006885e-02,-2.816202627764e-06
"                 330",-3.920125528985e+00,3.798882534516e+01,2.002026805667e-05,-3.564697567049e+00,3.804321542877e+01,1.448412730112e-05,3.554279619356e-01,5.439008361509e-02,-5.536140755549e-06
"                 331",-3.920859598684e+00,3.801011094453e+01,1.999756359931e-05,-3.564989916434e+00,3.806447016639e+01,1.185044753418e-05,3.558696822504e-01,5.435922186147e-02,-8.147116065123e-06
"                 332",-3.921768460220e+00,3.803206644902e+01,1.997602521061e-05,-3.565464103472e+00,3.808639388068e+01,9.270715036113e-06,3.563043567479e-01,5.432743166139e-02,-1.070531017450e-05
"                 333",-3.922846189667e+00,3.805437862282e+01,1.995728427517e-05,-3.566114844795e+00,3.810867347970e+01,6.695258348191e-06,3.567313448716e-01,5.429485687413e-02,-1.326202592698e-05
"                 334",-3.924045520491e+00,3.807708928892e+01,1.994219582900e-05,-3.566894892518e+00,3.813135106859e+01,4.134636843631e-06,3.571506279723e-01,5.426177967246e-02,-1.580755898537e-05
"                 335",-3.925336028719e+00,3.810025958374e+01,1.993050968444e-05,-3.567773518969e+00,3.815448746930e+01,1.697727058764e-06,3.575625097507e-01,5.422788555301e-02,-1.823278262568e-05
"                 336",-3.926740160927e+00,3.812369075880e+01,1.992153194983e-05,-3.568772475687e+00,3.817788331300e+01,-6.011510443003e-07,3.579676852397e-01,5.419255419885e-02,-2.052268299413e-05
"                 337",-3.928259982656e+00,3.814735724192e+01,1.991493496341e-05,-3.569893400528e+00,3.820151300162e+01,-2.925414514325e-06,3.583665821279e-01,5.415575969703e-02,-2.284034947773e-05
"                 338",-3.929892856399e+00,3.817131365110e+01,1.991020470200e-05,-3.571133831210e+00,3.822543146885e+01,-5.397980405918e-06,3.587590251888e-01,5.411781774740e-02,-2.530818510792e-05
"                 339",-3.931631881346e+00,3.819555642008e+01,1.990706718183e-05,-3.572486548826e+00,3.824963521109e+01,-8.059651427926e-06,3.591453325200e-01,5.407879101091e-02,-2.796671860976e-05
"                 340",-3.933488082933e+00,3.821985313284e+01,1.990587077267e-05,-3.573962355223e+00,3.827389183350e+01,-1.076850114767e-05,3.595257277104e-01,5.403870065876e-02,-3.067437192034e-05
"                 341",-3.935462607955e+00,3.824404400123e+01,1.990629170793e-05,-3.575562317321e+00,3.829804164267e+01,-1.346181347887e-05,3.599002906340e-01,5.399764144019e-02,-3.336810518680e-05
"                 342",-3.937542468136e+00,3.826821217754e+01,1.990795801927e-05,-3.577273396687e+00,3.832216799256e+01,-1.617722740275e-05,3.602690714490e-01,5.395581501913e-02,-3.608518542201e-05
"                 343",-3.939717368528e+00,3.829243553139e+01,1.991044811693e-05,-3.579085063161e+00,3.834634885562e+01,-1.892422821256e-05,3.606323053677e-01,5.391332423367e-02,-3.883467632950e-05
"                 344",-3.941982538562e+00,3.831677308234e+01,1.991399881256e-05,-3.580992332663e+00,3.837064312736e+01,-2.169609441450e-05,3.609902058989e-01,5.387004501348e-02,-4.161009322707e-05
"                 345",-3.944338597699e+00,3.834114504233e+01,1.991775181351e-05,-3.582995836028e+00,3.839497089427e+01,-2.445860744912e-05,3.613427616713e-01,5.382585193510e-02,-4.437635926263e-05
"                 346",-3.946781794385e+00,3.836530711592e+01,1.992102503786e-05,-3.585091905321e+00,3.841908785219e+01,-2.723417420749e-05,3.616898890643e-01,5.378073626815e-02,-4.715519924535e-05
"                 347",-3.949297401413e+00,3.838932722030e+01,1.992396389533e-05,-3.587265831538e+00,3.844306195115e+01,-3.005685210572e-05,3.620315698745e-01,5.373473084504e-02,-4.998081600106e-05
"                 348",-3.951887264374e+00,3.841342717935e+01,1.992693933924e-05,-3.589519499067e+00,3.846711511015e+01,-3.292862450217e-05,3.623677653073e-01,5.368793080406e-02,-5.285556384141e-05
"                 349",-3.954553846901e+00,3.843770952478e+01,1.993031533013e-05,-3.591855521172e+00,3.849134989511e+01,-3.583213896756e-05,3.626983257291e-01,5.364037033893e-02,-5.576245429768e-05
"                 350",-3.957299824932e+00,3.846205420722e+01,1.993430145495e-05,-3.594276718979e+00,3.851564633791e+01,-3.871135405802e-05,3.630231059530e-01,5.359213069340e-02,-5.864565551297e-05
"                 351",-3.960118198328e+00,3.848636599896e+01,1.993894548211e-05,-3.596776176672e+00,3.853990921767e+01,-4.154205934901e-05,3.633420216562e-01,5.354321871397e-02,-6.148100483112e-05
"                 352",-3.962995152457e+00,3.851069330509e+01,1.994413523276e-05,-3.599340110957e+00,3.856418693220e+01,-4.429162090841e-05,3.636550415000e-01,5.349362711870e-02,-6.423575614118e-05
"                 353",-3.965922878244e+00,3.853513486073e+01,1.994981914812e-05,-3.601960819114e+00,3.858857815822e+01,-4.696311138222e-05,3.639620591304e-01,5.344329749189e-02,-6.691293053033e-05
"                 354",-3.968904210642e+00,3.855974060075e+01,1.995609671309e-05,-3.604641178070e+00,3.861313282350e+01,-4.954907486429e-05,3.642630325714e-01,5.339222275042e-02,-6.950517157738e-05
"                 355",-3.971945272206e+00,3.858446276590e+01,1.996305821833e-05,-3.607387345566e+00,3.863780315325e+01,-5.207237255211e-05,3.645579266401e-01,5.334038735413e-02,-7.203543077044e-05
"                 356",-3.975045395623e+00,3.860918405032e+01,1.997080440531e-05,-3.610198524267e+00,3.866247185403e+01,-5.453060943137e-05,3.648468713557e-01,5.328780371046e-02,-7.450141383668e-05
"                 357",-3.978193947557e+00,3.863390620528e+01,1.997935514376e-05,-3.613063962297e+00,3.868714068331e+01,-5.688378853381e-05,3.651299852592e-01,5.323447802300e-02,-7.686314367756e-05
"                 358",-3.981380544376e+00,3.865872597418e+01,1.998861623388e-05,-3.615973308087e+00,3.871190656471e+01,-5.913189507966e-05,3.654072362896e-01,5.318059052882e-02,-7.912051131354e-05
"                 359",-3.984604592625e+00,3.868368628163e+01,1.999833303373e-05,-3.618926101520e+00,3.873681259463e+01,-6.122227307902e-05,3.656784911054e-01,5.312631299458e-02,-8.122060611275e-05
"                 360",-3.987872082689e+00,3.870875587357e+01,2.000862884283e-05,-3.621928410027e+00,3.876182762770e+01,-6.314769290242e-05,3.659436726612e-01,5.307175412525e-02,-8.315632174524e-05
"                 361",-3.991181388555e+00,3.873388647133e+01,2.001979098654e-05,-3.624978624603e+00,3.878690340746e+01,-6.495076082248e-05,3.662027639521e-01,5.301693613546e-02,-8.497055180902e-05
"                 362",-3.994527944643e+00,3.875907049097e+01,2.003143537122e-05,-3.628072113935e+00,3.881203219394e+01,-6.664985702988e-05,3.664558307084e-01,5.296170296363e-02,-8.668129240110e-05
"                 363",-3.997899561629e+00,3.878437044672e+01,2.004350135191e-05,-3.631196108474e+00,3.883727669311e+01,-6.824721460937e-05,3.667034531544e-01,5.290624638653e-02,-8.829071596128e-05
"                 364",-4.001290670754e+00,3.880981981818e+01,2.005608963934e-05,-3.634345513317e+00,3.886267139085e+01,-6.972696954400e-05,3.669451574370e-01,5.285157267199e-02,-8.978305918334e-05
"                 365",-4.004704480134e+00,3.883541648834e+01,2.006927111463e-05,-3.637523139677e+00,3.888821288939e+01,-7.107164967760e-05,3.671813404576e-01,5.279640104717e-02,-9.114092079223e-05
"                 366",-4.008146718720e+00,3.886108016675e+01,2.008295695010e-05,-3.640734806276e+00,3.891382150266e+01,-7.226012720159e-05,3.674119124446e-01,5.274133590436e-02,-9.234308415169e-05
"                 367",-4.011615325931e+00,3.888677185528e+01,2.009691964168e-05,-3.643978518934e+00,3.893945804461e+01,-7.325955836961e-05,3.676368069968e-01,5.268618932400e-02,-9.335647801128e-05
"                 368",-4.015101277651e+00,3.891253895296e+01,2.011107883809e-05,-3.647245279791e+00,3.896516986954e+01,-7.417793128426e-05,3.678559978604e-01,5.263091657983e-02,-9.428901012236e-05
"                 369",-4.018595914292e+00,3.893842004906e+01,2.012534595650e-05,-3.650526424288e+00,3.899099548759e+01,-7.495669184725e-05,3.680694900036e-01,5.257543852410e-02,-9.508203780375e-05
"                 370",-4.022099032844e+00,3.896443890871e+01,2.013953049627e-05,-3.653821646286e+00,3.901695871090e+01,-7.560515954418e-05,3.682773865579e-01,5.251980218643e-02,-9.574469004045e-05
"                 371",-4.025614967969e+00,3.899058187676e+01,2.015351506103e-05,-3.657135217628e+00,3.904304607607e+01,-7.612271442423e-05,3.684797503412e-01,5.246419930963e-02,-9.627622948526e-05
"                 372",-4.029143532051e+00,3.901685423218e+01,2.016717006341e-05,-3.660466844471e+00,3.906926321046e+01,-7.647203469617e-05,3.686766875794e-01,5.240897828361e-02,-9.663920475958e-05
"                 373",-4.032679292647e+00,3.904330245413e+01,2.018032018663e-05,-3.663810917994e+00,3.909565714483e+01,-7.668981310470e-05,3.688683746526e-01,5.235469069628e-02,-9.687013329132e-05
"                 374",-4.036215193206e+00,3.906997833364e+01,2.019320968060e-05,-3.667160406579e+00,3.912227948559e+01,-7.675724343746e-05,3.690547866267e-01,5.230115195512e-02,-9.695045311806e-05
"                 375",-4.039747156221e+00,3.909688987375e+01,2.020634388812e-05,-3.670511137619e+00,3.914913838749e+01,-7.672294647839e-05,3.692360186021e-01,5.224851374029e-02,-9.692929036650e-05
"                 376",-4.043280070129e+00,3.912397505930e+01,2.021981953750e-05,-3.673868064491e+00,3.917617217797e+01,-7.652722333191e-05,3.694120056384e-01,5.219711867216e-02,-9.674704286941e-05
"                 377",-4.046813348933e+00,3.915126380186e+01,2.023348164857e-05,-3.677230534148e+00,3.920341041158e+01,-7.622004258600e-05,3.695828147846e-01,5.214660972170e-02,-9.645352423457e-05
"                 378",-4.050341653188e+00,3.917880956844e+01,2.024720049680e-05,-3.680593293400e+00,3.923090675256e+01,-7.575356680504e-05,3.697483597881e-01,5.209718412309e-02,-9.600076730184e-05
"                 379",-4.053864788541e+00,3.920657334581e+01,2.026102156064e-05,-3.683955830588e+00,3.925862264035e+01,-7.516584964333e-05,3.699089579537e-01,5.204929453859e-02,-9.542687120397e-05
"                 380",-4.057387626499e+00,3.923448229038e+01,2.027478642656e-05,-3.687323015965e+00,3.928648513738e+01,-7.443324786359e-05,3.700646105340e-01,5.200284699360e-02,-9.470803429015e-05
"                 381",-4.060913612397e+00,3.926251984049e+01,2.028964474758e-05,-3.690698414662e+00,3.931447752296e+01,-7.357301548136e-05,3.702151977352e-01,5.195768246635e-02,-9.386266022894e-05
"                 382",-4.064443143172e+00,3.929071021031e+01,2.030451901459e-05,-3.694082625650e+00,3.934262384121e+01,-7.260668483930e-05,3.703605175223e-01,5.191363089806e-02,-9.291120385390e-05
